"ChallengeX","ChallengeY","Tester Name","Device Name"
"335.0","688.0","maggie","nexus-59"
"647.0","813.0","maggie","nexus-59"
"604.0","604.0","maggie","nexus-59"
"634.0","306.0","maggie","nexus-59"
"X","Y","PRESSURE","SIZE","TIME"
"330.5","698.0","0.1728","0.41935483","0"
"331.36523","707.1252","0.42720002","0.48387095","65"
"338.23965","710.715","0.42720002","0.48387095","75"
"366.64667","722.8341","0.432","0.48387095","86"
"396.81604","734.6238","0.42720002","0.48387095","96"
"425.4077","746.4144","0.40800002","0.48387095","106"
"455.1082","755.7986","0.3984","0.48387095","116"
"523.6726","775.17413","0.40320003","0.48387095","139"
"559.3705","782.6193","0.37440002","0.48387095","156"
"587.6428","789.2857","0.35520002","0.48387095","173"
"599.9607","790.3218","0.3456","0.48387095","190"
"617.08026","787.58435","0.312","0.48387095","207"
"623.9182","783.1757","0.2928","0.48387095","223"
"626.0357","777.49774","0.30240002","0.48387095","240"
"625.25507","764.005","0.3456","0.48387095","257"
"621.2453","739.21466","0.3456","0.48387095","274"
"612.7077","711.01917","0.36","0.48387095","291"
"608.50903","696.33765","0.35520002","0.48387095","308"
"599.18933","643.0114","0.36960003","0.48387095","325"
"600.6649","590.84296","0.40800002","0.48387095","342"
"609.85547","537.5716","0.42720002","0.48387095","359"
"620.5833","479.84003","0.44640002","0.48387095","376"
"636.1502","420.71014","0.43680003","0.48387095","392"
"656.0692","371.52142","0.35520002","0.48387095","409"
