"ChallengeX","ChallengeY","Tester Name","Device Name"
"508.0","672.0","maggie","nexus-59"
"340.0","367.0","maggie","nexus-59"
"439.0","650.0","maggie","nexus-59"
"106.0","619.0","maggie","nexus-59"
"X","Y","PRESSURE","SIZE","TIME"
"524.25","666.2857","0.192","0.41935483","0"
"509.32733","655.35345","0.32160002","0.41935483","41"
"498.26855","642.1794","0.3792","0.41935483","48"
"477.70358","614.2589","0.42240003","0.41935483","59"
"444.97046","565.86017","0.47520003","0.41935483","77"
"418.47382","518.05255","0.49920002","0.41935483","94"
"395.93597","474.60168","0.51360005","0.41935483","111"
"378.2168","447.3994","0.5328","0.41935483","127"
"366.6592","430.99768","0.59040004","0.41935483","144"
"363.04675","425.94562","0.60480005","0.41935483","160"
"359.10074","422.0141","0.624","0.41935483","177"
"356.90875","422.72375","0.63360006","0.41935483","194"
"355.5","428.29822","0.6144","0.41935483","210"
"361.041","450.10565","0.5952","0.41935483","227"
"375.9854","500.96588","0.5856","0.41935483","244"
"392.06848","543.15576","0.61920005","0.41935483","261"
"401.9286","573.71423","0.62880003","0.41935483","276"
"405.8585","586.875","0.63360006","0.41935483","295"
"406.72803","610.08746","0.62880003","0.4516129","312"
"400.74622","627.41296","0.61920005","0.4516129","329"
"385.2026","638.28564","0.59040004","0.4516129","346"
"342.14063","644.0","0.57600003","0.4516129","362"
"281.13025","638.8211","0.5568","0.4516129","379"
"219.52263","630.57556","0.58080006","0.4516129","396"
"195.74692","627.611","0.57600003","0.4516129","413"
"158.83487","622.90967","0.5952","0.4516129","430"
"139.58229","620.7389","0.5856","0.4516129","447"
"133.40833","622.1303","0.5184","0.4516129","464"
"133.17857","622.5714","0.39360002","0.41935483","465"
