"ChallengeX","ChallengeY","Tester Name","Device Name"
"461.0","576.0","lou","nexus-79"
"516.0","278.0","lou","nexus-79"
"191.0","503.0","lou","nexus-79"
"627.0","704.0","lou","nexus-79"
"X","Y","PRESSURE","SIZE","TIME"
"476.0357","538.0","0.2256","0.6774193","0"
"475.09204","518.4808","0.6096","0.6774193","102"
"480.71442","501.24518","0.624","0.61290324","116"
"486.33887","478.56732","0.64320004","0.61290324","131"
"491.70117","454.39032","0.6528","0.61290324","145"
"495.8355","426.89514","0.67200005","0.61290324","160"
"500.25366","387.5799","0.6768","0.61290324","179"
"501.48218","374.7143","0.6912","0.61290324","190"
"501.9286","353.0531","0.69600004","0.61290324","212"
"501.9286","328.28992","0.6912","0.61290324","229"
"499.89355","314.80353","0.648","0.61290324","246"
"496.82684","304.9807","0.62880003","0.6451613","262"
"492.02063","298.7741","0.63360006","0.7096774","279"
"486.58807","295.94818","0.64320004","0.7096774","296"
"479.75214","295.4286","0.6768","0.6451613","313"
"475.32346","296.24237","0.6768","0.61290324","329"
"459.74646","301.27332","0.6912","0.61290324","346"
"419.6791","319.47974","0.68640006","0.61290324","363"
"387.04758","337.80957","0.7056","0.61290324","380"
"354.68658","360.89307","0.7296","0.61290324","396"
"322.08496","385.1563","0.74880004","0.61290324","413"
"292.17563","410.026","0.73440003","0.61290324","430"
"265.07693","431.98425","0.75360006","0.61290324","446"
"254.58798","440.92413","0.74880004","0.61290324","463"
"225.78073","465.45966","0.7296","0.6451613","480"
"203.23178","482.74896","0.74880004","0.61290324","497"
"194.80052","489.3465","0.7728","0.61290324","513"
"188.31824","495.35168","0.79200006","0.61290324","530"
"184.12442","499.3777","0.80160004","0.61290324","547"
"181.64656","502.6136","0.80160004","0.61290324","564"
"181.39285","505.42853","0.78720003","0.61290324","577"
"183.38138","506.4804","0.768","0.61290324","597"
"199.76048","513.19543","0.77760005","0.6774193","614"
"244.62595","529.166","0.7968","0.7096774","630"
"283.51715","544.7516","0.80640006","0.6451613","647"
"326.35562","563.4393","0.81600004","0.6451613","664"
"373.4357","584.24207","0.8352","0.6451613","681"
"416.9966","603.4698","0.8352","0.61290324","697"
"443.2754","612.37384","0.82080007","0.61290324","714"
"478.2387","622.7145","0.8112","0.61290324","731"
"522.1746","633.0358","0.80160004","0.61290324","748"
"554.0089","640.71356","0.7584","0.6774193","764"
"578.3981","646.58936","0.72","0.61290324","781"
"604.9353","653.48157","0.60480005","0.61290324","798"
"628.5541","661.70996","0.4848","0.61290324","814"
"661.5489","676.6755","0.2736","0.516129","831"
"668.76904","681.243","0.2064","0.4516129","848"
