"ChallengeX","ChallengeY","Tester Name","Device Name"
"287.0","592.0","lou","nexus-79"
"274.0","724.0","lou","nexus-79"
"356.0","105.0","lou","nexus-79"
"454.0","391.0","lou","nexus-79"
"X","Y","PRESSURE","SIZE","TIME"
"278.7143","582.5714","0.24480002","0.41935483","0"
"276.92856","597.0684","0.5568","0.41935483","72"
"276.92856","603.69543","0.58080006","0.41935483","85"
"276.92856","613.9685","0.59040004","0.41935483","99"
"276.92856","628.7705","0.5952","0.41935483","112"
"275.46344","644.63654","0.6","0.41935483","126"
"272.87054","675.6055","0.5952","0.41935483","146"
"271.68018","687.0603","0.6","0.41935483","163"
"269.6355","704.7263","0.60480005","0.41935483","179"
"268.89285","721.59247","0.6144","0.41935483","196"
"268.89285","729.4997","0.61920005","0.41935483","213"
"268.89285","733.90796","0.624","0.41935483","230"
"268.89285","735.5715","0.62880003","0.41935483","243"
"269.3157","731.35364","0.65760005","0.41935483","263"
"271.125","723.5714","0.68640006","0.41935483","277"
"274.53302","709.9203","0.68160003","0.41935483","296"
"285.89737","656.24084","0.68640006","0.48387095","313"
"294.9763","604.61664","0.70080006","0.516129","330"
"299.74014","556.4042","0.70080006","0.516129","347"
"300.99173","512.3154","0.72","0.58064514","363"
"301.92856","468.92767","0.74880004","0.6451613","380"
"301.92856","435.60242","0.744","0.6451613","397"
"301.92856","413.65277","0.75360006","0.6451613","413"
"302.21542","364.55432","0.73920006","0.61290324","430"
"305.11606","314.91156","0.744","0.6451613","447"
"306.39285","281.91586","0.74880004","0.61290324","464"
"308.6269","257.6923","0.76320004","0.6451613","480"
"311.5561","233.88092","0.7584","0.6451613","497"
"313.8169","216.71344","0.75360006","0.61290324","514"
"317.10718","196.0","0.7728","0.61290324","529"
"320.54745","182.70523","0.7728","0.6451613","547"
"327.06827","161.83865","0.7728","0.61290324","564"
"331.7565","147.55579","0.77760005","0.61290324","581"
"336.15753","136.99341","0.79200006","0.7096774","597"
"339.00452","130.36407","0.7968","0.7419355","614"
"341.06076","125.15195","0.80640006","0.7419355","631"
"343.11786","121.20233","0.81600004","0.7419355","647"
"344.4904","119.9978","0.81600004","0.7419355","664"
"346.13293","120.15048","0.8256","0.7419355","681"
"349.11975","123.01782","0.80160004","0.6774193","697"
"354.59033","131.40164","0.80160004","0.7096774","714"
"366.39774","149.03662","0.80160004","0.6451613","731"
"380.67786","174.94138","0.7728","0.61290324","748"
"396.36777","208.00494","0.73440003","0.6451613","764"
"411.35794","241.1218","0.72480005","0.6451613","781"
"420.00806","259.90884","0.71040004","0.61290324","798"
"433.35098","292.00586","0.71040004","0.61290324","814"
"445.23483","323.86664","0.7056","0.61290324","831"
"451.14792","342.573","0.64320004","0.61290324","848"
"456.08688","357.97595","0.57600003","0.61290324","865"
"460.77698","372.7306","0.35520002","0.58064514","881"
