"ChallengeX","ChallengeY","Tester Name","Device Name"
"162.0","352.0","lou","nexus-79"
"253.0","458.0","lou","nexus-79"
"617.0","205.0","lou","nexus-79"
"461.0","346.0","lou","nexus-79"
"X","Y","PRESSURE","SIZE","TIME"
"170.67857","334.85718","0.32160002","0.41935483","0"
"168.00598","349.4516","0.6672","0.48387095","93"
"172.64937","359.21252","0.6528","0.48387095","108"
"184.27611","381.5359","0.6672","0.516129","137"
"204.69482","412.649","0.6912","0.516129","151"
"213.86783","425.68427","0.6768","0.516129","168"
"222.5822","435.2561","0.67200005","0.516129","184"
"231.34595","442.39484","0.6672","0.516129","201"
"239.81268","446.89868","0.6768","0.516129","218"
"250.69485","448.0","0.7296","0.516129","235"
"257.72433","447.2519","0.7296","0.54838705","251"
"288.41882","434.63623","0.744","0.58064514","268"
"321.59778","419.273","0.72480005","0.58064514","285"
"351.41357","399.84198","0.744","0.61290324","301"
"382.46838","379.62866","0.72","0.61290324","318"
"417.2081","356.9679","0.72","0.61290324","335"
"455.28586","330.9942","0.7056","0.6774193","352"
"472.01788","319.4286","0.6912","0.61290324","364"
"495.3471","303.9978","0.6768","0.6451613","385"
"538.39703","275.51733","0.6672","0.61290324","402"
"568.06537","256.64807","0.6384","0.61290324","418"
"588.52496","244.57831","0.648","0.61290324","435"
"602.1992","235.82681","0.6384","0.6451613","452"
"611.7278","228.8017","0.6144","0.7419355","469"
"618.6475","225.01416","0.60480005","0.7419355","485"
"621.3574","223.53131","0.60480005","0.7419355","502"
"624.29944","222.57144","0.6","0.7419355","519"
"625.1428","223.8526","0.60480005","0.7096774","535"
"623.4372","226.7034","0.624","0.6451613","552"
"617.95917","232.03915","0.62880003","0.6774193","569"
"606.4161","243.12054","0.6528","0.61290324","586"
"584.9899","262.75684","0.64320004","0.61290324","602"
"550.58923","294.14288","0.65760005","0.61290324","618"
"543.80457","302.09424","0.6768","0.61290324","636"
"518.15173","331.4251","0.67200005","0.6451613","652"
"497.36517","354.5332","0.65760005","0.61290324","669"
"486.69305","368.87646","0.64320004","0.61290324","686"
"477.64883","382.93286","0.56640005","0.61290324","703"
"467.36093","396.27905","0.36960003","0.58064514","719"
"467.10715","396.5714","0.2784","0.54838705","720"
