"ChallengeX","ChallengeY","Tester Name","Device Name"
"634.0","560.0","lou","nexus-79"
"360.0","281.0","lou","nexus-79"
"178.0","102.0","lou","nexus-79"
"649.0","664.0","lou","nexus-79"
"X","Y","PRESSURE","SIZE","TIME"
"668.8928","545.7143","0.21120001","0.41935483","0"
"658.1498","543.9862","0.49920002","0.54838705","59"
"654.27985","542.1286","0.5424","0.516129","73"
"647.9107","538.00006","0.55200005","0.516129","87"
"642.91437","534.50977","0.5472","0.516129","107"
"620.7728","513.23334","0.55200005","0.54838705","124"
"593.1866","487.58783","0.5952","0.54838705","141"
"573.6852","470.1045","0.5712","0.61290324","157"
"543.74567","441.0016","0.59040004","0.61290324","174"
"523.1767","424.15424","0.57600003","0.6451613","191"
"490.61908","395.8667","0.59040004","0.6451613","208"
"480.36255","386.15375","0.5952","0.61290324","224"
"449.35117","361.97168","0.60480005","0.61290324","241"
"413.88803","330.56732","0.62880003","0.61290324","258"
"386.7734","305.73682","0.6384","0.61290324","274"
"365.72452","285.0542","0.6624","0.61290324","291"
"334.6773","253.1919","0.67200005","0.6451613","308"
"311.3195","230.72958","0.6912","0.61290324","325"
"298.62146","219.7829","0.67200005","0.61290324","341"
"287.996","211.35693","0.6624","0.61290324","358"
"258.72375","186.47858","0.69600004","0.61290324","375"
"236.76733","167.3612","0.6672","0.61290324","392"
"218.71146","149.61603","0.64320004","0.61290324","408"
"202.17363","130.72266","0.6624","0.61290324","425"
"188.97551","113.276794","0.69600004","0.61290324","442"
"178.54178","100.829834","0.7056","0.61290324","458"
"173.80356","94.85718","0.71040004","0.6451613","470"
"169.52881","90.20151","0.72","0.7096774","492"
"165.66678","85.76013","0.72480005","0.7419355","509"
"163.68938","85.42859","0.73440003","0.6774193","525"
"161.66881","88.15588","0.768","0.6774193","542"
"162.44077","99.02997","0.74880004","0.61290324","559"
"175.60376","139.75137","0.68160003","0.6451613","578"
"198.69664","188.55325","0.6528","0.61290324","595"
"214.31622","216.63605","0.648","0.61290324","611"
"251.758","268.71176","0.5712","0.61290324","628"
"297.46323","326.90784","0.5568","0.61290324","645"
"344.96613","383.2757","0.5184","0.61290324","661"
"390.52563","434.4217","0.48000002","0.61290324","678"
"435.204","483.89563","0.4848","0.61290324","695"
"477.90533","532.2965","0.49440002","0.58064514","712"
"509.51788","569.2857","0.49440002","0.58064514","726"
"531.2562","592.93713","0.5088","0.58064514","745"
"571.77673","638.5222","0.45600003","0.58064514","762"
"597.9105","667.857","0.37440002","0.58064514","779"
"632.6944","707.00256","0.2544","0.516129","795"
"635.8571","711.1429","0.19680001","0.4516129","797"
