"ChallengeX","ChallengeY","Tester Name","Device Name"
"508.0","672.0","lou","nexus-79"
"340.0","367.0","lou","nexus-79"
"439.0","650.0","lou","nexus-79"
"106.0","619.0","lou","nexus-79"
"X","Y","PRESSURE","SIZE","TIME"
"501.0357","645.1429","0.2784","0.41935483","0"
"487.48413","633.84766","0.59040004","0.41935483","75"
"482.69012","628.38824","0.60480005","0.41935483","89"
"477.29395","620.29895","0.6384","0.41935483","104"
"467.48923","607.2564","0.65760005","0.41935483","118"
"455.61502","591.30853","0.6384","0.4516129","131"
"444.7976","575.73145","0.6384","0.48387095","148"
"422.4019","539.33997","0.6624","0.48387095","164"
"396.2978","494.7671","0.6768","0.48387095","181"
"381.09305","467.1386","0.67200005","0.54838705","198"
"367.4305","441.6726","0.68640006","0.54838705","215"
"355.954","415.44604","0.7296","0.54838705","231"
"346.68384","391.7254","0.74880004","0.54838705","248"
"340.20688","373.7434","0.744","0.58064514","265"
"337.6033","367.7622","0.7584","0.61290324","282"
"335.12454","361.73627","0.7584","0.61290324","298"
"333.00204","358.68774","0.7824","0.61290324","315"
"333.17856","362.23914","0.80640006","0.61290324","348"
"333.48413","367.7448","0.7824","0.61290324","365"
"335.57407","377.7981","0.7728","0.61290324","382"
"337.1964","388.4286","0.76320004","0.61290324","394"
"343.49722","413.05225","0.73920006","0.61290324","415"
"357.10785","457.6267","0.74880004","0.61290324","432"
"369.89883","491.847","0.7296","0.61290324","449"
"386.48776","529.2907","0.7296","0.61290324","466"
"401.73737","557.1285","0.7152","0.6451613","482"
"415.21555","580.95654","0.7056","0.61290324","499"
"427.05634","601.6739","0.71040004","0.61290324","516"
"430.1467","609.49426","0.7152","0.61290324","533"
"436.07965","625.42584","0.7152","0.61290324","549"
"437.64285","637.35284","0.73440003","0.61290324","566"
"437.3365","646.31934","0.71040004","0.61290324","583"
"433.51917","654.7746","0.7056","0.61290324","599"
"427.8834","661.3691","0.71040004","0.61290324","616"
"419.71732","668.54926","0.72480005","0.61290324","633"
"412.1964","673.0","0.72","0.6451613","644"
"399.6964","676.8572","0.73920006","0.6774193","666"
"356.27176","681.6845","0.768","0.6774193","683"
"325.96753","682.8572","0.768","0.61290324","700"
"294.9533","681.43933","0.76320004","0.61290324","717"
"256.57303","676.87976","0.768","0.61290324","733"
"212.38419","670.0278","0.768","0.61290324","750"
"182.3867","663.41547","0.768","0.6451613","767"
"168.33415","660.4565","0.7824","0.61290324","783"
"117.139465","644.4514","0.7584","0.61290324","800"
"82.84502","633.90393","0.68160003","0.61290324","817"
"70.5518","629.65344","0.5472","0.61290324","834"
"64.42857","627.1429","0.3456","0.54838705","843"
