"ChallengeX","ChallengeY","Tester Name","Device Name"
"461.0","576.0","lyle","nexus-80"
"516.0","278.0","lyle","nexus-80"
"191.0","503.0","lyle","nexus-80"
"627.0","704.0","lyle","nexus-80"
"X","Y","PRESSURE","SIZE","TIME"
"482.2857","586.0","0.42240003","0.7419355","0"
"483.80603","563.18085","0.96480006","0.6774193","139"
"485.4901","549.74255","0.97920007","0.61290324","154"
"488.53564","529.8572","0.98880005","0.6774193","169"
"489.77087","522.14984","0.99840003","0.7096774","183"
"500.91754","491.21173","0.99840003","0.6774193","197"
"511.261","459.9151","0.97920007","0.6774193","214"
"516.64","439.9433","0.9696","0.61290324","231"
"521.21606","419.87775","0.96000004","0.6774193","248"
"525.68585","396.87225","0.9552","0.6451613","265"
"528.428","381.07745","0.9552","0.6451613","281"
"529.5784","362.6435","0.95040005","0.6774193","298"
"531.1515","344.49487","0.94560003","0.6774193","315"
"532.70886","327.81714","0.93600005","0.61290324","331"
"532.2857","325.85718","0.8496","0.6451613","346"
"533.2454","316.34418","0.8784","0.7096774","365"
"534.67694","303.02484","0.8880001","0.7419355","381"
"536.1464","288.36572","0.82080007","0.6451613","398"
"535.8571","283.3396","0.8496","0.61290324","415"
"535.8571","278.8149","0.89760005","0.61290324","431"
"535.8571","277.40707","0.9408001","0.7096774","448"
"534.2482","276.57144","0.9552","0.7419355","465"
"532.85474","277.73947","0.9696","0.80645156","481"
"528.78656","279.95377","0.97440004","0.83870965","498"
"522.14496","285.44934","0.984","0.83870965","515"
"516.31604","290.20428","0.984","0.87096775","531"
"501.05133","305.62","0.97440004","0.87096775","548"
"474.16092","328.78137","0.984","0.87096775","565"
"445.98","354.64417","0.97920007","0.9032258","581"
"421.5961","374.26727","0.9696","0.83870965","598"
"395.6131","394.45514","0.96000004","0.87096775","614"
"377.30792","408.05554","0.984","0.9032258","631"
"347.05093","428.2129","0.9936001","0.87096775","648"
"330.15567","438.55164","1.0128001","0.80645156","664"
"312.5355","448.203","1.0032","0.87096775","681"
"297.5673","456.5852","0.99840003","0.9032258","700"
"279.86853","467.547","0.99840003","0.87096775","717"
"251.33258","480.85754","0.99840003","0.80645156","734"
"240.06696","486.58856","0.9936001","0.7741935","750"
"232.16791","490.9137","0.984","0.7096774","767"
"226.23697","493.76056","0.984","0.6451613","784"
"222.66518","494.79285","0.98880005","0.61290324","800"
"219.43106","496.17023","0.9936001","0.61290324","817"
"216.4987","497.57776","0.9936001","0.61290324","834"
"213.61607","498.96143","0.9936001","0.61290324","850"
"211.96577","500.07855","0.99840003","0.61290324","867"
"210.53621","501.451","0.9936001","0.61290324","884"
"209.96428","502.9876","0.984","0.61290324","900"
"213.17134","504.82507","0.97440004","0.61290324","917"
"217.95863","508.54492","0.9408001","0.6774193","934"
"228.68304","516.06024","0.9312","0.6774193","950"
"262.2206","534.93805","0.9408001","0.6774193","967"
"287.4082","549.7468","0.95040005","0.61290324","984"
"314.97668","567.36975","0.94560003","0.6774193","1000"
"327.35175","575.4137","0.9312","0.7096774","1017"
"376.02945","601.1169","0.92640007","0.61290324","1034"
"425.0902","620.0774","0.9312","0.6774193","1050"
"474.34503","637.78424","0.9408001","0.7419355","1067"
"526.7145","653.0396","0.9168","0.7096774","1084"
"567.4866","665.3363","0.91200006","0.6774193","1100"
"611.0315","678.944","0.92160004","0.7096774","1117"
"651.84393","697.55536","0.9168","0.7096774","1133"
"672.46436","709.8572","0.9024","0.6774193","1145"
"688.9821","722.71436","0.79200006","0.6774193","1165"
