"ChallengeX","ChallengeY","Tester Name","Device Name"
"508.0","672.0","lyle","nexus-80"
"340.0","367.0","lyle","nexus-80"
"439.0","650.0","lyle","nexus-80"
"106.0","619.0","lyle","nexus-80"
"X","Y","PRESSURE","SIZE","TIME"
"564.4286","711.1429","0.20160002","0.3548387","0"
"554.2465","715.9395","0.79200006","0.54838705","86"
"552.50214","714.2649","0.81600004","0.61290324","100"
"549.53577","712.2744","0.8352","0.61290324","114"
"546.0788","708.9557","0.85920006","0.61290324","128"
"542.4325","704.5981","0.88320005","0.61290324","142"
"535.5003","697.9432","0.90720004","0.6451613","158"
"524.6636","686.68274","0.91200006","0.6451613","175"
"511.1089","668.38605","0.89280003","0.6774193","192"
"506.297","660.8389","0.89280003","0.6451613","208"
"496.0865","639.99133","0.8784","0.6451613","225"
"483.04742","611.2659","0.89280003","0.61290324","242"
"470.37988","590.08","0.9168","0.6451613","258"
"455.17322","566.28253","0.92160004","0.6451613","275"
"442.39978","544.8008","0.91200006","0.61290324","292"
"428.68484","523.2988","0.9168","0.6774193","308"
"415.76785","505.0","0.8112","0.61290324","324"
"408.43304","492.87646","0.83040005","0.61290324","342"
"395.0107","466.71075","0.84480006","0.61290324","358"
"380.64252","437.61768","0.75360006","0.58064514","375"
"371.7363","418.94073","0.624","0.58064514","392"
"357.94687","387.68597","0.5616","0.58064514","408"
"350.71283","372.74664","0.51360005","0.516129","425"
"344.1573","359.44952","0.51360005","0.516129","442"
"340.6763","351.64844","0.5088","0.48387095","458"
"338.21152","345.92352","0.51360005","0.516129","475"
"337.1964","343.0","0.5088","0.516129","487"
"335.85715","340.85718","0.51360005","0.516129","506"
"333.93262","338.08582","0.49920002","0.48387095","525"
"334.59152","340.99854","0.60480005","0.48387095","575"
"336.4543","345.14844","0.6672","0.54838705","592"
"341.27853","358.185","0.7824","0.58064514","608"
"348.34747","381.6709","0.80640006","0.6451613","625"
"352.1726","398.80762","0.8112","0.61290324","641"
"360.0938","433.55957","0.8352","0.6451613","658"
"369.1868","474.55035","0.86880004","0.61290324","675"
"373.30536","496.1054","0.87360007","0.6774193","691"
"377.5681","521.1124","0.9024","0.61290324","708"
"384.61755","538.71576","0.96000004","0.6774193","725"
"394.1648","561.43225","0.9552","0.7419355","741"
"400.83774","578.6994","0.84000003","0.6774193","758"
"402.88257","584.46185","0.8784","0.61290324","775"
"408.70395","596.95404","0.9024","0.6451613","791"
"415.5184","610.3782","0.90720004","0.7096774","808"
"420.00995","620.8239","0.91200006","0.80645156","824"
"424.5979","629.5882","0.91200006","0.7419355","841"
"429.45322","638.84735","0.9168","0.6774193","858"
"433.47806","647.15015","0.84000003","0.6451613","875"
"436.75","653.2857","0.78720003","0.6451613","890"
"439.11658","655.9862","0.83040005","0.61290324","908"
"441.35324","659.9811","0.92160004","0.61290324","925"
"443.45944","664.025","0.96480006","0.6451613","941"
"444.78223","666.56805","0.98880005","0.7096774","958"
"442.66495","668.60736","0.98880005","0.61290324","975"
"440.56918","670.0","0.97440004","0.61290324","991"
"438.43887","670.0","0.9408001","0.61290324","1008"
"435.55096","670.0","0.9312","0.61290324","1025"
"430.74304","669.41547","0.92640007","0.61290324","1041"
"416.59628","665.5917","0.90720004","0.7096774","1058"
"400.19553","660.4833","0.91200006","0.7741935","1075"
"377.8124","653.6457","0.93600005","0.83870965","1091"
"350.71887","647.2097","0.9696","0.80645156","1108"
"322.4631","641.6482","0.96000004","0.7419355","1125"
"297.3258","636.83496","0.9168","0.6774193","1141"
"287.62405","635.7123","0.91200006","0.61290324","1158"
"255.80823","630.1384","0.89280003","0.61290324","1175"
"217.20009","624.12366","0.8880001","0.61290324","1191"
"190.74088","620.96216","0.88320005","0.61290324","1208"
"172.71324","618.97894","0.88320005","0.61290324","1225"
"151.53683","617.092","0.90720004","0.61290324","1241"
"127.960556","616.0","0.88320005","0.61290324","1258"
"114.42859","615.1429","0.84480006","0.61290324","1274"
"109.857544","613.9829","0.7824","0.61290324","1291"
