"ChallengeX","ChallengeY","Tester Name","Device Name"
"162.0","352.0","lyle","nexus-80"
"253.0","458.0","lyle","nexus-80"
"617.0","205.0","lyle","nexus-80"
"461.0","346.0","lyle","nexus-80"
"X","Y","PRESSURE","SIZE","TIME"
"107.285706","365.7143","0.39360002","0.41935483","0"
"124.905624","369.0575","0.9168","0.61290324","102"
"140.73865","375.77173","0.89760005","0.6451613","119"
"157.6674","385.64844","0.8784","0.61290324","135"
"174.91986","397.0805","0.89760005","0.6774193","152"
"190.02406","407.94305","0.9024","0.6774193","165"
"208.09026","421.07697","0.8784","0.6774193","182"
"220.51852","430.73425","0.85920006","0.61290324","198"
"224.4317","434.46014","0.85920006","0.61290324","215"
"232.236","442.2221","0.87360007","0.6451613","232"
"237.05444","449.44165","0.89760005","0.7096774","248"
"241.28604","457.56635","0.93600005","0.7741935","265"
"243.26282","463.3283","0.9312","0.80645156","282"
"245.31726","469.24518","0.92640007","0.80645156","298"
"247.39288","473.5772","0.9168","0.80645156","315"
"249.4801","477.58472","0.9168","0.80645156","332"
"250.49466","478.33777","0.92640007","0.83870965","348"
"252.59137","478.2209","0.9312","0.80645156","365"
"257.2507","475.451","0.93600005","0.7419355","382"
"264.61612","468.39136","0.9408001","0.7741935","398"
"277.5272","457.71106","0.95040005","0.80645156","415"
"293.44757","444.05627","0.94560003","0.7741935","431"
"313.82104","429.50122","0.8880001","0.6774193","448"
"330.9464","416.7143","0.85440004","0.6774193","463"
"345.1925","407.7397","0.8496","0.7096774","481"
"379.98828","386.0907","0.84000003","0.61290324","498"
"415.86267","364.31927","0.84480006","0.61290324","515"
"440.97522","348.32788","0.8256","0.6774193","531"
"468.7856","332.20575","0.84000003","0.7419355","548"
"490.21777","317.78668","0.82080007","0.6774193","565"
"512.4174","302.9834","0.8112","0.7096774","581"
"534.5178","289.85718","0.7968","0.7096774","597"
"545.96674","281.8635","0.78720003","0.7419355","615"
"569.9647","266.7997","0.7728","0.6451613","631"
"590.99133","254.14267","0.7728","0.61290324","648"
"604.69446","245.37268","0.7728","0.6774193","665"
"613.2179","239.30026","0.77760005","0.7419355","681"
"619.9943","233.51398","0.78720003","0.7741935","698"
"624.29663","230.24094","0.80640006","0.80645156","715"
"627.8215","228.14288","0.82080007","0.80645156","731"
"628.72296","226.84882","0.8352","0.80645156","748"
"630.771","225.14285","0.85440004","0.83870965","764"
"632.8704","225.14285","0.86880004","0.83870965","781"
"634.5178","225.14285","0.87360007","0.83870965","795"
"634.0714","226.319","0.864","0.80645156","814"
"633.441","228.31952","0.85440004","0.7419355","831"
"630.3879","232.10764","0.864","0.7096774","848"
"627.8214","235.85718","0.864","0.7419355","861"
"619.38306","248.22568","0.84480006","0.7419355","881"
"588.4015","284.26886","0.85440004","0.7419355","898"
"567.3281","309.3062","0.8352","0.7096774","914"
"550.56604","327.2403","0.8352","0.7096774","931"
"534.34845","344.84735","0.8496","0.7096774","948"
"517.7935","360.76965","0.8496","0.6774193","964"
"507.40594","370.74176","0.8352","0.61290324","981"
"503.1624","374.81555","0.8352","0.61290324","998"
"497.40912","380.33868","0.8352","0.61290324","1014"
"494.3805","383.32532","0.7824","0.61290324","1031"
"493.89282","382.85718","0.59040004","0.54838705","1034"
