"ChallengeX","ChallengeY","Tester Name","Device Name"
"461.0","576.0","lyle","nexus-80"
"516.0","278.0","lyle","nexus-80"
"191.0","503.0","lyle","nexus-80"
"627.0","704.0","lyle","nexus-80"
"X","Y","PRESSURE","SIZE","TIME"
"463.5357","588.5714","0.40800002","0.41935483","0"
"467.10715","579.1429","0.89280003","0.54838705","69"
"468.93594","573.87585","0.92160004","0.6451613","83"
"470.65958","568.91187","0.92640007","0.6774193","97"
"472.41092","563.868","0.9312","0.7419355","110"
"473.27292","558.814","0.9408001","0.80645156","124"
"474.28015","555.0271","0.92640007","0.7419355","140"
"476.8516","544.2956","0.91200006","0.6774193","157"
"482.58875","523.5547","0.89760005","0.7419355","174"
"489.98682","496.69586","0.7152","0.6451613","190"
"500.1535","465.9693","0.6672","0.58064514","207"
"506.98352","441.44617","0.74880004","0.58064514","224"
"512.2326","422.14667","0.73920006","0.61290324","240"
"516.21423","403.0","0.78720003","0.61290324","256"
"518.6358","395.72083","0.80160004","0.61290324","274"
"522.4435","381.22284","0.82080007","0.61290324","290"
"525.1681","368.99725","0.6768","0.61290324","307"
"529.49615","353.1501","0.64320004","0.61290324","324"
"532.31335","338.0998","0.70080006","0.58064514","340"
"534.1181","329.4901","0.68640006","0.54838705","357"
"535.95746","322.56824","0.744","0.54838705","374"
"536.86127","316.53674","0.7152","0.516129","390"
"536.75","313.0","0.74880004","0.516129","403"
"537.6428","309.54907","0.73440003","0.516129","424"
"538.7914","306.08057","0.624","0.48387095","440"
"538.5357","303.82263","0.65760005","0.4516129","457"
"538.5357","302.20892","0.768","0.4516129","474"
"538.5357","300.14282","0.8256","0.4516129","490"
"538.5357","298.4146","0.77760005","0.41935483","507"
"538.5357","297.5714","0.81600004","0.41935483","515"
"536.9001","299.57025","0.76320004","0.41935483","574"
"534.8979","302.41315","0.84000003","0.58064514","590"
"530.1103","306.5351","0.86880004","0.6774193","607"
"523.0079","312.18005","0.80640006","0.61290324","623"
"516.5405","318.25824","0.86880004","0.61290324","640"
"508.6823","324.42303","0.8880001","0.61290324","657"
"501.9286","329.2857","0.9024","0.61290324","670"
"495.88367","333.63806","0.91200006","0.61290324","690"
"483.96912","341.78796","0.92160004","0.6774193","706"
"466.87677","355.7406","0.90720004","0.7419355","723"
"454.67053","366.37787","0.8880001","0.7096774","740"
"444.05466","374.50427","0.89280003","0.6451613","756"
"428.2138","383.83112","0.91200006","0.61290324","773"
"412.98206","392.2221","0.92160004","0.61290324","790"
"406.00745","395.76483","0.9168","0.6774193","807"
"396.2116","401.6588","0.91200006","0.7419355","823"
"381.56833","411.63483","0.9408001","0.83870965","840"
"359.34073","423.13416","0.96480006","0.80645156","857"
"339.98953","435.86023","0.96480006","0.7419355","873"
"319.6783","447.75397","0.95040005","0.7096774","890"
"299.00748","461.14587","0.92160004","0.7741935","907"
"284.1928","472.16168","0.9024","0.80645156","923"
"278.74466","476.2624","0.89760005","0.7741935","940"
"264.49176","486.4494","0.91200006","0.6774193","957"
"242.93979","500.49182","0.9168","0.61290324","973"
"228.18811","510.05103","0.92640007","0.7096774","990"
"216.9612","517.6841","0.93600005","0.7741935","1007"
"206.97975","524.72034","0.94560003","0.7096774","1023"
"199.72583","529.6955","0.97920007","0.61290324","1040"
"194.87492","532.38574","1.0032","0.61290324","1057"
"192.90034","533.33356","1.0032","0.6451613","1073"
"190.42038","534.5714","1.0032","0.7096774","1090"
"188.98215","534.5714","0.98880005","0.7419355","1102"
"191.03378","536.9696","1.0176","0.87096775","1173"
"192.55359","538.4286","1.0128001","0.87096775","1185"
"196.04889","541.4809","1.0032","0.83870965","1206"
"208.87859","549.0503","0.95040005","0.7741935","1223"
"231.51962","560.81964","0.9408001","0.80645156","1240"
"272.5371","580.21674","0.9312","0.83870965","1256"
"314.8181","597.93195","0.92160004","0.7741935","1273"
"344.38483","609.6789","0.92640007","0.6774193","1289"
"371.44656","620.0265","0.864","0.7096774","1306"
"389.05902","627.43445","0.87360007","0.7419355","1323"
"425.00198","643.2743","0.87360007","0.7096774","1339"
"464.842","661.6491","0.76320004","0.7096774","1356"
"500.6809","681.3263","0.80160004","0.6451613","1373"
"531.93304","699.68414","0.8352","0.61290324","1389"
"562.11707","714.62933","0.8784","0.61290324","1406"
"589.4761","727.45135","0.88320005","0.7096774","1423"
"612.1964","737.28577","0.89760005","0.7419355","1439"
"618.1383","739.6079","0.90720004","0.7741935","1456"
"633.6257","744.08185","0.9408001","0.83870965","1473"
"645.27985","748.23724","0.9408001","0.83870965","1490"
"646.5714","748.8572","0.8784","0.83870965","1492"
