"ChallengeX","ChallengeY","Tester Name","Device Name"
"634.0","560.0","lyle","nexus-80"
"360.0","281.0","lyle","nexus-80"
"178.0","102.0","lyle","nexus-80"
"649.0","664.0","lyle","nexus-80"
"X","Y","PRESSURE","SIZE","TIME"
"684.9643","552.5714","0.3792","0.41935483","0"
"673.1335","548.17834","0.81600004","0.7419355","78"
"667.5523","544.5707","0.84000003","0.6774193","92"
"661.9096","539.0104","0.85440004","0.61290324","106"
"655.9849","533.3227","0.864","0.61290324","120"
"646.19727","522.86664","0.8496","0.6451613","133"
"630.2577","501.9126","0.8352","0.61290324","150"
"622.0827","491.48828","0.8352","0.61290324","167"
"606.81616","475.83496","0.8256","0.6774193","183"
"575.56934","443.2666","0.8256","0.61290324","200"
"557.73114","426.1419","0.8256","0.61290324","217"
"536.78235","406.88824","0.8256","0.6774193","233"
"516.15717","388.29352","0.82080007","0.61290324","250"
"498.6106","369.69885","0.82080007","0.61290324","267"
"472.4386","344.2594","0.7968","0.6451613","283"
"459.18195","331.53467","0.79200006","0.61290324","300"
"437.86545","311.07086","0.77760005","0.61290324","316"
"408.17856","279.14285","0.75360006","0.61290324","333"
"394.1759","265.34955","0.73440003","0.61290324","350"
"375.49744","246.56918","0.73440003","0.6451613","366"
"345.85077","219.98288","0.744","0.61290324","383"
"323.9098","203.47678","0.7584","0.61290324","400"
"302.97687","188.06226","0.7296","0.6774193","416"
"290.65057","178.59564","0.72","0.7096774","433"
"275.93192","167.76556","0.72","0.6451613","450"
"255.0633","153.4494","0.73440003","0.61290324","466"
"240.74506","144.27112","0.71040004","0.61290324","483"
"231.38873","138.91193","0.70080006","0.61290324","500"
"223.06042","133.71472","0.69600004","0.6774193","516"
"215.95084","130.1171","0.68640006","0.7419355","533"
"210.51877","127.69473","0.69600004","0.7741935","550"
"207.28572","126.14288","0.71040004","0.80645156","563"
"204.4492","124.78134","0.73440003","0.80645156","583"
"202.66682","124.0","0.768","0.83870965","600"
"200.62889","124.0","0.77760005","0.80645156","616"
"201.0357","125.43695","0.77760005","0.7419355","633"
"203.69531","129.12463","0.79200006","0.6774193","650"
"210.67068","138.7315","0.74880004","0.61290324","666"
"233.18423","164.10129","0.7296","0.61290324","683"
"264.42856","200.2857","0.744","0.61290324","699"
"285.61172","221.28583","0.744","0.6451613","716"
"330.40924","268.77002","0.74880004","0.6774193","733"
"373.07745","310.1234","0.768","0.61290324","749"
"412.05087","349.8827","0.77760005","0.61290324","766"
"449.49557","386.75085","0.80160004","0.6451613","783"
"486.87946","424.13983","0.81600004","0.61290324","799"
"517.54395","460.77844","0.83040005","0.6774193","816"
"538.9822","484.4286","0.85440004","0.61290324","827"
"554.41095","507.76038","0.8352","0.61290324","849"
"578.7783","551.8372","0.8256","0.6774193","866"
"594.7158","583.4525","0.84000003","0.61290324","883"
"607.9898","607.92334","0.83040005","0.6774193","899"
"621.4455","630.3815","0.7824","0.61290324","916"
"627.8214","640.0","0.6672","0.61290324","923"
