"ChallengeX","ChallengeY","Tester Name","Device Name"
"461.0","576.0","tim","nexus-59"
"516.0","278.0","tim","nexus-59"
"191.0","503.0","tim","nexus-59"
"627.0","704.0","tim","nexus-59"
"X","Y","PRESSURE","SIZE","TIME"
"462.64285","566.0","0.216","0.41935483","0"
"465.5148","552.40027","0.38880002","0.41935483","71"
"466.2143","543.0938","0.3984","0.41935483","85"
"469.07632","537.24457","0.384","0.41935483","100"
"476.1033","510.35742","0.39360002","0.41935483","114"
"480.9281","483.11133","0.39360002","0.41935483","125"
"485.63336","455.86047","0.3984","0.41935483","141"
"489.24335","430.31152","0.40800002","0.41935483","158"
"493.5583","403.945","0.42240003","0.41935483","175"
"495.6786","377.30414","0.432","0.41935483","192"
"498.5666","353.07922","0.44640002","0.41935483","209"
"499.51764","339.8028","0.45600003","0.41935483","226"
"503.1917","312.97516","0.44640002","0.41935483","243"
"505.56238","289.3413","0.45600003","0.41935483","260"
"507.2857","275.3844","0.45600003","0.41935483","277"
"507.79248","266.13904","0.4512","0.41935483","293"
"508.1786","257.84055","0.44640002","0.41935483","310"
"506.39282","252.75949","0.44640002","0.41935483","327"
"505.0536","250.14288","0.43680003","0.41935483","343"
"503.90417","249.7143","0.44160002","0.41935483","361"
"499.4225","252.17532","0.4176","0.41935483","378"
"489.7329","260.56497","0.40800002","0.41935483","395"
"471.9177","279.3449","0.42240003","0.41935483","412"
"447.65912","302.32532","0.42720002","0.41935483","429"
"417.57712","335.59857","0.42240003","0.41935483","445"
"392.60016","359.81244","0.4128","0.41935483","462"
"368.0","380.85718","0.44160002","0.41935483","475"
"339.4318","404.313","0.42720002","0.41935483","496"
"304.32397","434.59656","0.4512","0.41935483","513"
"281.64426","452.66412","0.432","0.41935483","530"
"265.3155","466.33142","0.42720002","0.41935483","547"
"251.23138","478.3836","0.4656","0.41935483","564"
"241.89352","488.20508","0.47040004","0.41935483","581"
"235.75943","495.83936","0.42720002","0.41935483","598"
"233.17853","500.85718","0.4128","0.41935483","611"
"230.5","507.1363","0.40320003","0.41935483","632"
"231.18933","515.5042","0.40800002","0.41935483","648"
"234.12228","523.24054","0.40800002","0.41935483","665"
"242.35294","532.80743","0.44160002","0.41935483","682"
"262.8548","548.4412","0.46080002","0.41935483","699"
"286.63342","562.79193","0.432","0.41935483","716"
"312.66205","576.7235","0.42720002","0.41935483","733"
"326.9018","583.13104","0.42240003","0.41935483","750"
"367.39688","601.9216","0.44160002","0.41935483","767"
"413.82608","625.2896","0.42240003","0.41935483","784"
"444.04755","640.8862","0.38880002","0.41935483","801"
"468.6532","653.7706","0.3984","0.41935483","817"
"494.61285","669.5124","0.37440002","0.41935483","834"
"519.51807","682.5092","0.3648","0.41935483","851"
"534.3338","690.6083","0.35520002","0.41935483","868"
"552.3801","701.19324","0.34080002","0.41935483","885"
"580.6662","716.50836","0.3648","0.41935483","902"
"605.37665","729.26013","0.3312","0.41935483","919"
"626.2672","739.8625","0.30240002","0.41935483","936"
"637.3844","746.3654","0.2928","0.41935483","953"
"649.4571","752.352","0.2784","0.41935483","969"
"659.0714","756.7143","0.26880002","0.41935483","982"
"665.16754","759.2488","0.2544","0.41935483","1003"
"669.7857","760.5714","0.1488","0.3548387","1012"
