"ChallengeX","ChallengeY","Tester Name","Device Name"
"287.0","592.0","tim","nexus-59"
"274.0","724.0","tim","nexus-59"
"356.0","105.0","tim","nexus-59"
"454.0","391.0","tim","nexus-59"
"X","Y","PRESSURE","SIZE","TIME"
"264.42856","594.2857","0.1488","0.41935483","0"
"265.4971","607.81757","0.40320003","0.41935483","69"
"266.16205","612.94226","0.35520002","0.41935483","84"
"269.61523","624.4883","0.38880002","0.41935483","98"
"272.38205","640.2162","0.36","0.41935483","113"
"274.59735","652.858","0.3648","0.41935483","122"
"276.92856","673.8608","0.37440002","0.41935483","139"
"276.92856","693.78284","0.40320003","0.41935483","156"
"276.92856","705.8582","0.3984","0.41935483","173"
"275.34933","719.75525","0.36960003","0.41935483","190"
"275.14285","731.2893","0.3648","0.41935483","207"
"275.14285","738.1111","0.35040003","0.41935483","224"
"275.14285","742.7305","0.33600003","0.41935483","241"
"275.60895","745.59033","0.33600003","0.41935483","258"
"277.57724","746.8572","0.35040003","0.41935483","275"
"279.89523","743.7326","0.3648","0.41935483","292"
"282.71414","739.6002","0.35520002","0.41935483","308"
"292.23727","718.2799","0.36","0.41935483","325"
"306.34186","686.9649","0.36","0.41935483","342"
"319.086","648.4012","0.36960003","0.41935483","359"
"327.28674","621.196","0.3792","0.41935483","376"
"335.00876","588.9637","0.36","0.38709676","393"
"341.6326","551.90515","0.38880002","0.38709676","410"
"350.5893","511.14282","0.3984","0.38709676","425"
"354.12808","486.0766","0.38880002","0.38709676","444"
"362.4361","439.27808","0.39360002","0.38709676","461"
"370.06287","395.10303","0.4128","0.38709676","477"
"376.0453","352.24274","0.4176","0.38709676","494"
"378.61856","314.12384","0.4176","0.38709676","511"
"378.7143","288.3913","0.42720002","0.38709676","528"
"379.60715","246.6304","0.4176","0.38709676","545"
"377.37497","230.85712","0.432","0.38709676","562"
"376.42935","216.91278","0.4176","0.38709676","579"
"375.2717","190.4653","0.40800002","0.38709676","596"
"372.46613","166.59238","0.4176","0.38709676","613"
"371.27313","148.28131","0.3984","0.38709676","630"
"370.67856","135.48947","0.384","0.38709676","647"
"370.67856","128.42325","0.3792","0.38709676","663"
"370.67856","122.82016","0.38880002","0.38709676","680"
"370.67856","118.9588","0.39360002","0.38709676","697"
"370.67856","117.3074","0.3984","0.38709676","714"
"371.99646","115.59195","0.40320003","0.38709676","731"
"373.26794","116.0","0.4176","0.38709676","748"
"375.22394","119.58429","0.4512","0.38709676","765"
"378.44833","126.9332","0.44160002","0.38709676","782"
"385.30383","143.24756","0.44160002","0.38709676","799"
"396.24533","167.5344","0.4176","0.38709676","816"
"406.92075","195.2475","0.38880002","0.38709676","833"
"415.75482","217.11072","0.37440002","0.38709676","849"
"426.7113","252.66385","0.3792","0.38709676","866"
"436.99112","282.0652","0.37440002","0.38709676","883"
"441.59848","298.82086","0.39360002","0.38709676","900"
"446.11954","315.6933","0.39360002","0.38709676","917"
"450.28186","329.82892","0.36","0.38709676","934"
"454.63858","340.63177","0.3456","0.38709676","951"
"456.8393","347.4286","0.3312","0.38709676","965"
"458.28143","352.96643","0.32160002","0.38709676","985"
"460.37006","359.74005","0.3264","0.38709676","1002"
"462.46198","365.76477","0.32160002","0.38709676","1019"
"464.63477","370.30817","0.26880002","0.38709676","1036"
"467.0242","378.904","0.16800001","0.32258064","1053"
"467.10715","379.14288","0.1296","0.29032257","1053"
