"ChallengeX","ChallengeY","Tester Name","Device Name"
"287.0","592.0","tim","nexus-59"
"274.0","724.0","tim","nexus-59"
"356.0","105.0","tim","nexus-59"
"454.0","391.0","tim","nexus-59"
"X","Y","PRESSURE","SIZE","TIME"
"269.7857","597.7143","0.096","0.19354838","0"
"272.4643","609.4901","0.35040003","0.3548387","117"
"272.4643","613.762","0.3456","0.3548387","132"
"273.71475","623.4307","0.33600003","0.3548387","147"
"273.35715","635.1714","0.28320003","0.32258064","160"
"274.6964","646.1428","0.2976","0.3548387","170"
"275.39764","655.99786","0.31680003","0.3548387","190"
"276.0357","671.05176","0.32160002","0.3548387","207"
"276.0357","683.99536","0.31680003","0.3548387","224"
"276.0357","692.3977","0.312","0.3548387","241"
"276.0357","697.6455","0.32160002","0.3548387","258"
"276.0357","701.9234","0.31680003","0.3548387","275"
"276.0357","705.06604","0.3456","0.3548387","292"
"276.0357","706.1014","0.31680003","0.32258064","309"
"276.0357","707.0","0.32160002","0.3548387","316"
"276.0357","704.80206","0.3648","0.3548387","343"
"277.29956","698.2896","0.3456","0.3548387","360"
"279.25424","686.996","0.36","0.3548387","377"
"283.2866","664.08746","0.36","0.3548387","394"
"288.36136","638.5022","0.35040003","0.3548387","411"
"293.0","617.4285","0.37440002","0.3548387","426"
"295.64404","598.80334","0.37440002","0.3548387","444"
"303.82187","556.80884","0.384","0.3548387","461"
"311.1162","516.8121","0.37440002","0.3548387","478"
"317.89972","482.52942","0.39360002","0.3548387","495"
"322.7029","449.4212","0.4128","0.3548387","512"
"326.27255","414.95068","0.3792","0.3548387","529"
"328.73065","387.4944","0.42240003","0.3548387","546"
"330.0536","369.7143","0.4176","0.3548387","557"
"330.5","346.40277","0.42720002","0.3548387","580"
"333.0303","303.2744","0.4176","0.3548387","597"
"335.11136","262.3193","0.42720002","0.3548387","613"
"335.3005","246.27502","0.4176","0.3548387","630"
"336.41818","226.4267","0.4128","0.3548387","647"
"338.4519","203.45636","0.3984","0.3548387","664"
"341.01315","185.73004","0.37440002","0.3548387","684"
"342.10956","178.55515","0.36960003","0.3548387","702"
"345.12994","158.65048","0.36960003","0.3548387","718"
"347.11435","144.25119","0.36","0.3548387","735"
"348.04218","136.92377","0.35520002","0.3548387","752"
"349.25","131.00723","0.35040003","0.3548387","769"
"349.25","125.25055","0.35520002","0.3548387","786"
"349.53857","121.44595","0.36","0.3548387","803"
"350.14285","118.12799","0.36","0.3548387","820"
"350.14285","116.98242","0.36","0.3548387","837"
"351.0357","115.096405","0.3648","0.3548387","854"
"353.0396","113.21912","0.36960003","0.3548387","871"
"355.03027","111.714294","0.37440002","0.3548387","888"
"356.8393","111.714294","0.37440002","0.3548387","903"
"358.14133","112.535706","0.384","0.3548387","921"
"360.15442","115.50787","0.3984","0.3548387","938"
"363.87888","121.86783","0.40800002","0.3548387","955"
"367.56552","128.02292","0.40320003","0.3548387","972"
"378.03845","147.27383","0.4128","0.3548387","989"
"397.93216","184.53928","0.384","0.3548387","1006"
"409.21628","209.70667","0.384","0.3548387","1023"
"420.03973","233.10797","0.39360002","0.3548387","1040"
"428.176","252.0741","0.42240003","0.3548387","1057"
"440.4134","275.93466","0.4128","0.3548387","1074"
"448.29712","294.70337","0.40800002","0.3548387","1090"
"451.03137","301.13037","0.4128","0.3548387","1107"
"457.66156","319.4923","0.40320003","0.3548387","1124"
"462.85776","334.9521","0.3792","0.3548387","1141"
"465.04456","345.5083","0.36960003","0.3548387","1158"
"467.16855","353.66443","0.384","0.3548387","1175"
"469.39542","360.87592","0.39360002","0.3548387","1192"
"470.67856","366.2312","0.40320003","0.3548387","1209"
"470.67856","369.06775","0.384","0.3548387","1226"
"470.67856","370.44012","0.34080002","0.3548387","1243"
"470.67856","370.5714","0.192","0.29032257","1245"
