"ChallengeX","ChallengeY","Tester Name","Device Name"
"162.0","352.0","tim","nexus7"
"253.0","458.0","tim","nexus7"
"617.0","205.0","tim","nexus7"
"461.0","346.0","tim","nexus7"
"X","Y","PRESSURE"
"471.5714","352.5714","0.21120001"
"470.671","343.92725","0.432"
"473.11707","341.65906","0.42720002"
"477.30682","337.6369","0.43680003"
"481.92572","332.17505","0.4512"
"487.16193","327.8463","0.46080002"
"494.211","321.40887","0.47520003"
"507.13623","309.69434","0.4512"
"525.9415","295.87988","0.432"
"535.9071","287.60687","0.432"
"541.46136","282.9057","0.42720002"
"556.67365","269.94275","0.44160002"
"567.1725","260.2927","0.45600003"
"577.281","251.09024","0.45600003"
"586.8051","242.80426","0.40320003"
"594.3445","235.56644","0.37440002"
"602.74646","228.3577","0.42240003"
"606.65125","225.26321","0.42240003"
"610.776","221.50647","0.432"
"614.75995","217.36377","0.46080002"
"616.9946","214.67941","0.47520003"
"619.23926","212.5246","0.4848"
"621.47974","210.37372","0.48960003"
"623.064","210.2857","0.49440002"
"623.8035","210.2857","0.5088"
"620.498","213.03055","0.5184"
"618.3387","215.10342","0.504"
"614.1812","218.23752","0.49920002"
"607.18475","222.33417","0.49920002"
"597.9449","228.00891","0.5088"
"591.8842","231.85693","0.4848"
"572.7583","244.95471","0.45600003"
"549.3808","260.77725","0.4848"
"525.623","274.9345","0.47040004"
"506.47546","287.8794","0.44640002"
"484.46368","303.79358","0.44160002"
"464.69742","317.12177","0.44640002"
"452.375","325.5714","0.43680003"
"439.4446","334.13135","0.4512"
"416.55264","350.7096","0.42720002"
"393.88052","367.39624","0.42720002"
"376.98434","378.24823","0.45600003"
"364.54855","386.98505","0.46080002"
"342.93732","401.2353","0.43680003"
"326.95093","412.45953","0.44640002"
"315.3214","420.28564","0.4656"
"306.5339","426.76685","0.4656"
"293.9448","436.10132","0.4656"
"286.0686","441.42102","0.47040004"
"276.57614","447.3252","0.4656"
"269.2542","451.398","0.4848"
"263.59543","453.9809","0.48960003"
"259.26025","455.76654","0.504"
"255.5","457.57147","0.5088"
"253.46399","458.0","0.5184"
"249.64713","458.0","0.5328"
"245.50589","456.20282","0.5088"
"241.49677","454.27844","0.49440002"
"237.64001","451.9973","0.4848"
"234.1257","448.62354","0.46080002"
"229.46283","443.29004","0.45600003"
"223.39268","437.4627","0.47040004"
"220.01288","433.43365","0.48000002"
"213.40785","424.41797","0.45600003"
"206.28407","413.27197","0.432"
"200.72461","404.35944","0.44160002"
"195.269","395.63037","0.44160002"
"190.55547","388.16364","0.42720002"
"186.91254","381.1692","0.4656"
"182.66777","374.12158","0.49440002"
"178.7143","368.4286","0.4848"
"176.33711","365.00543","0.4848"
"173.00468","360.8045","0.47520003"
"171.31085","357.214","0.4656"
"169.48929","354.00116","0.46080002"
"167.39566","351.99127","0.432"
"165.32143","350.85718","0.31680003"
