"ChallengeX","ChallengeY","Tester Name","Device Name"
"634.0","560.0","maggie","nexus-80"
"360.0","281.0","maggie","nexus-80"
"178.0","102.0","maggie","nexus-80"
"649.0","664.0","maggie","nexus-80"
"X","Y","PRESSURE","SIZE","TIME"
"651.0357","554.2857","0.22080001","0.41935483","0"
"631.92334","549.19666","0.45600003","0.41935483","43"
"617.02264","540.3237","0.5184","0.41935483","53"
"558.71466","488.80035","0.52320004","0.41935483","83"
"502.79993","436.83655","0.5616","0.41935483","99"
"452.2131","385.06342","0.5952","0.41935483","116"
"394.0171","322.7486","0.6096","0.41935483","133"
"336.12964","259.36298","0.61920005","0.41935483","149"
"293.80054","212.56952","0.6096","0.41935483","166"
"254.70343","174.66385","0.61920005","0.48387095","183"
"242.59909","164.22934","0.61920005","0.48387095","199"
"230.65375","155.52698","0.62880003","0.48387095","216"
"226.95062","155.69312","0.63360006","0.48387095","233"
"227.76517","161.874","0.63360006","0.48387095","249"
"247.22766","194.80215","0.624","0.48387095","266"
"294.56308","254.68701","0.64320004","0.54838705","283"
"352.55872","319.14832","0.6624","0.58064514","299"
"417.10712","384.14282","0.6672","0.58064514","313"
"449.369","418.32086","0.65760005","0.58064514","333"
"547.7099","531.615","0.62880003","0.58064514","349"
"583.7417","579.49884","0.5856","0.61290324","366"
"610.932","613.0209","0.5184","0.61290324","383"
"614.4286","616.8572","0.3984","0.54838705","386"
