"ChallengeX","ChallengeY","Tester Name","Device Name"
"508.0","672.0","maggie","nexus-80"
"340.0","367.0","maggie","nexus-80"
"439.0","650.0","maggie","nexus-80"
"106.0","619.0","maggie","nexus-80"
"X","Y","PRESSURE","SIZE","TIME"
"517.1071","690.5714","0.2256","0.41935483","0"
"498.89905","647.2165","0.39360002","0.41935483","41"
"481.2787","604.96985","0.45600003","0.41935483","58"
"451.27655","544.4414","0.528","0.41935483","81"
"436.3036","515.71436","0.5616","0.48387095","92"
"414.62732","477.61963","0.5856","0.48387095","114"
"386.87897","436.53253","0.60480005","0.48387095","131"
"373.48593","418.98077","0.61920005","0.48387095","148"
"367.12695","412.87616","0.6384","0.48387095","164"
"363.6983","411.14288","0.6624","0.48387095","181"
"361.61237","413.97858","0.6624","0.54838705","198"
"363.77856","423.8423","0.65760005","0.54838705","214"
"373.30975","445.71484","0.64320004","0.54838705","231"
"397.34174","494.9685","0.65760005","0.54838705","248"
"426.75275","551.11224","0.648","0.54838705","264"
"447.4396","595.3693","0.62880003","0.54838705","281"
"456.086","621.49133","0.58080006","0.58064514","298"
"458.17856","632.2987","0.5952","0.58064514","314"
"455.72665","639.67365","0.6096","0.58064514","331"
"446.6239","646.14124","0.59040004","0.58064514","348"
"435.16818","647.3013","0.58080006","0.58064514","364"
"367.88214","638.26575","0.5856","0.58064514","381"
"300.9828","625.505","0.60480005","0.58064514","397"
"240.84128","611.9205","0.59040004","0.58064514","414"
"190.17354","602.3378","0.59040004","0.6451613","431"
"164.19485","600.5714","0.60480005","0.61290324","447"
"153.56609","602.3213","0.5424","0.61290324","464"
"149.69641","607.4286","0.4128","0.54838705","474"
