"ChallengeX","ChallengeY","Tester Name","Device Name"
"461.0","576.0","maggie","nexus-80"
"516.0","278.0","maggie","nexus-80"
"191.0","503.0","maggie","nexus-80"
"627.0","704.0","maggie","nexus-80"
"X","Y","PRESSURE","SIZE","TIME"
"445.67856","558.5714","0.264","0.41935483","0"
"442.62054","534.89294","0.46080002","0.41935483","37"
"452.637","487.45654","0.504","0.41935483","54"
"462.70648","438.87823","0.51360005","0.41935483","70"
"479.40872","376.76196","0.52320004","0.41935483","90"
"490.55872","334.41467","0.5424","0.41935483","107"
"493.05396","322.59802","0.53760004","0.41935483","124"
"494.7857","308.04468","0.52320004","0.41935483","140"
"493.49982","303.62274","0.51360005","0.41935483","157"
"489.33337","302.2857","0.528","0.41935483","174"
"477.13715","304.18768","0.58080006","0.41935483","190"
"443.20892","319.47772","0.6096","0.41935483","207"
"388.05838","354.25","0.6096","0.41935483","223"
"349.25","382.0","0.62880003","0.41935483","235"
"312.76782","412.7859","0.6144","0.41935483","257"
"265.26443","453.385","0.61920005","0.41935483","273"
"240.0134","476.812","0.624","0.41935483","290"
"232.91202","486.22607","0.64320004","0.41935483","307"
"231.39285","494.42688","0.6624","0.41935483","323"
"236.5986","505.8062","0.624","0.48387095","340"
"263.74152","527.8554","0.63360006","0.48387095","356"
"289.5061","543.0434","0.64320004","0.48387095","373"
"351.09253","572.68286","0.61920005","0.54838705","390"
"441.4933","614.8482","0.55200005","0.54838705","406"
"503.79333","645.6094","0.47520003","0.54838705","423"
"568.01416","674.6346","0.35520002","0.516129","440"
"613.63855","694.95404","0.31680003","0.516129","457"
"642.10706","709.0","0.16800001","0.41935483","472"
