"ChallengeX","ChallengeY","Tester Name","Device Name"
"634.0","560.0","maggie","nexus-80"
"360.0","281.0","maggie","nexus-80"
"178.0","102.0","maggie","nexus-80"
"649.0","664.0","maggie","nexus-80"
"X","Y","PRESSURE","SIZE","TIME"
"648.3571","532.8572","0.21120001","0.41935483","0"
"633.7041","527.1935","0.48000002","0.41935483","49"
"622.9872","518.83215","0.49920002","0.41935483","69"
"580.7545","479.5199","0.528","0.48387095","86"
"532.0331","434.79907","0.55200005","0.48387095","103"
"479.93863","388.86322","0.5856","0.48387095","119"
"431.65448","344.53687","0.6","0.48387095","136"
"376.82776","293.51855","0.60480005","0.48387095","153"
"328.3451","248.39532","0.5952","0.516129","169"
"291.2143","216.57147","0.5952","0.516129","185"
"280.76694","208.29459","0.6","0.516129","203"
"267.17462","198.83432","0.6096","0.516129","219"
"263.06906","198.1623","0.6096","0.516129","236"
"263.45715","203.41272","0.58080006","0.54838705","253"
"287.16678","240.0065","0.5856","0.54838705","269"
"327.32935","297.46405","0.60480005","0.54838705","286"
"376.7217","359.0819","0.58080006","0.58064514","303"
"416.81232","406.62524","0.5856","0.58064514","319"
"472.33112","474.08325","0.5472","0.58064514","336"
"566.63135","586.4957","0.47040004","0.58064514","353"
"589.0287","613.04474","0.36960003","0.58064514","369"
"621.5714","639.5715","0.2544","0.516129","384"
