"ChallengeX","ChallengeY","Tester Name","Device Name"
"461.0","576.0","maggie","nexus-80"
"516.0","278.0","maggie","nexus-80"
"191.0","503.0","maggie","nexus-80"
"627.0","704.0","maggie","nexus-80"
"X","Y","PRESSURE","SIZE","TIME"
"479.60715","573.1429","0.26880002","0.41935483","0"
"474.41135","551.15656","0.48960003","0.41935483","46"
"476.2698","516.2491","0.51360005","0.41935483","60"
"484.6715","456.8246","0.5472","0.48387095","77"
"498.78168","401.10986","0.504","0.48387095","94"
"513.47516","357.3089","0.528","0.48387095","111"
"522.7961","328.36682","0.5568","0.48387095","128"
"526.8443","313.8333","0.53760004","0.48387095","144"
"527.8214","303.26648","0.51360005","0.48387095","161"
"526.4461","301.35938","0.51360005","0.48387095","178"
"518.3175","300.5714","0.5424","0.48387095","194"
"475.42572","313.39148","0.58080006","0.48387095","211"
"418.00302","339.41553","0.6096","0.48387095","227"
"359.4855","376.36523","0.55200005","0.4516129","244"
"308.79822","415.49927","0.5856","0.4516129","261"
"267.11734","454.84735","0.6384","0.48387095","277"
"248.35715","474.14294","0.648","0.48387095","288"
"235.94632","491.77173","0.6768","0.48387095","311"
"233.17856","505.30334","0.6768","0.516129","327"
"242.69727","522.0513","0.68640006","0.516129","344"
"283.08798","553.3706","0.70080006","0.516129","361"
"340.20908","585.1462","0.69600004","0.58064514","377"
"405.51605","613.6296","0.65760005","0.58064514","394"
"470.37808","642.87555","0.60480005","0.58064514","411"
"500.35468","656.3235","0.5712","0.58064514","428"
"556.8142","686.0594","0.51360005","0.58064514","444"
"603.49506","711.56134","0.42720002","0.54838705","461"
"618.35583","726.0895","0.28800002","0.48387095","477"
"619.7857","728.2857","0.216","0.41935483","479"
