"ChallengeX","ChallengeY","Tester Name","Device Name"
"461.0","576.0","maggie","nexus-80"
"516.0","278.0","maggie","nexus-80"
"191.0","503.0","maggie","nexus-80"
"627.0","704.0","maggie","nexus-80"
"X","Y","PRESSURE","SIZE","TIME"
"445.67856","578.2857","0.28800002","0.41935483","0"
"451.02924","536.31055","0.47520003","0.41935483","32"
"466.6049","485.39966","0.5184","0.41935483","48"
"487.88214","421.13074","0.5424","0.41935483","69"
"496.71686","381.97485","0.58080006","0.41935483","85"
"499.13947","366.3426","0.57600003","0.41935483","102"
"501.9286","340.7898","0.6","0.41935483","119"
"497.78485","326.12463","0.6","0.41935483","135"
"490.55127","323.7143","0.6144","0.41935483","152"
"463.12042","330.461","0.61920005","0.41935483","169"
"407.03455","357.82306","0.5952","0.41935483","186"
"344.1588","395.5973","0.60480005","0.41935483","202"
"284.5294","435.27307","0.6144","0.41935483","219"
"261.63217","453.19415","0.6","0.41935483","236"
"221.49553","490.02386","0.624","0.41935483","253"
"204.46712","515.12604","0.65760005","0.41935483","268"
"206.52924","526.7559","0.6624","0.41935483","285"
"222.96364","542.82806","0.65760005","0.41935483","302"
"284.43158","572.9784","0.6144","0.48387095","318"
"353.93985","597.75305","0.5952","0.48387095","335"
"404.1607","614.28577","0.5424","0.48387095","347"
"468.99564","640.90643","0.44640002","0.48387095","368"
"608.68365","707.1278","0.24960001","0.41935483","385"
"619.7857","704.2857","0.18720001","0.3548387","390"
