"ChallengeX","ChallengeY","Tester Name","Device Name"
"634.0","560.0","maggie","nexus-80"
"360.0","281.0","maggie","nexus-80"
"178.0","102.0","maggie","nexus-80"
"649.0","664.0","maggie","nexus-80"
"X","Y","PRESSURE","SIZE","TIME"
"662.6428","576.5714","0.26880002","0.41935483","0"
"649.9024","570.34064","0.6624","0.4516129","62"
"627.2779","547.39825","0.68160003","0.4516129","78"
"586.886","504.97223","0.68160003","0.4516129","95"
"539.6279","456.39063","0.6672","0.4516129","111"
"489.4286","407.2857","0.6768","0.4516129","127"
"444.312","363.16516","0.6768","0.4516129","149"
"354.0648","274.96252","0.68640006","0.4516129","166"
"324.408","245.86597","0.624","0.4516129","182"
"294.25345","215.6915","0.6384","0.516129","199"
"269.5547","191.4925","0.65760005","0.516129","216"
"251.16281","174.78537","0.68640006","0.516129","232"
"244.93542","170.78613","0.69600004","0.516129","249"
"242.10712","169.42856","0.70080006","0.54838705","260"
"276.92856","214.0","0.71040004","0.58064514","299"
"320.9391","267.76648","0.7152","0.61290324","315"
"371.18408","329.2495","0.73920006","0.61290324","332"
"420.92398","388.11578","0.7296","0.61290324","349"
"469.3118","444.3355","0.69600004","0.61290324","365"
"508.62494","488.7143","0.65760005","0.61290324","381"
"528.39374","511.46997","0.60480005","0.61290324","399"
"531.3928","514.8572","0.5424","0.61290324","400"
