"ChallengeX","ChallengeY","Tester Name","Device Name"
"508.0","672.0","maggie","nexus-80"
"340.0","367.0","maggie","nexus-80"
"439.0","650.0","maggie","nexus-80"
"106.0","619.0","maggie","nexus-80"
"X","Y","PRESSURE","SIZE","TIME"
"496.5714","644.2857","0.120000005","0.41935483","0"
"485.6731","643.2519","0.3072","0.41935483","63"
"468.28568","619.02856","0.35520002","0.41935483","78"
"447.30423","582.2642","0.40320003","0.41935483","92"
"429.08752","544.6057","0.48000002","0.41935483","107"
"418.01376","525.85767","0.504","0.41935483","116"
"395.2797","478.39587","0.528","0.41935483","133"
"379.09082","448.82208","0.58080006","0.41935483","149"
"372.01788","439.4286","0.624","0.41935483","166"
"370.50143","437.54425","0.648","0.41935483","183"
"367.9992","436.8579","0.64320004","0.48387095","199"
"369.14725","442.36395","0.65760005","0.48387095","216"
"381.41168","470.32642","0.6528","0.48387095","233"
"406.57272","524.8885","0.53760004","0.48387095","249"
"431.7626","577.22217","0.43680003","0.4516129","266"
"451.9816","617.5138","0.40800002","0.4516129","282"
"456.8393","633.5715","0.3792","0.4516129","294"
"453.00464","642.39557","0.35520002","0.41935483","316"
"434.82224","647.4889","0.3984","0.41935483","332"
"382.25903","642.67456","0.46080002","0.41935483","349"
"320.18982","631.71564","0.528","0.41935483","366"
"259.22543","622.6115","0.5712","0.41935483","382"
"204.767","617.7865","0.6","0.41935483","399"
"161.57895","614.2714","0.61920005","0.41935483","416"
"136.30356","613.0","0.5856","0.41935483","430"
"134.07143","610.8572","0.44640002","0.38709676","441"
