"ChallengeX","ChallengeY","Tester Name","Device Name"
"508.0","672.0","maggie","nexus-80"
"340.0","367.0","maggie","nexus-80"
"439.0","650.0","maggie","nexus-80"
"106.0","619.0","maggie","nexus-80"
"X","Y","PRESSURE","SIZE","TIME"
"527.8214","660.5714","0.115200005","0.41935483","0"
"511.34576","629.79535","0.24000001","0.41935483","32"
"493.41852","590.93744","0.3072","0.41935483","49"
"456.804","531.4204","0.38880002","0.41935483","71"
"427.6844","490.23334","0.4512","0.41935483","88"
"403.01697","455.73468","0.46080002","0.41935483","105"
"393.70264","445.33026","0.48000002","0.41935483","121"
"381.6996","433.0066","0.53760004","0.41935483","138"
"375.01605","428.65344","0.56640005","0.41935483","155"
"371.61032","430.78247","0.5424","0.41935483","172"
"371.92126","439.20813","0.52320004","0.41935483","188"
"381.8529","476.75354","0.504","0.41935483","205"
"403.58853","529.2212","0.44640002","0.41935483","222"
"422.01785","571.4286","0.40800002","0.41935483","237"
"429.46573","594.306","0.3984","0.41935483","255"
"435.4719","620.3945","0.3792","0.41935483","272"
"432.7663","629.0222","0.37440002","0.41935483","288"
"423.04794","633.2418","0.3792","0.41935483","305"
"384.87866","631.44214","0.42720002","0.41935483","322"
"314.67798","619.6725","0.47040004","0.41935483","338"
"244.5752","608.4532","0.504","0.41935483","355"
"204.94498","603.9123","0.49920002","0.4516129","371"
"152.97891","602.9378","0.528","0.4516129","388"
"103.20575","604.82764","0.49440002","0.4516129","405"
"102.82143","604.8572","0.3792","0.41935483","405"
