"ChallengeX","ChallengeY","Tester Name","Device Name"
"634.0","560.0","maggie","nexus-79"
"360.0","281.0","maggie","nexus-79"
"178.0","102.0","maggie","nexus-79"
"649.0","664.0","maggie","nexus-79"
"X","Y","PRESSURE","SIZE","TIME"
"662.6428","558.5714","0.21120001","0.41935483","0"
"640.73004","553.3459","0.37440002","0.41935483","39"
"626.4279","546.7597","0.40320003","0.41935483","48"
"606.6762","534.62787","0.44160002","0.41935483","60"
"563.98096","500.6704","0.44160002","0.41935483","78"
"517.64734","456.63788","0.47520003","0.41935483","95"
"470.71918","411.85095","0.47040004","0.41935483","112"
"420.26166","364.68555","0.5088","0.41935483","128"
"392.97958","342.96814","0.5184","0.41935483","145"
"325.23947","292.94604","0.528","0.48387095","162"
"267.56522","252.63046","0.5184","0.48387095","178"
"223.388","224.90497","0.52320004","0.516129","195"
"201.53336","213.50537","0.5328","0.516129","212"
"193.67928","211.07452","0.5472","0.516129","229"
"189.77415","211.09683","0.56640005","0.516129","245"
"190.23296","215.4595","0.5568","0.516129","262"
"193.06499","220.10397","0.5712","0.516129","279"
"240.33087","275.9878","0.5712","0.516129","296"
"306.55768","346.78174","0.5568","0.516129","312"
"360.9976","402.71625","0.56640005","0.54838705","329"
"432.1337","474.77655","0.57600003","0.54838705","346"
"479.22076","526.7829","0.5952","0.54838705","363"
"523.76776","576.4818","0.6","0.58064514","379"
"555.9464","614.7143","0.55200005","0.58064514","395"
"574.14386","636.4912","0.5184","0.58064514","413"
"576.9286","640.0","0.432","0.58064514","414"
