"ChallengeX","ChallengeY","Tester Name","Device Name"
"508.0","672.0","maggie","nexus-79"
"340.0","367.0","maggie","nexus-79"
"439.0","650.0","maggie","nexus-79"
"106.0","619.0","maggie","nexus-79"
"X","Y","PRESSURE","SIZE","TIME"
"538.5357","646.8572","0.1488","0.41935483","0"
"529.6071","646.8572","0.3312","0.41935483","40"
"519.1469","639.3868","0.35520002","0.41935483","55"
"500.28308","617.63696","0.384","0.41935483","69"
"471.39642","574.8628","0.4176","0.41935483","86"
"446.36945","525.61224","0.432","0.41935483","103"
"419.7679","473.52118","0.4656","0.41935483","120"
"394.3393","432.14282","0.47520003","0.41935483","137"
"383.6261","418.66785","0.48000002","0.41935483","154"
"369.21112","403.82605","0.504","0.41935483","170"
"364.22083","400.32886","0.52320004","0.41935483","187"
"361.68127","400.92316","0.55200005","0.41935483","204"
"361.3372","408.76508","0.5328","0.4516129","221"
"369.00955","443.34265","0.5328","0.48387095","237"
"384.70154","496.15082","0.52320004","0.48387095","254"
"394.71118","521.26166","0.528","0.48387095","271"
"407.2374","556.469","0.5184","0.516129","287"
"414.42856","586.2994","0.5184","0.516129","304"
"410.229","601.04736","0.4848","0.516129","321"
"389.48334","616.4332","0.432","0.516129","338"
"340.18723","625.05237","0.43680003","0.516129","354"
"275.72903","622.05444","0.48000002","0.516129","371"
"232.2857","616.8571","0.48960003","0.516129","381"
"172.43198","607.66907","0.48000002","0.516129","405"
"108.075516","603.0268","0.43680003","0.516129","421"
"91.21429","601.4286","0.3312","0.48387095","428"
