"ChallengeX","ChallengeY","Tester Name","Device Name"
"335.0","688.0","maggie","nexus-79"
"647.0","813.0","maggie","nexus-79"
"604.0","604.0","maggie","nexus-79"
"634.0","306.0","maggie","nexus-79"
"X","Y","PRESSURE","SIZE","TIME"
"324.25","688.8572","0.21120001","0.41935483","0"
"375.10742","711.9882","0.5088","0.41935483","72"
"435.2853","730.80316","0.504","0.41935483","89"
"468.83704","741.15625","0.48960003","0.41935483","106"
"541.3919","762.06433","0.44160002","0.41935483","123"
"613.39404","782.5219","0.3984","0.41935483","140"
"651.6189","791.2706","0.36960003","0.41935483","156"
"671.22784","794.1162","0.3648","0.41935483","173"
"680.488","794.0039","0.3792","0.41935483","190"
"684.7645","791.90607","0.37440002","0.41935483","207"
"684.9643","790.4286","0.384","0.41935483","218"
"682.66876","783.87836","0.38880002","0.41935483","240"
"665.20074","754.3783","0.3792","0.41935483","257"
"647.12317","723.3629","0.42720002","0.41935483","274"
"626.83734","692.2899","0.4176","0.41935483","290"
"608.44037","661.9313","0.4512","0.41935483","307"
"598.95496","640.8647","0.45600003","0.41935483","324"
"594.25323","614.39166","0.47040004","0.41935483","341"
"594.2918","601.209","0.4656","0.41935483","357"
"601.43225","557.81104","0.45600003","0.41935483","374"
"612.254","504.2397","0.4848","0.41935483","391"
"623.5887","455.93634","0.48960003","0.41935483","407"
"636.1122","410.08185","0.49440002","0.41935483","424"
"644.4669","385.28546","0.49920002","0.41935483","441"
"648.8035","369.5714","0.32160002","0.38709676","457"
