"ChallengeX","ChallengeY","Tester Name","Device Name"
"287.0","592.0","maggie","nexus-79"
"274.0","724.0","maggie","nexus-79"
"356.0","105.0","maggie","nexus-79"
"454.0","391.0","maggie","nexus-79"
"X","Y","PRESSURE","SIZE","TIME"
"257.2857","570.5714","0.18720001","0.41935483","0"
"256.39285","583.6226","0.38880002","0.4516129","50"
"257.33972","596.80426","0.40800002","0.4516129","62"
"259.6718","624.91156","0.42240003","0.4516129","80"
"259.9643","639.94836","0.432","0.4516129","96"
"259.9643","649.4731","0.43680003","0.4516129","113"
"259.9643","653.06104","0.4176","0.4516129","130"
"261.21045","651.6608","0.3984","0.4516129","147"
"262.54797","646.4554","0.40320003","0.4516129","163"
"274.52008","588.7188","0.4128","0.4516129","180"
"290.2813","499.67883","0.4128","0.4516129","197"
"301.83026","422.0893","0.432","0.4516129","213"
"309.49994","352.62927","0.44160002","0.4516129","230"
"314.4828","287.40997","0.44640002","0.4516129","247"
"321.1708","222.4465","0.46080002","0.4516129","264"
"326.0357","194.7143","0.47520003","0.4516129","275"
"331.3126","162.87964","0.5088","0.4516129","297"
"339.23218","142.4242","0.48960003","0.48387095","314"
"344.55368","135.36557","0.48960003","0.54838705","331"
"348.57172","137.06314","0.49440002","0.54838705","347"
"353.75946","147.24405","0.5088","0.58064514","364"
"368.90005","185.73505","0.5088","0.58064514","381"
"384.25366","235.93091","0.5184","0.58064514","397"
"391.05978","263.0716","0.528","0.58064514","414"
"410.6875","326.6543","0.4656","0.58064514","431"
"438.9006","387.76263","0.2736","0.516129","448"
