"ChallengeX","ChallengeY","Tester Name","Device Name"
"335.0","688.0","maggie","nexus-79"
"647.0","813.0","maggie","nexus-79"
"604.0","604.0","maggie","nexus-79"
"634.0","306.0","maggie","nexus-79"
"X","Y","PRESSURE","SIZE","TIME"
"338.5357","688.0","0.24000001","0.41935483","0"
"345.37625","702.78235","0.5472","0.41935483","78"
"359.66934","710.5948","0.56640005","0.41935483","90"
"397.96048","727.0697","0.55200005","0.41935483","101"
"439.34714","743.3246","0.51360005","0.4516129","112"
"473.23676","756.719","0.504","0.4516129","124"
"507.14197","768.13165","0.49920002","0.4516129","135"
"560.9097","785.558","0.504","0.4516129","156"
"588.59045","795.55164","0.44160002","0.4516129","173"
"613.77673","803.30994","0.39360002","0.4516129","189"
"621.6574","805.45215","0.36960003","0.4516129","206"
"632.021","808.4867","0.35520002","0.4516129","223"
"637.7967","809.71436","0.34080002","0.4516129","239"
"640.7667","807.145","0.34080002","0.4516129","256"
"641.2143","800.9452","0.3312","0.4516129","273"
"638.92957","782.43634","0.36","0.4516129","290"
"634.11523","753.43744","0.36","0.4516129","306"
"628.7143","723.5714","0.40800002","0.4516129","317"
"625.4313","693.2617","0.39360002","0.4516129","340"
"622.38324","639.76904","0.4128","0.4516129","357"
"620.6786","598.97705","0.44160002","0.4516129","373"
"619.7857","573.4688","0.4512","0.4516129","390"
"621.07574","546.37646","0.45600003","0.4516129","407"
"624.99866","507.39276","0.47040004","0.4516129","424"
"631.7773","458.72217","0.4512","0.4516129","440"
"635.6577","442.6076","0.44640002","0.4516129","457"
"639.4286","419.7143","0.32160002","0.41935483","466"
