"ChallengeX","ChallengeY","Tester Name","Device Name"
"508.0","672.0","maggie","nexus-79"
"340.0","367.0","maggie","nexus-79"
"439.0","650.0","maggie","nexus-79"
"106.0","619.0","maggie","nexus-79"
"X","Y","PRESSURE","SIZE","TIME"
"522.4643","664.8572","0.1728","0.41935483","0"
"499.19037","632.7809","0.35520002","0.41935483","49"
"466.83658","582.90204","0.40320003","0.41935483","71"
"439.95126","545.19495","0.43680003","0.41935483","88"
"425.5893","520.0","0.44640002","0.41935483","97"
"405.60922","490.13983","0.48000002","0.41935483","121"
"382.34247","459.21918","0.47520003","0.4516129","138"
"374.9632","450.399","0.48000002","0.4516129","155"
"370.41675","446.58862","0.47520003","0.4516129","171"
"367.90497","446.2857","0.48000002","0.4516129","188"
"368.3502","449.86572","0.49440002","0.4516129","205"
"371.9867","462.75732","0.49440002","0.4516129","222"
"376.92615","477.13593","0.49920002","0.4516129","238"
"397.5475","528.37244","0.49440002","0.4516129","255"
"413.36652","568.8069","0.4848","0.48387095","272"
"418.0","590.48004","0.49920002","0.48387095","288"
"417.19434","606.8427","0.4656","0.48387095","305"
"410.30188","622.02344","0.46080002","0.48387095","322"
"395.459","631.9984","0.4512","0.48387095","339"
"376.0357","637.4286","0.44160002","0.48387095","349"
"329.84134","633.84076","0.47040004","0.48387095","372"
"263.529","624.07697","0.504","0.48387095","389"
"199.76653","613.8706","0.51360005","0.48387095","406"
"144.02164","605.99664","0.4848","0.48387095","422"
"92.10713","601.8571","0.31680003","0.4516129","436"
