"ChallengeX","ChallengeY","Tester Name","Device Name"
"335.0","688.0","maggie","nexus-79"
"647.0","813.0","maggie","nexus-79"
"604.0","604.0","maggie","nexus-79"
"634.0","306.0","maggie","nexus-79"
"X","Y","PRESSURE","SIZE","TIME"
"358.17856","668.2857","0.2256","0.41935483","0"
"364.8477","678.26825","0.44640002","0.41935483","43"
"391.6818","691.8295","0.43680003","0.41935483","58"
"436.17267","710.1061","0.45600003","0.41935483","73"
"489.6682","730.3279","0.4128","0.41935483","90"
"519.8512","740.8781","0.39360002","0.41935483","106"
"569.49457","755.87933","0.32160002","0.41935483","123"
"616.47455","768.24603","0.28320003","0.41935483","140"
"639.20264","772.8138","0.2784","0.41935483","157"
"649.74194","773.7143","0.2736","0.41935483","174"
"653.7642","772.80927","0.264","0.41935483","190"
"653.2203","768.86304","0.28320003","0.41935483","207"
"650.1428","761.28577","0.2976","0.41935483","220"
"638.2147","736.4753","0.33600003","0.41935483","241"
"613.661","685.995","0.35040003","0.41935483","257"
"596.34326","640.9477","0.38880002","0.41935483","274"
"588.64374","599.6352","0.40800002","0.41935483","291"
"588.7511","543.4985","0.42240003","0.41935483","307"
"601.4067","480.67334","0.4176","0.41935483","324"
"628.71423","414.5714","0.2736","0.38709676","340"
