"ChallengeX","ChallengeY","Tester Name","Device Name"
"634.0","560.0","maggie","nexus-79"
"360.0","281.0","maggie","nexus-79"
"178.0","102.0","maggie","nexus-79"
"649.0","664.0","maggie","nexus-79"
"X","Y","PRESSURE","SIZE","TIME"
"585.8571","521.7143","0.2544","0.41935483","0"
"545.8855","481.76312","0.48000002","0.4516129","48"
"485.3636","416.11536","0.504","0.4516129","71"
"433.68442","359.29993","0.52320004","0.4516129","88"
"358.10452","279.68787","0.53760004","0.4516129","105"
"309.72018","231.01334","0.5472","0.4516129","122"
"249.82224","184.62628","0.53760004","0.4516129","138"
"199.00128","152.62485","0.5472","0.4516129","155"
"170.41895","136.53616","0.5616","0.4516129","172"
"165.59686","135.7356","0.5712","0.4516129","189"
"167.4017","142.93417","0.5616","0.4516129","205"
"202.27878","191.53369","0.5328","0.4516129","222"
"263.08926","264.5714","0.49920002","0.4516129","235"
"365.86218","375.58972","0.49440002","0.4516129","256"
"526.4396","542.0363","0.4176","0.4516129","272"
"641.2562","669.18317","0.28800002","0.4516129","289"
"659.9643","687.1429","0.22080001","0.41935483","293"
