"ChallengeX","ChallengeY","Tester Name","Device Name"
"287.0","592.0","maggie","nexus-79"
"274.0","724.0","maggie","nexus-79"
"356.0","105.0","maggie","nexus-79"
"454.0","391.0","maggie","nexus-79"
"X","Y","PRESSURE","SIZE","TIME"
"246.57141","597.1429","0.18720001","0.41935483","0"
"242.10715","606.5714","0.36960003","0.41935483","32"
"240.40591","616.28937","0.37440002","0.41935483","53"
"241.2143","646.6233","0.37440002","0.41935483","68"
"242.58023","676.6077","0.3312","0.41935483","85"
"244.79053","687.16144","0.3072","0.41935483","102"
"246.13458","691.86633","0.28320003","0.41935483","118"
"250.10947","689.74634","0.2976","0.41935483","135"
"258.69885","667.70856","0.264","0.38709676","152"
"270.4467","634.2411","0.2736","0.38709676","169"
"292.43332","561.683","0.3072","0.38709676","186"
"325.59076","429.99432","0.33600003","0.38709676","202"
"337.07523","371.5155","0.36960003","0.38709676","219"
"347.09244","310.4093","0.39360002","0.38709676","236"
"353.4632","247.39249","0.3984","0.38709676","252"
"358.2506","190.98032","0.38880002","0.38709676","269"
"360.35553","148.20291","0.3792","0.38709676","286"
"360.85715","142.44833","0.37440002","0.38709676","303"
"361.87576","134.90137","0.38880002","0.41935483","319"
"364.06754","136.164","0.40800002","0.41935483","336"
"368.90952","147.18552","0.40800002","0.41935483","353"
"392.18784","196.10092","0.39360002","0.41935483","370"
"423.23322","261.79004","0.3456","0.41935483","386"
"440.3214","291.14288","0.2784","0.41935483","394"
