"ChallengeX","ChallengeY","Tester Name","Device Name"
"634.0","560.0","maggie","nexus-79"
"360.0","281.0","maggie","nexus-79"
"178.0","102.0","maggie","nexus-79"
"649.0","664.0","maggie","nexus-79"
"X","Y","PRESSURE","SIZE","TIME"
"631.3928","535.4286","0.216","0.41935483","0"
"602.1764","512.5308","0.384","0.41935483","29"
"558.13763","478.18085","0.42240003","0.41935483","45"
"534.3286","460.0069","0.42720002","0.41935483","61"
"439.48492","390.2489","0.47040004","0.41935483","81"
"352.0986","324.94586","0.48960003","0.41935483","97"
"299.74796","279.10803","0.4848","0.41935483","114"
"243.42694","230.15378","0.4848","0.41935483","131"
"198.3233","189.11191","0.4848","0.41935483","147"
"165.92534","162.66745","0.504","0.41935483","164"
"153.71106","154.3404","0.52320004","0.41935483","181"
"153.2061","154.85715","0.52320004","0.41935483","197"
"161.35832","162.24915","0.5184","0.41935483","214"
"213.4381","207.40527","0.51360005","0.41935483","231"
"311.71957","297.27618","0.52320004","0.41935483","247"
"385.47137","365.344","0.5088","0.41935483","264"
"505.14893","475.4787","0.48000002","0.41935483","282"
"573.2334","541.3098","0.4176","0.41935483","298"
"620.6304","590.5943","0.39360002","0.41935483","315"
"664.4286","639.1429","0.30240002","0.41935483","326"
