"ChallengeX","ChallengeY","Tester Name","Device Name"
"461.0","576.0","lou","nexus-79"
"516.0","278.0","lou","nexus-79"
"191.0","503.0","lou","nexus-79"
"627.0","704.0","lou","nexus-79"
"X","Y","PRESSURE","SIZE","TIME"
"468.89285","558.5714","0.26880002","0.41935483","0"
"458.4879","553.1654","0.63360006","0.41935483","59"
"456.66815","547.6286","0.6768","0.41935483","74"
"456.39285","532.7382","0.71040004","0.41935483","91"
"459.16","505.7755","0.71040004","0.41935483","108"
"462.3641","491.15967","0.71040004","0.41935483","124"
"470.1832","463.9218","0.7152","0.516129","141"
"486.4525","419.80902","0.74880004","0.54838705","158"
"495.02905","393.14337","0.7584","0.54838705","174"
"501.4911","370.96844","0.78720003","0.54838705","191"
"504.15173","355.49738","0.80640006","0.54838705","208"
"506.25647","342.3689","0.79200006","0.54838705","225"
"507.2857","333.58606","0.79200006","0.54838705","241"
"507.0169","330.65442","0.78720003","0.54838705","258"
"504.92682","324.63495","0.77760005","0.54838705","275"
"502.89063","321.2093","0.768","0.54838705","292"
"499.04388","319.32965","0.76320004","0.54838705","308"
"492.40155","317.7143","0.79200006","0.54838705","325"
"481.948","318.25037","0.8112","0.58064514","342"
"464.8022","321.8924","0.82080007","0.6451613","359"
"435.41074","331.85718","0.80160004","0.61290324","375"
"424.19815","336.52075","0.79200006","0.61290324","392"
"387.83337","354.08514","0.82080007","0.61290324","409"
"357.3405","371.255","0.82080007","0.61290324","426"
"333.16132","385.29535","0.81600004","0.61290324","442"
"308.72812","402.1098","0.82080007","0.6774193","459"
"285.9267","419.14655","0.7968","0.7096774","476"
"264.92","435.06165","0.80640006","0.61290324","492"
"257.0712","442.20593","0.80640006","0.61290324","509"
"247.34518","451.5429","0.81600004","0.61290324","526"
"236.4498","462.91724","0.80640006","0.6774193","543"
"229.4892","472.4367","0.80160004","0.6774193","559"
"224.24832","481.43182","0.7728","0.61290324","578"
"220.05339","489.48608","0.77760005","0.6451613","594"
"218.29286","497.44684","0.7968","0.6774193","611"
"218.0","506.75464","0.84000003","0.61290324","628"
"219.39153","510.91107","0.84480006","0.61290324","645"
"229.63339","523.9328","0.8352","0.61290324","661"
"252.83609","543.4163","0.85440004","0.61290324","678"
"296.81104","569.32654","0.85920006","0.6451613","695"
"334.8458","588.9058","0.86880004","0.6774193","711"
"379.8137","609.52295","0.84000003","0.61290324","728"
"420.23352","627.35785","0.84000003","0.6451613","745"
"459.9643","646.4286","0.8112","0.61290324","759"
"488.83832","660.7167","0.744","0.61290324","778"
"544.3758","690.0509","0.64320004","0.61290324","795"
"593.75336","715.36163","0.56640005","0.61290324","812"
"636.9646","735.5681","0.3792","0.61290324","829"
"674.25","748.8572","0.22080001","0.48387095","842"
