"ChallengeX","ChallengeY","Tester Name","Device Name"
"461.0","576.0","lou","nexus-79"
"516.0","278.0","lou","nexus-79"
"191.0","503.0","lou","nexus-79"
"627.0","704.0","lou","nexus-79"
"X","Y","PRESSURE","SIZE","TIME"
"484.0714","546.5714","0.23040001","0.41935483","0"
"474.55154","550.0","0.504","0.41935483","75"
"473.8036","550.0","0.5088","0.41935483","81"
"474.25","548.56433","0.5424","0.54838705","118"
"475.20023","546.46124","0.5712","0.54838705","128"
"477.2782","540.6075","0.6","0.54838705","145"
"479.44183","526.5712","0.624","0.61290324","161"
"484.44885","501.5401","0.6528","0.61290324","178"
"487.7718","470.27155","0.6624","0.6774193","195"
"490.3214","437.13953","0.67200005","0.61290324","211"
"491.17316","423.69598","0.68160003","0.6451613","228"
"493.0","390.56335","0.6912","0.6451613","245"
"493.89282","347.08844","0.69600004","0.6451613","262"
"493.89282","326.2506","0.70080006","0.61290324","278"
"493.89282","313.32605","0.71040004","0.7096774","295"
"492.47998","303.21838","0.7152","0.7419355","312"
"490.34503","295.49664","0.72","0.7419355","328"
"488.23523","290.56598","0.72480005","0.7419355","345"
"487.22815","288.6324","0.7296","0.7419355","362"
"483.29272","286.85718","0.72480005","0.7096774","379"
"476.6096","287.148","0.7296","0.61290324","395"
"465.5366","291.17676","0.7152","0.61290324","412"
"445.75336","300.88672","0.73440003","0.61290324","429"
"420.47665","317.32104","0.744","0.61290324","445"
"381.26202","344.0362","0.76320004","0.61290324","462"
"358.625","361.85718","0.7728","0.61290324","477"
"334.93405","377.9917","0.77760005","0.61290324","495"
"289.00443","411.80377","0.7728","0.61290324","512"
"251.24219","438.4228","0.7728","0.61290324","529"
"227.55447","454.80975","0.76320004","0.7096774","546"
"209.53836","468.62646","0.7824","0.6451613","562"
"198.49597","477.20764","0.80160004","0.61290324","579"
"189.44478","485.6988","0.79200006","0.61290324","596"
"186.54767","489.00568","0.7968","0.61290324","612"
"183.46437","493.737","0.7968","0.61290324","629"
"182.2857","497.8753","0.78720003","0.61290324","646"
"186.37834","502.0479","0.768","0.61290324","662"
"195.2542","506.51062","0.7968","0.61290324","679"
"229.04367","519.2579","0.80160004","0.61290324","696"
"274.37033","537.1923","0.80160004","0.61290324","713"
"318.5975","555.7153","0.79200006","0.61290324","729"
"344.43127","566.62225","0.80160004","0.6451613","746"
"400.40598","594.4065","0.80160004","0.61290324","763"
"448.26007","616.589","0.78720003","0.61290324","779"
"493.13568","638.27234","0.7728","0.6451613","796"
"525.11786","654.13086","0.7584","0.61290324","813"
"548.49255","665.7793","0.7152","0.61290324","830"
"573.2946","679.1566","0.65760005","0.61290324","846"
"597.7721","694.4827","0.5184","0.61290324","863"
"608.2834","700.2016","0.432","0.6451613","880"
