"ChallengeX","ChallengeY","Tester Name","Device Name"
"461.0","576.0","lou","nexus-79"
"516.0","278.0","lou","nexus-79"
"191.0","503.0","lou","nexus-79"
"627.0","704.0","lou","nexus-79"
"X","Y","PRESSURE","SIZE","TIME"
"471.5714","532.8572","0.216","0.41935483","0"
"469.77774","515.74493","0.64320004","0.516129","154"
"475.08923","494.79443","0.65760005","0.516129","168"
"479.9133","471.37537","0.67200005","0.58064514","182"
"482.46783","455.43494","0.68640006","0.58064514","192"
"484.96423","439.85718","0.68640006","0.58064514","202"
"486.71252","422.78955","0.69600004","0.61290324","220"
"490.61462","388.33252","0.7152","0.61290324","237"
"492.10712","367.87653","0.7296","0.6774193","253"
"493.0","355.58136","0.744","0.7096774","270"
"493.0","347.0149","0.74880004","0.7419355","286"
"491.56848","341.53717","0.75360006","0.7419355","303"
"489.45245","337.47443","0.74880004","0.7419355","319"
"488.08923","334.85718","0.75360006","0.7419355","330"
"485.81567","333.5515","0.75360006","0.7419355","353"
"480.7176","332.2857","0.76320004","0.6774193","369"
"474.2995","332.2857","0.76320004","0.6451613","386"
"465.26358","333.66827","0.74880004","0.7096774","403"
"452.2587","336.48083","0.74880004","0.6451613","420"
"432.98743","341.77545","0.74880004","0.61290324","436"
"408.36395","351.21155","0.74880004","0.6774193","453"
"395.7418","357.11255","0.74880004","0.7096774","470"
"367.38992","372.78363","0.76320004","0.61290324","486"
"326.11368","397.7791","0.768","0.61290324","503"
"304.15955","415.8153","0.74880004","0.61290324","520"
"281.17273","434.90448","0.73920006","0.61290324","537"
"259.47635","455.32556","0.744","0.61290324","553"
"240.00327","476.0537","0.72","0.61290324","570"
"224.24997","493.0","0.71040004","0.6451613","585"
"218.05241","501.07245","0.7056","0.6774193","603"
"209.98544","511.109","0.73440003","0.7419355","620"
"205.16206","519.2009","0.73440003","0.7419355","637"
"203.71428","524.35583","0.74880004","0.7419355","654"
"204.74777","527.9843","0.76320004","0.7096774","670"
"208.72475","532.06384","0.78720003","0.7096774","687"
"233.69562","539.26965","0.78720003","0.6774193","710"
"250.12054","543.1375","0.78720003","0.6451613","726"
"308.89758","559.2525","0.768","0.61290324","743"
"369.18878","580.1422","0.7584","0.6451613","760"
"421.05057","601.20636","0.73440003","0.61290324","777"
"479.59134","627.37494","0.68160003","0.6451613","793"
"531.39557","654.573","0.60480005","0.61290324","810"
"572.8075","678.3265","0.56640005","0.61290324","827"
"611.75","702.5714","0.5328","0.61290324","842"
"626.9557","713.1325","0.51360005","0.61290324","860"
"657.97504","732.2106","0.3984","0.61290324","877"
"686.3464","749.94916","0.2064","0.516129","894"
"688.5357","750.5714","0.15840001","0.48387095","899"
