"ChallengeX","ChallengeY","Tester Name","Device Name"
"634.0","560.0","lou","nexus-79"
"360.0","281.0","lou","nexus-79"
"178.0","102.0","lou","nexus-79"
"649.0","664.0","lou","nexus-79"
"X","Y","PRESSURE","SIZE","TIME"
"664.4286","539.7143","0.192","0.41935483","0"
"651.5219","532.10864","0.504","0.41935483","36"
"642.3845","525.7712","0.528","0.41935483","49"
"624.31323","511.30573","0.53760004","0.48387095","64"
"611.3908","501.3813","0.55200005","0.48387095","81"
"588.9673","483.77386","0.5472","0.48387095","97"
"552.4018","455.00885","0.5424","0.48387095","114"
"532.19183","435.9099","0.5568","0.48387095","131"
"501.65063","405.57263","0.5472","0.48387095","148"
"479.61664","382.77203","0.6","0.48387095","165"
"458.93494","358.17688","0.60480005","0.516129","181"
"432.2857","326.7143","0.63360006","0.516129","196"
"419.66214","313.39197","0.6528","0.516129","215"
"387.07455","277.17175","0.6672","0.516129","231"
"354.1563","242.71005","0.68640006","0.54838705","248"
"319.14984","213.74939","0.7056","0.54838705","265"
"292.0955","194.80545","0.69600004","0.61290324","282"
"250.95682","167.57275","0.69600004","0.61290324","298"
"225.06699","152.7135","0.6624","0.61290324","315"
"210.85715","143.2857","0.68640006","0.61290324","327"
"191.96852","132.76843","0.68640006","0.6451613","349"
"168.37468","118.52551","0.6912","0.7096774","365"
"154.95738","110.83029","0.70080006","0.6774193","382"
"147.09459","106.0491","0.7056","0.61290324","399"
"142.5246","102.11505","0.7056","0.61290324","416"
"140.20451","99.88776","0.69600004","0.6774193","432"
"138.17786","99.14285","0.69600004","0.7419355","449"
"141.10938","103.27753","0.72480005","0.7096774","482"
"157.18341","118.75894","0.7056","0.7419355","499"
"194.32114","152.40454","0.70080006","0.6774193","516"
"236.7497","193.29294","0.65760005","0.6774193","533"
"277.1437","233.1597","0.6384","0.6451613","549"
"325.20926","283.84473","0.62880003","0.6451613","568"
"369.7915","331.26385","0.61920005","0.61290324","585"
"390.1044","355.11475","0.6096","0.61290324","602"
"436.6253","413.32275","0.6096","0.61290324","618"
"476.96353","468.62177","0.63360006","0.61290324","635"
"511.08038","518.3776","0.61920005","0.61290324","652"
"540.3714","562.6013","0.648","0.61290324","669"
"564.53516","594.605","0.6384","0.61290324","685"
"586.6198","625.64154","0.5712","0.61290324","702"
"604.4909","645.6201","0.5424","0.61290324","719"
"633.678","676.0664","0.432","0.61290324","735"
"670.4949","717.66345","0.20160002","0.4516129","752"
