"ChallengeX","ChallengeY","Tester Name","Device Name"
"287.0","592.0","tim","nexus-80"
"274.0","724.0","tim","nexus-80"
"356.0","105.0","tim","nexus-80"
"454.0","391.0","tim","nexus-80"
"X","Y","PRESSURE","SIZE","TIME"
"309.0714","592.8572","0.10080001","0.2580645","0"
"300.14285","602.9547","0.2064","0.22580644","72"
"299.87534","607.0851","0.22080001","0.22580644","89"
"298.58148","610.2111","0.2256","0.22580644","106"
"296.78964","615.3715","0.24480002","0.22580644","122"
"294.54257","623.7908","0.24960001","0.22580644","139"
"292.3917","632.0502","0.23520002","0.19354838","156"
"290.3373","645.0208","0.23040001","0.19354838","172"
"287.2869","656.6217","0.23520002","0.19354838","189"
"285.26297","669.13684","0.24000001","0.19354838","206"
"283.24954","679.94507","0.24960001","0.19354838","222"
"282.22354","684.8698","0.24480002","0.19354838","239"
"280.1423","698.46155","0.23040001","0.19354838","256"
"278.10794","711.48193","0.22080001","0.19354838","272"
"276.04086","720.54675","0.23040001","0.19354838","289"
"275.14285","728.1744","0.23520002","0.19354838","306"
"273.59122","732.9792","0.23040001","0.19354838","322"
"272.4643","737.251","0.23040001","0.19354838","339"
"272.4643","741.1428","0.24000001","0.19354838","355"
"272.4643","742.63214","0.24000001","0.19354838","372"
"272.4643","744.7623","0.23520002","0.19354838","389"
"272.4643","745.8572","0.24000001","0.19354838","398"
"273.35715","743.73676","0.23040001","0.19354838","422"
"275.42474","740.33105","0.23520002","0.19354838","439"
"277.9669","733.50806","0.24000001","0.19354838","456"
"284.99744","717.2443","0.24960001","0.19354838","472"
"289.875","700.0","0.24960001","0.19354838","486"
"295.66278","682.34125","0.24960001","0.19354838","506"
"301.93896","655.3886","0.24000001","0.19354838","522"
"308.20798","624.4161","0.24000001","0.19354838","539"
"313.78958","598.55865","0.2544","0.19354838","555"
"316.39233","571.092","0.24000001","0.19354838","574"
"318.0","544.761","0.24480002","0.19354838","591"
"318.77554","506.5987","0.24480002","0.19354838","608"
"319.80612","494.0506","0.264","0.19354838","624"
"320.2632","462.7099","0.2736","0.22580644","641"
"320.468","433.48523","0.26880002","0.22580644","658"
"318.74704","409.60297","0.264","0.22580644","674"
"318.3877","384.39105","0.2592","0.22580644","691"
"319.542","359.95038","0.264","0.22580644","708"
"319.7857","336.86987","0.2736","0.22580644","724"
"321.78412","312.69263","0.2784","0.22580644","741"
"322.76343","303.1297","0.2784","0.2580645","758"
"325.45386","275.02066","0.2736","0.2580645","774"
"327.8383","250.69504","0.2784","0.2580645","791"
"328.7143","242.0224","0.26880002","0.2580645","808"
"330.94235","228.17804","0.264","0.2580645","824"
"335.53665","208.19778","0.2736","0.2580645","841"
"335.85715","198.88464","0.28800002","0.2580645","858"
"336.84525","188.6857","0.2784","0.2580645","874"
"337.76486","184.27151","0.2736","0.2580645","891"
"339.8958","166.73712","0.2784","0.2580645","908"
"341.2143","157.57248","0.2784","0.2580645","924"
"342.10715","148.90833","0.28320003","0.2580645","941"
"343.0","141.54965","0.28320003","0.2580645","957"
"343.0","136.08179","0.26880002","0.2580645","974"
"343.0","131.61575","0.2784","0.2580645","991"
"343.0","126.386475","0.264","0.2580645","1007"
"343.89285","124.51242","0.26880002","0.2580645","1024"
"343.89285","121.77936","0.2736","0.2580645","1041"
"344.59467","119.897705","0.28800002","0.2580645","1057"
"345.48938","118.85715","0.2976","0.2580645","1074"
"346.40414","117.30344","0.2976","0.2580645","1091"
"348.46783","117.14285","0.2928","0.2580645","1107"
"350.8153","117.46564","0.28800002","0.2580645","1124"
"353.4081","120.84073","0.2928","0.2580645","1141"
"356.39285","125.285706","0.2784","0.2580645","1154"
"360.27438","132.21045","0.2784","0.2580645","1174"
"369.81854","150.98361","0.26880002","0.22580644","1191"
"377.9554","167.4859","0.26880002","0.22580644","1207"
"385.007","184.94937","0.28320003","0.22580644","1224"
"392.39136","203.11069","0.28800002","0.22580644","1241"
"398.44647","221.11447","0.2736","0.22580644","1257"
"405.80234","243.22894","0.2784","0.22580644","1274"
"411.44064","258.82614","0.28800002","0.22580644","1290"
"417.1788","273.61203","0.2736","0.22580644","1307"
"425.68872","294.25464","0.26880002","0.22580644","1324"
"432.15665","310.2823","0.2592","0.22580644","1340"
"437.71362","320.42157","0.2544","0.22580644","1357"
"445.409","333.36926","0.24000001","0.22580644","1374"
"450.06183","339.8833","0.23040001","0.22580644","1390"
"455.94644","348.57147","0.216","0.22580644","1407"
"457.56775","352.5415","0.216","0.22580644","1424"
"462.07242","359.32147","0.2064","0.22580644","1440"
"465.077","365.86755","0.216","0.22580644","1457"
"467.31836","370.40552","0.2064","0.22580644","1474"
"469.57166","374.73193","0.18720001","0.22580644","1490"
"471.125","379.0","0.1296","0.22580644","1502"
