"ChallengeX","ChallengeY","Tester Name","Device Name"
"461.0","576.0","tim","nexus-80"
"516.0","278.0","tim","nexus-80"
"191.0","503.0","tim","nexus-80"
"627.0","704.0","tim","nexus-80"
"X","Y","PRESSURE","SIZE","TIME"
"452.8214","587.7143","0.110400006","0.2580645","0"
"457.2857","574.9955","0.22080001","0.22580644","119"
"459.23782","568.21814","0.23040001","0.22580644","134"
"461.1813","561.6124","0.23040001","0.22580644","148"
"462.64285","554.0465","0.23520002","0.22580644","163"
"464.01038","543.783","0.2256","0.22580644","176"
"465.3214","526.54266","0.23040001","0.22580644","193"
"466.66074","513.5714","0.23520002","0.22580644","208"
"466.2143","503.24738","0.24000001","0.22580644","227"
"464.42856","477.1128","0.2592","0.22580644","243"
"465.3214","454.9862","0.26880002","0.22580644","260"
"466.64688","435.71765","0.264","0.22580644","277"
"468.9275","416.8437","0.2592","0.22580644","293"
"471.19553","395.66888","0.2544","0.22580644","310"
"473.4366","376.24695","0.264","0.22580644","327"
"474.70044","368.27026","0.26880002","0.22580644","343"
"478.2737","348.32617","0.26880002","0.22580644","360"
"482.4309","328.94763","0.2592","0.22580644","377"
"487.54993","312.3659","0.24480002","0.22580644","393"
"490.24286","301.0238","0.2544","0.22580644","410"
"493.25128","290.17804","0.264","0.22580644","427"
"494.7857","281.25342","0.2544","0.19354838","443"
"494.7857","277.0","0.2544","0.19354838","455"
"495.6786","271.93655","0.264","0.22580644","477"
"496.5714","264.2288","0.2592","0.19354838","493"
"496.5714","257.0369","0.2544","0.19354838","510"
"496.5714","253.36185","0.24480002","0.19354838","527"
"496.5714","249.38443","0.24480002","0.19354838","543"
"496.5714","247.17526","0.24480002","0.19354838","560"
"495.23218","245.2857","0.24480002","0.19354838","575"
"492.5708","244.0","0.264","0.22580644","610"
"490.6659","244.0","0.264","0.22580644","627"
"486.96228","246.04095","0.264","0.22580644","643"
"482.9563","247.96384","0.264","0.22580644","660"
"477.4276","252.53778","0.264","0.22580644","679"
"469.98285","256.7625","0.2736","0.22580644","696"
"464.4286","260.7143","0.2784","0.22580644","708"
"454.2499","270.55005","0.2784","0.22580644","729"
"436.64893","285.34845","0.28320003","0.22580644","746"
"423.50034","297.86255","0.264","0.22580644","763"
"410.0707","309.34344","0.2736","0.22580644","779"
"399.0139","318.6433","0.28800002","0.22580644","796"
"383.5949","332.0656","0.2928","0.22580644","813"
"370.7194","344.24652","0.26880002","0.22580644","829"
"364.62906","350.09326","0.2784","0.22580644","846"
"350.60934","361.7697","0.2784","0.22580644","863"
"336.14493","377.438","0.2736","0.22580644","879"
"325.51044","388.50427","0.2736","0.22580644","896"
"316.30347","398.60724","0.26880002","0.22580644","913"
"305.89252","409.05176","0.2544","0.19354838","929"
"294.77267","418.86963","0.24960001","0.19354838","946"
"290.4566","423.01306","0.24960001","0.19354838","962"
"277.0568","436.28497","0.2544","0.19354838","979"
"261.64383","451.25647","0.2544","0.19354838","996"
"247.75858","463.14606","0.24960001","0.19354838","1012"
"236.82932","471.6115","0.2592","0.19354838","1029"
"227.18262","480.90942","0.264","0.19354838","1046"
"219.07297","490.05518","0.2592","0.19354838","1062"
"214.95284","494.6396","0.264","0.19354838","1079"
"210.76648","499.51563","0.26880002","0.19354838","1096"
"206.74568","503.89398","0.264","0.19354838","1112"
"204.51071","508.18512","0.2544","0.19354838","1129"
"203.71428","512.7956","0.24960001","0.19354838","1146"
"204.93954","517.20966","0.2544","0.19354838","1162"
"207.18265","521.5164","0.2544","0.19354838","1179"
"210.2008","525.0549","0.2592","0.19354838","1196"
"218.08243","530.6761","0.2544","0.19354838","1212"
"229.6326","536.77545","0.264","0.19354838","1229"
"255.21848","547.5641","0.24960001","0.19354838","1246"
"275.14282","558.1428","0.2544","0.19354838","1262"
"291.97522","566.651","0.24480002","0.19354838","1279"
"314.4178","577.4234","0.28320003","0.22580644","1296"
"336.3036","587.28577","0.26880002","0.22580644","1311"
"351.72928","593.31104","0.264","0.19354838","1329"
"379.15808","606.57007","0.2784","0.19354838","1346"
"404.15265","617.55566","0.2784","0.19354838","1362"
"428.4242","628.96436","0.2544","0.19354838","1379"
"452.0715","638.8549","0.24960001","0.19354838","1396"
"471.46536","647.5214","0.24480002","0.19354838","1412"
"493.38617","658.90814","0.24480002","0.19354838","1429"
"504.47882","664.36694","0.24000001","0.19354838","1446"
"528.6981","674.2022","0.24960001","0.22580644","1462"
"547.8652","681.3628","0.2544","0.22580644","1479"
"565.888","688.3556","0.2544","0.22580644","1496"
"579.95685","693.9629","0.24000001","0.19354838","1512"
"592.22565","698.33124","0.2592","0.19354838","1529"
"603.841","703.6486","0.24960001","0.19354838","1545"
"609.5364","705.8357","0.24480002","0.19354838","1562"
"620.4571","709.92914","0.216","0.19354838","1579"
"632.3524","712.87317","0.15840001","0.19354838","1595"
"638.224","714.4218","0.10080001","0.19354838","1612"
"638.5357","714.5714","0.0768","0.19354838","1613"
