"ChallengeX","ChallengeY","Tester Name","Device Name"
"508.0","672.0","tim","nexus-80"
"340.0","367.0","tim","nexus-80"
"439.0","650.0","tim","nexus-80"
"106.0","619.0","tim","nexus-80"
"X","Y","PRESSURE","SIZE","TIME"
"537.6428","692.2857","0.0816","0.16129032","0"
"526.65985","677.79736","0.19680001","0.16129032","98"
"524.7098","670.49274","0.20160002","0.16129032","112"
"521.01965","658.98224","0.20160002","0.16129032","127"
"516.7356","642.85895","0.21120001","0.16129032","142"
"513.19006","630.2673","0.22080001","0.16129032","154"
"509.0714","619.8572","0.21120001","0.16129032","169"
"504.92725","611.67664","0.216","0.16129032","188"
"493.2569","585.90625","0.2256","0.16129032","204"
"480.9547","562.873","0.23520002","0.16129032","221"
"468.50803","537.2611","0.24480002","0.16129032","238"
"457.34604","517.6927","0.2544","0.16129032","254"
"444.02136","496.61365","0.2592","0.16129032","271"
"431.42133","477.43073","0.2592","0.16129032","288"
"423.6003","465.24622","0.26880002","0.16129032","304"
"412.07016","445.9555","0.2784","0.16129032","321"
"399.02682","423.03577","0.26880002","0.16129032","338"
"388.9265","405.036","0.26880002","0.16129032","354"
"382.2936","393.15552","0.26880002","0.16129032","371"
"376.8841","383.02905","0.26880002","0.16129032","388"
"371.4885","370.61835","0.2592","0.16129032","404"
"365.67343","360.16492","0.2592","0.16129032","421"
"363.56128","357.1797","0.264","0.16129032","438"
"360.5933","352.3506","0.2736","0.19354838","454"
"358.5138","347.8227","0.2736","0.19354838","471"
"356.48492","344.46246","0.26880002","0.19354838","487"
"354.46252","342.43256","0.26880002","0.19354838","504"
"352.4338","340.48505","0.26880002","0.19354838","521"
"351.92856","338.71436","0.264","0.19354838","536"
"350.5893","339.14288","0.2784","0.19354838","553"
"351.0357","340.0","0.2784","0.19354838","587"
"351.0357","342.06982","0.28800002","0.19354838","604"
"351.0357","344.14606","0.2976","0.19354838","621"
"351.0357","347.17126","0.3072","0.19354838","637"
"351.0357","350.97174","0.30240002","0.19354838","654"
"351.0357","355.11072","0.312","0.22580644","671"
"351.75455","357.6659","0.312","0.22580644","687"
"353.69562","362.23193","0.3072","0.22580644","704"
"355.88367","368.90186","0.31680003","0.22580644","721"
"357.972","376.92108","0.31680003","0.22580644","737"
"360.1034","385.10547","0.3072","0.22580644","754"
"362.17923","391.36255","0.30240002","0.22580644","771"
"365.0388","399.4574","0.2976","0.22580644","787"
"368.34796","409.38452","0.30240002","0.22580644","804"
"370.75452","414.3252","0.30240002","0.22580644","821"
"375.9981","428.20148","0.30240002","0.22580644","837"
"381.377","444.0896","0.28800002","0.22580644","854"
"385.90268","459.3177","0.28800002","0.22580644","871"
"392.2968","477.53363","0.2784","0.22580644","887"
"398.7775","498.0678","0.264","0.22580644","904"
"404.83847","518.85645","0.2592","0.22580644","921"
"407.9982","529.7085","0.264","0.22580644","937"
"415.67322","547.4859","0.26880002","0.22580644","954"
"423.28522","567.79285","0.264","0.22580644","971"
"428.31076","582.6813","0.24000001","0.22580644","987"
"433.31247","597.5285","0.24960001","0.22580644","1004"
"435.85742","607.85785","0.24480002","0.22580644","1021"
"439.57944","619.8631","0.24480002","0.22580644","1037"
"441.7916","626.4854","0.24000001","0.22580644","1054"
"444.502","633.183","0.24480002","0.22580644","1070"
"446.9144","642.17413","0.24000001","0.22580644","1087"
"449.2055","650.1148","0.23520002","0.22580644","1104"
"451.0357","656.3634","0.24960001","0.22580644","1120"
"451.9982","661.56226","0.264","0.22580644","1137"
"451.92856","665.3148","0.2592","0.22580644","1154"
"451.92856","668.28577","0.24960001","0.19354838","1165"
"451.92856","670.7969","0.2592","0.19354838","1187"
"451.92856","673.44165","0.2736","0.22580644","1204"
"451.92856","676.09985","0.2736","0.22580644","1220"
"451.92856","678.5594","0.28800002","0.22580644","1237"
"450.73212","680.57715","0.2976","0.22580644","1254"
"448.18784","683.0197","0.3072","0.22580644","1270"
"446.12497","684.1428","0.2928","0.22580644","1286"
"445.0033","683.7143","0.30240002","0.22580644","1304"
"442.9058","684.5714","0.2928","0.22580644","1320"
"438.54544","685.4286","0.30240002","0.22580644","1337"
"434.1526","685.4286","0.2976","0.22580644","1354"
"429.71347","685.9082","0.2976","0.22580644","1370"
"423.57166","684.6401","0.30240002","0.22580644","1387"
"414.21796","682.4335","0.3072","0.22580644","1404"
"406.73016","679.82227","0.30240002","0.22580644","1420"
"387.98428","674.38654","0.2976","0.22580644","1437"
"363.13687","666.72955","0.30240002","0.22580644","1454"
"336.32367","660.1074","0.28800002","0.22580644","1470"
"318.4718","655.97034","0.264","0.22580644","1487"
"299.69263","651.3565","0.26880002","0.22580644","1504"
"276.59595","645.60785","0.2736","0.22580644","1520"
"257.73215","643.8571","0.2784","0.22580644","1536"
"247.07959","641.15607","0.26880002","0.22580644","1553"
"228.7045","637.8548","0.28320003","0.22580644","1570"
"212.98509","633.48334","0.28320003","0.19354838","1587"
"200.20314","630.5907","0.28800002","0.19354838","1603"
"188.5704","626.7226","0.2928","0.19354838","1620"
"179.58086","624.5651","0.2976","0.19354838","1637"
"172.77025","622.8572","0.28800002","0.19354838","1653"
"167.52473","622.1336","0.2784","0.19354838","1670"
"160.12102","620.109","0.26880002","0.19354838","1687"
"153.51492","618.2219","0.2544","0.19354838","1703"
"145.98929","616.6709","0.18720001","0.19354838","1720"
"141.30244","615.1429","0.124800004","0.19354838","1736"
"140.32143","615.1429","0.0816","0.19354838","1744"
