"ChallengeX","ChallengeY","Tester Name","Device Name"
"508.0","672.0","tim","nexus7"
"340.0","367.0","tim","nexus7"
"439.0","650.0","tim","nexus7"
"106.0","619.0","tim","nexus7"
"X","Y","PRESSURE"
"521.5714","682.5714","0.20160002"
"511.60913","677.29333","0.44640002"
"507.42706","673.27856","0.42720002"
"503.94305","668.32935","0.4176"
"499.1817","659.2974","0.43680003"
"489.2918","640.30896","0.42240003"
"483.66364","627.24176","0.4176"
"480.53857","619.2416","0.432"
"472.48758","596.91974","0.48000002"
"461.4254","571.2858","0.46080002"
"451.7364","550.31464","0.47520003"
"442.54272","523.4356","0.45600003"
"431.147","502.005","0.4656"
"421.45706","483.47284","0.4128"
"414.77515","467.68054","0.4128"
"408.13382","455.01697","0.43680003"
"402.07385","444.54144","0.45600003"
"390.90988","423.87006","0.4656"
"382.09598","406.8822","0.45600003"
"377.79034","398.78265","0.46080002"
"373.47702","392.23016","0.48000002"
"366.68585","382.92303","0.48960003"
"361.35724","374.35443","0.504"
"358.02902","368.64185","0.51360005"
"355.34814","364.4256","0.5184"
"354.4967","362.64514","0.528"
"353.7143","359.95178","0.56640005"
"352.4854","358.5714","0.5856"
"351.92856","359.2658","0.6"
"351.92856","361.54742","0.53760004"
"351.92856","365.94794","0.48960003"
"353.80597","377.1875","0.45600003"
"358.54935","396.85242","0.43680003"
"360.85718","413.4286","0.432"
"367.9331","437.7719","0.40800002"
"375.6971","475.52747","0.42720002"
"379.5877","493.92535","0.4176"
"383.53687","511.14844","0.44160002"
"388.95038","533.30664","0.4656"
"392.72995","547.8202","0.4512"
"397.53503","562.7525","0.40800002"
"400.61526","574.2178","0.4128"
"403.87787","583.27594","0.40800002"
"410.5293","601.3488","0.38880002"
"415.1841","616.176","0.37440002"
"417.06406","624.9774","0.3792"
"419.04688","632.5915","0.4176"
"420.9942","638.90906","0.44640002"
"420.67856","644.0322","0.48960003"
"420.67856","647.25433","0.5088"
"420.67856","649.5818","0.51360005"
"419.18936","652.28674","0.5184"
"417.28894","654.1112","0.49920002"
"413.74414","655.89996","0.5088"
"407.85904","656.8572","0.49440002"
"401.27368","656.8572","0.48000002"
"391.1034","656.10724","0.45600003"
"375.59473","653.52496","0.4656"
"352.6065","648.96564","0.46080002"
"339.3227","645.90314","0.40320003"
"313.05167","640.6275","0.42240003"
"287.69412","637.27234","0.4512"
"262.20367","633.2873","0.4656"
"236.8013","627.85754","0.4656"
"214.11925","623.9505","0.47040004"
"196.45311","620.61444","0.47520003"
"181.96999","617.6302","0.45600003"
"171.125","616.1428","0.43680003"
"163.07074","614.7828","0.44160002"
"153.84561","612.3361","0.44640002"
"144.41237","608.73773","0.2928"
