"ChallengeX","ChallengeY","Tester Name","Device Name"
"508.0","672.0","lyle","nexus-79"
"340.0","367.0","lyle","nexus-79"
"439.0","650.0","lyle","nexus-79"
"106.0","619.0","lyle","nexus-79"
"X","Y","PRESSURE","SIZE","TIME"
"518.0","673.4286","0.3648","0.41935483","0"
"506.10376","663.15515","0.67200005","0.48387095","73"
"500.79803","656.91473","0.7296","0.48387095","89"
"494.06122","646.3232","0.7152","0.48387095","106"
"482.3531","625.558","0.68640006","0.516129","123"
"471.8153","604.0007","0.70080006","0.516129","140"
"459.77725","579.1903","0.68160003","0.54838705","156"
"454.60318","567.1338","0.6912","0.54838705","173"
"439.43094","536.00525","0.6912","0.58064514","190"
"423.46106","503.2481","0.7152","0.58064514","206"
"415.9809","485.11682","0.69600004","0.58064514","223"
"406.17422","464.33826","0.68160003","0.58064514","240"
"396.05832","442.97345","0.70080006","0.58064514","257"
"386.6625","423.83203","0.69600004","0.61290324","273"
"374.58032","403.55957","0.68640006","0.61290324","290"
"368.0824","392.43073","0.69600004","0.61290324","307"
"357.40805","377.0138","0.72","0.61290324","324"
"346.06586","361.1291","0.7152","0.6451613","340"
"338.26624","351.89093","0.72","0.6451613","357"
"332.05237","345.776","0.72","0.6451613","374"
"328.16986","342.04883","0.73440003","0.7096774","390"
"326.13464","340.09497","0.73920006","0.7419355","407"
"324.45847","340.0","0.744","0.7096774","424"
"324.25","341.62482","0.768","0.6451613","441"
"324.25","343.4718","0.74880004","0.61290324","457"
"329.39505","354.16425","0.73440003","0.61290324","474"
"350.67114","395.59497","0.72480005","0.61290324","491"
"371.44403","440.34723","0.70080006","0.61290324","508"
"390.49405","484.49725","0.68160003","0.61290324","524"
"406.8791","531.7893","0.6912","0.61290324","541"
"415.88828","571.7866","0.6912","0.61290324","558"
"420.62912","599.8344","0.65760005","0.6451613","577"
"422.8085","612.83984","0.65760005","0.61290324","594"
"425.23312","631.0914","0.68160003","0.61290324","611"
"425.14285","638.5632","0.72","0.61290324","628"
"426.0357","644.8549","0.744","0.61290324","644"
"426.0357","649.0742","0.744","0.61290324","661"
"426.0357","652.582","0.744","0.61290324","678"
"425.08337","654.6285","0.72480005","0.61290324","694"
"423.8036","655.8572","0.72","0.61290324","704"
"421.26395","654.8524","0.69600004","0.6451613","728"
"412.90033","651.75604","0.69600004","0.61290324","745"
"389.82578","643.53754","0.72","0.61290324","761"
"346.67902","633.0884","0.75360006","0.61290324","778"
"305.19","626.59576","0.7584","0.61290324","795"
"257.8375","623.7012","0.768","0.61290324","812"
"209.4319","623.9601","0.77760005","0.61290324","828"
"181.62558","625.17303","0.768","0.61290324","845"
"155.99066","627.1379","0.75360006","0.61290324","862"
"113.30983","630.4108","0.72480005","0.61290324","878"
"91.408035","633.2268","0.6672","0.61290324","895"
"83.77358","634.8572","0.6096","0.61290324","912"
"83.17857","634.8572","0.47520003","0.54838705","916"
