"ChallengeX","ChallengeY","Tester Name","Device Name"
"634.0","560.0","lyle","nexus-79"
"360.0","281.0","lyle","nexus-79"
"178.0","102.0","lyle","nexus-79"
"649.0","664.0","lyle","nexus-79"
"X","Y","PRESSURE","SIZE","TIME"
"659.0714","572.2857","0.2928","0.41935483","0"
"648.57263","565.63544","0.5952","0.41935483","59"
"644.53796","561.76215","0.63360006","0.41935483","73"
"640.0708","556.0676","0.6624","0.41935483","90"
"635.5489","549.55615","0.73440003","0.41935483","107"
"629.96204","539.99646","0.7584","0.41935483","124"
"620.95746","528.08905","0.75360006","0.4516129","141"
"610.3285","513.8038","0.768","0.54838705","158"
"603.74646","506.44794","0.77760005","0.54838705","174"
"588.76733","490.53284","0.78720003","0.54838705","191"
"569.5204","467.89978","0.74880004","0.61290324","208"
"552.25256","447.31738","0.74880004","0.61290324","225"
"537.08575","429.97437","0.76320004","0.61290324","241"
"518.06537","409.30786","0.73920006","0.6774193","258"
"497.7857","389.1657","0.744","0.61290324","275"
"482.73218","374.71423","0.7584","0.61290324","290"
"471.03018","363.4804","0.75360006","0.61290324","308"
"444.2499","338.62854","0.74880004","0.61290324","325"
"417.91245","316.2672","0.744","0.61290324","342"
"396.93512","297.2265","0.7296","0.6774193","358"
"376.4041","278.6394","0.7296","0.61290324","375"
"356.87415","260.74774","0.7056","0.61290324","392"
"337.07144","241.73718","0.70080006","0.6451613","409"
"318.22592","225.68094","0.70080006","0.61290324","425"
"307.38986","216.6514","0.69600004","0.61290324","442"
"289.25693","202.29126","0.6912","0.6451613","459"
"258.25262","178.74261","0.6768","0.61290324","475"
"240.50024","166.2916","0.6528","0.61290324","492"
"223.96132","156.23373","0.6528","0.61290324","509"
"211.47624","149.44168","0.6768","0.61290324","526"
"203.8388","144.6312","0.70080006","0.61290324","542"
"199.1074","142.36014","0.7296","0.61290324","559"
"195.67856","140.7143","0.73920006","0.61290324","578"
"194.90688","141.14285","0.73440003","0.61290324","595"
"195.91122","145.01813","0.71040004","0.61290324","612"
"199.70184","151.14981","0.7152","0.61290324","628"
"219.59413","171.8161","0.69600004","0.6451613","645"
"257.70276","207.05179","0.7056","0.61290324","662"
"299.51068","246.82172","0.71040004","0.61290324","679"
"337.17856","283.997","0.72","0.61290324","695"
"371.2475","318.48126","0.72480005","0.61290324","712"
"392.50455","342.9431","0.72","0.61290324","729"
"436.88467","398.41742","0.7296","0.61290324","746"
"473.81982","450.99762","0.72480005","0.61290324","762"
"503.50116","497.88257","0.7056","0.61290324","779"
"530.2649","538.76666","0.7056","0.61290324","796"
"554.12933","575.1907","0.71040004","0.61290324","813"
"570.5062","595.4361","0.7296","0.61290324","829"
"584.0714","611.7143","0.69600004","0.61290324","842"
"596.62854","625.7045","0.67200005","0.61290324","863"
"611.28143","641.256","0.6528","0.61290324","880"
"621.5714","653.2857","0.44160002","0.54838705","894"
