"ChallengeX","ChallengeY","Tester Name","Device Name"
"287.0","592.0","lyle","nexus-79"
"274.0","724.0","lyle","nexus-79"
"356.0","105.0","lyle","nexus-79"
"454.0","391.0","lyle","nexus-79"
"X","Y","PRESSURE","SIZE","TIME"
"218.89285","736.0","0.3312","0.41935483","0"
"230.19217","732.465","0.65760005","0.48387095","66"
"240.32553","723.99603","0.68160003","0.48387095","81"
"249.108","715.5649","0.7056","0.48387095","96"
"258.39304","704.40546","0.744","0.48387095","111"
"267.65665","689.5164","0.72","0.54838705","136"
"277.48358","668.66797","0.7296","0.54838705","152"
"282.1031","657.5812","0.73920006","0.54838705","169"
"286.0087","640.9868","0.73920006","0.58064514","186"
"292.0227","609.1602","0.7584","0.58064514","203"
"293.89285","594.2609","0.76320004","0.58064514","219"
"293.89285","583.9638","0.76320004","0.6774193","236"
"293.89285","575.6669","0.7584","0.7419355","253"
"293.89285","571.05756","0.76320004","0.7419355","269"
"293.89285","567.95734","0.78720003","0.7419355","286"
"293.89285","567.06146","0.78720003","0.7419355","303"
"293.89285","565.8571","0.78720003","0.7096774","312"
"293.23825","567.7713","0.81600004","0.61290324","336"
"291.24066","571.3779","0.79200006","0.61290324","353"
"287.9073","578.6352","0.77760005","0.61290324","370"
"283.6416","587.6824","0.8112","0.61290324","386"
"280.50528","597.11755","0.7968","0.61290324","403"
"278.3971","609.56024","0.75360006","0.6774193","420"
"277.34982","618.7646","0.73440003","0.6451613","437"
"275.2926","638.2747","0.7152","0.61290324","453"
"273.35715","652.907","0.6624","0.61290324","470"
"271.9674","664.19366","0.6384","0.61290324","487"
"270.7427","671.5296","0.62880003","0.6451613","503"
"268.89285","676.5915","0.64320004","0.7096774","520"
"268.89285","679.2635","0.64320004","0.6451613","537"
"268.89285","679.8572","0.6528","0.61290324","542"
"270.668","674.7396","0.61920005","0.61290324","570"
"281.9473","640.2567","0.6096","0.61290324","587"
"295.41022","598.6589","0.65760005","0.61290324","604"
"305.04953","559.6681","0.6768","0.61290324","620"
"310.55667","516.97534","0.6912","0.61290324","637"
"314.1021","470.32343","0.68160003","0.6451613","654"
"313.5357","432.54272","0.70080006","0.6451613","671"
"312.5485","419.21246","0.7056","0.61290324","687"
"308.99094","364.31976","0.70080006","0.61290324","704"
"306.43488","316.07104","0.70080006","0.6451613","721"
"304.29492","271.99103","0.6912","0.61290324","737"
"304.60715","239.08368","0.68640006","0.61290324","754"
"304.60715","206.28998","0.68160003","0.6774193","771"
"304.60715","180.76578","0.6912","0.61290324","787"
"304.60715","161.2857","0.6912","0.61290324","803"
"306.25626","148.58539","0.6912","0.6451613","821"
"309.34067","128.57828","0.7056","0.61290324","838"
"311.30768","117.55173","0.71040004","0.61290324","854"
"314.39786","110.329926","0.7296","0.61290324","871"
"318.4368","104.513885","0.74880004","0.61290324","888"
"322.00726","100.43872","0.74880004","0.61290324","905"
"326.232","98.19147","0.73920006","0.61290324","922"
"328.71426","97.00003","0.73440003","0.6451613","932"
"332.27545","97.852234","0.744","0.7096774","955"
"338.26978","102.31616","0.73920006","0.7096774","972"
"346.76535","113.02084","0.73920006","0.6774193","989"
"357.98984","135.35748","0.73920006","0.61290324","1005"
"369.83337","169.33408","0.72","0.61290324","1022"
"380.8003","214.87057","0.71040004","0.61290324","1039"
"385.20856","239.0958","0.72480005","0.61290324","1055"
"388.43652","253.87311","0.72480005","0.61290324","1072"
"397.45538","285.45844","0.7056","0.61290324","1089"
"413.33344","322.04828","0.7152","0.61290324","1106"
"425.91934","348.4723","0.73440003","0.61290324","1122"
"439.58237","375.48737","0.7296","0.6451613","1139"
"459.29062","414.11182","0.68640006","0.61290324","1156"
"463.5357","424.85718","0.5952","0.6451613","1163"
