"ChallengeX","ChallengeY","Tester Name","Device Name"
"461.0","576.0","tim","nexus-79"
"516.0","278.0","tim","nexus-79"
"191.0","503.0","tim","nexus-79"
"627.0","704.0","tim","nexus-79"
"X","Y","PRESSURE","SIZE","TIME"
"474.25","599.7143","0.096","0.19354838","0"
"472.82425","580.498","0.20160002","0.19354838","139"
"474.73416","568.5673","0.19680001","0.19354838","154"
"477.20984","554.9198","0.2064","0.19354838","168"
"481.03516","537.317","0.2064","0.19354838","183"
"485.52295","512.2284","0.19680001","0.19354838","200"
"489.95154","485.27332","0.19680001","0.19354838","217"
"493.0","467.71436","0.19680001","0.19354838","229"
"499.66193","440.76984","0.19680001","0.19354838","251"
"510.9964","396.8938","0.20160002","0.19354838","267"
"517.55707","372.55786","0.2256","0.22580644","284"
"522.5364","354.29462","0.216","0.22580644","301"
"527.0313","337.03406","0.216","0.22580644","318"
"533.1325","316.58325","0.21120001","0.22580644","334"
"535.5954","306.11353","0.21120001","0.22580644","351"
"537.70526","301.30865","0.21120001","0.22580644","368"
"539.4286","291.79834","0.22080001","0.2580645","385"
"539.4286","285.21332","0.216","0.2580645","401"
"539.4286","280.99658","0.21120001","0.2580645","418"
"539.4286","278.38925","0.216","0.2580645","435"
"537.40393","276.34207","0.216","0.2580645","452"
"535.43756","276.57144","0.216","0.2580645","468"
"533.625","276.57144","0.216","0.2580645","484"
"530.53174","277.1327","0.216","0.2580645","502"
"522.1013","281.45993","0.22080001","0.2580645","518"
"513.3029","285.9627","0.2256","0.2580645","535"
"500.5708","292.53363","0.23040001","0.2580645","552"
"476.69614","306.9472","0.23040001","0.2580645","569"
"459.26968","316.1361","0.23040001","0.2580645","585"
"443.45987","324.88538","0.2544","0.2580645","602"
"424.69644","336.14288","0.23520002","0.22580644","613"
"407.42664","347.62408","0.24480002","0.2580645","636"
"381.16153","361.9682","0.23520002","0.2580645","652"
"358.23386","376.04858","0.2256","0.2580645","669"
"342.27652","386.43768","0.2256","0.2580645","686"
"325.14496","397.10583","0.2256","0.22580644","705"
"306.54053","409.81714","0.22080001","0.22580644","721"
"291.735","419.6668","0.22080001","0.22580644","738"
"285.95734","423.36444","0.216","0.22580644","755"
"271.75793","433.93713","0.216","0.22580644","772"
"254.87653","445.48877","0.22080001","0.22580644","788"
"240.60068","455.27795","0.22080001","0.22580644","805"
"230.52438","462.98242","0.22080001","0.22580644","822"
"222.15962","469.00507","0.24960001","0.2580645","838"
"214.69595","475.17188","0.26880002","0.29032257","855"
"208.625","481.0","0.24960001","0.29032257","870"
"205.7845","483.72687","0.24480002","0.29032257","889"
"201.86082","487.49365","0.23040001","0.2580645","905"
"198.77477","492.62677","0.2256","0.2580645","922"
"196.63367","496.73767","0.23520002","0.2580645","939"
"194.7857","500.78424","0.2256","0.2580645","956"
"194.7857","504.85492","0.216","0.2580645","972"
"196.61316","508.93732","0.21120001","0.2580645","989"
"200.20293","513.2005","0.216","0.2580645","1006"
"209.12794","518.74146","0.23040001","0.29032257","1023"
"225.65613","526.82764","0.216","0.29032257","1039"
"248.93939","535.8656","0.216","0.2580645","1056"
"265.0962","542.0706","0.24000001","0.2580645","1073"
"282.1874","548.07654","0.264","0.29032257","1089"
"312.09564","557.57104","0.24480002","0.29032257","1106"
"337.1964","567.5714","0.2256","0.29032257","1122"
"346.3936","570.9147","0.22080001","0.29032257","1140"
"367.22916","578.9901","0.22080001","0.29032257","1156"
"399.89948","590.2079","0.22080001","0.29032257","1173"
"420.0688","597.5662","0.216","0.2580645","1190"
"436.41766","605.40955","0.2544","0.29032257","1207"
"453.96295","614.4051","0.2256","0.29032257","1223"
"471.36383","623.47797","0.216","0.29032257","1240"
"480.02417","627.7716","0.21120001","0.29032257","1257"
"503.86945","639.21735","0.22080001","0.32258064","1274"
"520.8433","648.172","0.21120001","0.2580645","1290"
"539.46375","657.2846","0.21120001","0.2580645","1307"
"553.576","664.26324","0.21120001","0.2580645","1324"
"564.94293","669.9534","0.24000001","0.29032257","1341"
"576.63385","675.88684","0.2592","0.32258064","1357"
"580.9464","678.5714","0.2736","0.32258064","1368"
"589.734","682.8617","0.24480002","0.29032257","1391"
"602.6536","689.2052","0.24960001","0.29032257","1407"
"610.9091","693.4618","0.2736","0.3548387","1424"
"617.6301","697.9307","0.2784","0.3548387","1441"
"622.83594","702.0711","0.28800002","0.3548387","1458"
"628.3733","705.4078","0.312","0.3548387","1474"
"632.28564","708.5714","0.3264","0.3548387","1489"
"635.0903","710.4066","0.33600003","0.3548387","1508"
"639.58527","713.36096","0.34080002","0.3548387","1525"
"644.0031","716.3916","0.2592","0.32258064","1541"
"647.2216","719.09015","0.15840001","0.2580645","1558"
"647.4643","718.8572","0.120000005","0.22580644","1560"
