"ChallengeX","ChallengeY","Tester Name","Device Name"
"634.0","560.0","tim","nexus-79"
"360.0","281.0","tim","nexus-79"
"178.0","102.0","tim","nexus-79"
"649.0","664.0","tim","nexus-79"
"X","Y","PRESSURE","SIZE","TIME"
"668.8928","574.8572","0.0768","0.12903225","0"
"659.01465","566.2312","0.17760001","0.12903225","197"
"656.8351","563.7063","0.1728","0.12903225","212"
"654.1647","559.86096","0.1728","0.12903225","227"
"649.5927","554.3507","0.1728","0.12903225","242"
"640.26416","542.1941","0.16800001","0.12903225","265"
"627.6213","524.426","0.16800001","0.12903225","282"
"623.223","518.982","0.16800001","0.12903225","299"
"605.3476","497.95996","0.1728","0.12903225","316"
"585.07965","475.9818","0.1728","0.12903225","332"
"568.5615","460.5921","0.17760001","0.16129032","349"
"554.36865","448.29352","0.17760001","0.16129032","366"
"534.58923","428.7428","0.1728","0.16129032","383"
"515.0689","409.18622","0.1728","0.16129032","399"
"507.46472","402.71466","0.1728","0.16129032","416"
"488.07233","384.1266","0.1728","0.16129032","433"
"468.91492","364.9881","0.17760001","0.16129032","450"
"453.8124","350.64996","0.1728","0.16129032","467"
"442.07428","340.82562","0.1728","0.16129032","483"
"429.8254","330.53015","0.16800001","0.16129032","500"
"413.4988","313.39313","0.16800001","0.16129032","516"
"405.05356","304.0","0.1728","0.16129032","531"
"394.8465","295.48694","0.16800001","0.16129032","550"
"382.2893","283.432","0.16800001","0.16129032","567"
"370.96942","273.53766","0.16800001","0.16129032","583"
"355.25568","258.33688","0.17760001","0.16129032","600"
"346.53824","249.96814","0.18720001","0.16129032","617"
"334.85452","240.46606","0.1824","0.16129032","634"
"326.01758","231.98257","0.192","0.16129032","650"
"321.5765","227.71918","0.192","0.16129032","667"
"309.98676","218.42053","0.192","0.16129032","684"
"296.50644","206.22333","0.192","0.16129032","701"
"285.4115","197.02917","0.192","0.16129032","717"
"274.47656","185.9318","0.192","0.16129032","734"
"267.3573","178.60593","0.19680001","0.16129032","751"
"259.34595","169.69217","0.18720001","0.16129032","768"
"252.37878","164.2886","0.192","0.16129032","784"
"243.46704","155.80219","0.19680001","0.16129032","801"
"231.79315","145.81284","0.2064","0.16129032","818"
"224.79199","139.09174","0.2064","0.16129032","835"
"217.82828","132.40659","0.20160002","0.16129032","851"
"211.26503","126.105865","0.20160002","0.16129032","868"
"204.54091","121.3862","0.20160002","0.16129032","885"
"200.14285","117.14285","0.2064","0.16129032","901"
"197.76329","115.57211","0.2064","0.16129032","918"
"193.61287","113.445496","0.2064","0.16129032","935"
"191.37932","111.3013","0.21120001","0.16129032","952"
"189.18958","109.19916","0.21120001","0.16129032","969"
"187.19643","108.57144","0.2064","0.16129032","983"
"188.17093","109.93552","0.21120001","0.16129032","1019"
"189.34639","111.063965","0.21120001","0.16129032","1036"
"192.64012","116.196075","0.20160002","0.16129032","1052"
"198.9928","124.33423","0.20160002","0.16129032","1069"
"210.86945","137.87094","0.19680001","0.16129032","1086"
"223.53535","154.41095","0.20160002","0.16129032","1102"
"234.41135","168.17117","0.19680001","0.16129032","1119"
"243.68271","182.73941","0.19680001","0.16129032","1136"
"252.82141","193.85715","0.192","0.16129032","1149"
"262.88977","209.71945","0.19680001","0.16129032","1169"
"277.98935","230.76093","0.18720001","0.16129032","1186"
"293.45764","252.77206","0.192","0.16129032","1203"
"310.7528","273.66055","0.19680001","0.16129032","1219"
"328.58197","294.4444","0.192","0.16129032","1236"
"341.93158","310.64648","0.192","0.16129032","1253"
"360.538","333.81604","0.192","0.16129032","1270"
"369.68805","343.61017","0.192","0.16129032","1286"
"392.27368","367.62396","0.18720001","0.16129032","1303"
"416.33517","394.11603","0.18720001","0.16129032","1320"
"436.7156","414.81866","0.18720001","0.16129032","1337"
"454.53165","434.20416","0.18720001","0.16129032","1353"
"468.02936","451.11957","0.1824","0.16129032","1370"
"486.87726","468.6936","0.17760001","0.16129032","1387"
"494.0318","476.46356","0.1728","0.16129032","1403"
"515.3525","499.65216","0.1728","0.16129032","1420"
"536.4979","519.7849","0.1728","0.16129032","1437"
"550.9961","533.3843","0.15840001","0.16129032","1454"
"567.63635","548.79376","0.15840001","0.16129032","1470"
"581.3661","562.8314","0.16800001","0.16129032","1487"
"591.66077","574.0","0.1728","0.16129032","1502"
"598.98035","580.4986","0.16800001","0.16129032","1521"
"612.6458","593.5463","0.1632","0.16129032","1537"
"623.4997","605.4568","0.16800001","0.16129032","1554"
"632.9021","614.87744","0.1632","0.16129032","1571"
"640.225","623.5909","0.1632","0.16129032","1588"
"647.0079","630.7713","0.16800001","0.16129032","1604"
"651.20465","635.529","0.17760001","0.16129032","1621"
"656.6778","639.61096","0.17760001","0.16129032","1638"
"663.99304","646.007","0.1728","0.16129032","1655"
"669.1187","650.50256","0.16800001","0.16129032","1671"
"673.7884","654.9855","0.1728","0.16129032","1688"
"678.47455","659.4842","0.2064","0.19354838","1705"
"683.39575","663.3514","0.192","0.19354838","1721"
"685.62006","665.48676","0.18720001","0.19354838","1738"
"689.7479","669.44946","0.1632","0.19354838","1755"
"694.3421","673.85986","0.120000005","0.19354838","1772"
"695.6786","676.8572","0.072000004","0.16129032","1779"
