"ChallengeX","ChallengeY","Tester Name","Device Name"
"335.0","688.0","tim","nexus-79"
"647.0","813.0","tim","nexus-79"
"604.0","604.0","tim","nexus-79"
"634.0","306.0","tim","nexus-79"
"X","Y","PRESSURE","SIZE","TIME"
"323.35715","676.0","0.10080001","0.19354838","0"
"321.3993","686.1205","0.216","0.19354838","108"
"323.3046","687.9496","0.22080001","0.19354838","123"
"326.0357","689.28577","0.216","0.19354838","134"
"328.43134","691.157","0.216","0.19354838","152"
"334.21884","694.4993","0.2064","0.19354838","167"
"344.94122","700.6039","0.21120001","0.19354838","185"
"357.94464","706.88336","0.21120001","0.19354838","201"
"377.02957","717.19135","0.21120001","0.19354838","218"
"391.6486","725.3403","0.21120001","0.19354838","235"
"411.27374","735.32465","0.216","0.19354838","251"
"424.25","741.5714","0.22080001","0.19354838","262"
"439.99924","749.55963","0.216","0.19354838","285"
"464.39508","761.69824","0.21120001","0.19354838","302"
"488.91577","773.46814","0.2064","0.19354838","318"
"515.20526","785.23","0.2064","0.19354838","335"
"540.37274","796.334","0.20160002","0.19354838","352"
"563.2475","805.79553","0.20160002","0.19354838","369"
"581.2929","812.57117","0.21120001","0.19354838","385"
"589.7855","815.62854","0.21120001","0.19354838","402"
"611.93555","826.7926","0.21120001","0.19354838","419"
"629.44385","834.3374","0.24000001","0.22580644","436"
"643.8657","840.1299","0.23040001","0.22580644","452"
"656.44196","844.3014","0.2544","0.2580645","469"
"664.11414","847.328","0.26880002","0.29032257","486"
"671.109","849.98975","0.2736","0.32258064","502"
"674.7765","852.3369","0.2928","0.3548387","519"
"678.96704","853.5499","0.30240002","0.32258064","536"
"681.99457","854.28577","0.2928","0.32258064","553"
"684.2906","854.28577","0.24960001","0.29032257","569"
"686.45325","854.28577","0.30240002","0.3548387","586"
"688.6618","852.4503","0.3072","0.3548387","603"
"688.5357","848.2567","0.2592","0.32258064","620"
"688.5357","843.57153","0.23520002","0.32258064","635"
"689.4286","838.9116","0.24480002","0.32258064","653"
"689.4286","823.00586","0.2256","0.32258064","670"
"688.37134","806.03845","0.216","0.29032257","687"
"686.1149","792.342","0.216","0.29032257","703"
"682.0949","774.5127","0.21120001","0.2580645","720"
"677.53345","751.17975","0.21120001","0.2580645","737"
"673.05664","733.989","0.216","0.2580645","753"
"670.6521","723.6044","0.216","0.2580645","770"
"663.98785","695.02386","0.2064","0.2580645","787"
"659.1533","667.9002","0.24000001","0.29032257","804"
"654.719","641.5017","0.22080001","0.29032257","820"
"651.12805","620.7288","0.21120001","0.29032257","837"
"647.4973","594.95184","0.2064","0.29032257","854"
"644.41547","569.37994","0.2256","0.32258064","871"
"643.11383","553.8831","0.2256","0.29032257","887"
"641.2143","527.6125","0.21120001","0.29032257","904"
"641.2143","502.86627","0.21120001","0.29032257","921"
"641.2143","476.1994","0.2064","0.29032257","938"
"641.2143","453.33002","0.2064","0.29032257","954"
"641.2143","430.81134","0.20160002","0.29032257","971"
"642.1071","405.3979","0.20160002","0.29032257","988"
"643.4464","389.28577","0.20160002","0.29032257","1002"
"645.61346","377.41968","0.23520002","0.32258064","1021"
"647.88043","353.94666","0.22080001","0.32258064","1039"
"649.9699","337.8993","0.21120001","0.29032257","1056"
"651.9339","323.67847","0.20160002","0.29032257","1071"
"651.9286","310.5564","0.18720001","0.29032257","1088"
"651.9286","298.42987","0.115200005","0.2580645","1105"
"651.9286","293.7143","0.0864","0.22580644","1111"
