"ChallengeX","ChallengeY","Tester Name","Device Name"
"634.0","560.0","tim","nexus-79"
"360.0","281.0","tim","nexus-79"
"178.0","102.0","tim","nexus-79"
"649.0","664.0","tim","nexus-79"
"X","Y","PRESSURE","SIZE","TIME"
"693.8928","554.2857","0.120000005","0.41935483","0"
"684.7126","556.0","0.216","0.2580645","123"
"681.73804","554.6171","0.2544","0.32258064","138"
"678.2353","552.7701","0.264","0.3548387","153"
"674.90424","551.1712","0.23040001","0.32258064","166"
"670.8469","548.1078","0.2592","0.3548387","179"
"664.4286","542.2857","0.2256","0.29032257","192"
"657.41907","532.128","0.2736","0.3548387","213"
"632.0452","506.0384","0.22080001","0.29032257","230"
"612.9995","487.33282","0.20160002","0.2580645","247"
"593.20435","467.91046","0.20160002","0.2580645","264"
"573.0672","449.3202","0.19680001","0.2580645","281"
"553.67645","427.38318","0.19680001","0.2580645","297"
"533.62494","407.28577","0.19680001","0.2580645","313"
"523.82117","395.90594","0.19680001","0.2580645","331"
"493.15332","363.24274","0.20160002","0.2580645","348"
"471.7863","343.6349","0.2064","0.2580645","364"
"458.47586","330.85687","0.216","0.2580645","381"
"440.5789","310.7375","0.21120001","0.2580645","398"
"423.01068","294.56152","0.21120001","0.2580645","414"
"409.96985","282.57678","0.20160002","0.22580644","431"
"399.25","272.2857","0.21120001","0.22580644","447"
"387.39813","259.2628","0.21120001","0.22580644","465"
"369.47272","242.97101","0.21120001","0.22580644","481"
"356.31003","231.36234","0.2064","0.22580644","498"
"345.8675","223.2308","0.21120001","0.22580644","515"
"336.93015","215.88724","0.21120001","0.22580644","532"
"326.26657","204.8374","0.2064","0.22580644","548"
"317.76117","196.62787","0.2064","0.22580644","565"
"308.625","189.14288","0.2064","0.22580644","581"
"302.20773","184.04297","0.2064","0.22580644","599"
"292.42664","176.53107","0.2064","0.22580644","615"
"280.90457","167.77591","0.21120001","0.22580644","632"
"270.5352","160.40417","0.21120001","0.22580644","649"
"258.7757","151.04913","0.21120001","0.22580644","666"
"247.04623","143.73611","0.216","0.22580644","686"
"237.82352","136.77295","0.22080001","0.22580644","702"
"231.39282","132.14288","0.2256","0.22580644","716"
"225.59976","129.79074","0.216","0.22580644","736"
"217.81139","125.53323","0.21120001","0.22580644","753"
"212.13394","121.38858","0.2064","0.22580644","769"
"207.74141","118.21875","0.21120001","0.22580644","786"
"203.85097","116.35132","0.21120001","0.22580644","803"
"199.76369","114.389435","0.2064","0.22580644","820"
"197.94691","112.85715","0.20160002","0.22580644","836"
"196.125","112.85715","0.20160002","0.22580644","851"
"194.79837","112.85715","0.19680001","0.22580644","870"
"194.33926","112.85715","0.19680001","0.22580644","874"
"194.7857","114.28085","0.20160002","0.22580644","903"
"194.7857","116.30643","0.2064","0.22580644","920"
"196.89842","120.34213","0.2064","0.22580644","937"
"200.23671","125.42087","0.2064","0.22580644","954"
"206.69124","133.42944","0.19680001","0.22580644","970"
"220.23213","145.42859","0.19680001","0.22580644","985"
"231.18259","159.9292","0.19680001","0.22580644","1004"
"260.2457","190.90164","0.192","0.22580644","1020"
"278.3077","212.22641","0.19680001","0.22580644","1037"
"297.5092","232.81885","0.19680001","0.22580644","1054"
"326.8441","265.02396","0.192","0.19354838","1071"
"346.0991","288.96808","0.1824","0.19354838","1087"
"363.84543","311.8872","0.17760001","0.19354838","1104"
"381.8393","334.4286","0.1824","0.19354838","1116"
"400.73386","354.45972","0.1824","0.19354838","1138"
"432.97452","390.59247","0.18720001","0.19354838","1154"
"446.20868","405.6518","0.18720001","0.19354838","1171"
"462.38043","424.74213","0.18720001","0.19354838","1188"
"477.464","443.31396","0.18720001","0.19354838","1205"
"492.48798","459.753","0.18720001","0.19354838","1221"
"502.37494","471.14282","0.18720001","0.19354838","1236"
"510.7661","480.6123","0.18720001","0.19354838","1255"
"525.78546","499.6546","0.18720001","0.19354838","1272"
"536.0705","511.6847","0.192","0.19354838","1288"
"548.823","523.62244","0.192","0.19354838","1305"
"558.6132","534.13153","0.192","0.19354838","1322"
"567.61163","545.034","0.192","0.19354838","1338"
"576.7842","556.041","0.17760001","0.19354838","1355"
"582.00757","562.0948","0.17760001","0.19354838","1372"
"594.995","575.0581","0.1824","0.19354838","1389"
"606.4251","586.4672","0.1824","0.19354838","1405"
"616.6444","598.4955","0.264","0.29032257","1422"
"627.48035","610.5297","0.2928","0.3548387","1439"
"635.123","618.72375","0.24480002","0.32258064","1456"
"642.4124","626.5788","0.24480002","0.3548387","1472"
"647.12585","631.1037","0.2592","0.3548387","1489"
"657.5156","639.3636","0.21120001","0.2580645","1506"
"665.9902","648.08826","0.23040001","0.2580645","1523"
"675.8422","657.6465","0.2592","0.32258064","1539"
"683.4757","664.2853","0.2256","0.29032257","1556"
"690.4271","670.9586","0.1632","0.29032257","1573"
"693.0","673.4286","0.10560001","0.22580644","1581"
