"ChallengeX","ChallengeY","Tester Name","Device Name"
"634.0","560.0","tim","nexus-79"
"360.0","281.0","tim","nexus-79"
"178.0","102.0","tim","nexus-79"
"649.0","664.0","tim","nexus-79"
"X","Y","PRESSURE","SIZE","TIME"
"667.1071","553.4286","0.14400001","0.41935483","0"
"656.91943","557.7143","0.2784","0.38709676","79"
"654.88605","557.7143","0.28320003","0.38709676","94"
"652.8763","556.90985","0.26880002","0.3548387","108"
"649.8723","556.0","0.264","0.32258064","123"
"648.38043","554.3081","0.2736","0.3548387","134"
"644.5773","552.0428","0.26880002","0.3548387","151"
"641.21423","550.4286","0.264","0.3548387","164"
"637.5143","548.4075","0.28320003","0.3548387","185"
"625.05096","536.3257","0.26880002","0.3548387","201"
"608.5861","521.3025","0.264","0.32258064","218"
"589.0364","506.62903","0.264","0.3548387","235"
"572.2238","490.27606","0.264","0.3548387","252"
"552.2675","472.19403","0.2544","0.32258064","268"
"532.0948","456.25342","0.2256","0.29032257","285"
"526.62476","449.89984","0.23040001","0.32258064","302"
"502.0951","426.73132","0.28800002","0.3548387","318"
"475.8207","406.1571","0.26880002","0.3548387","335"
"457.16022","391.95477","0.2592","0.3548387","352"
"439.18762","374.60016","0.26880002","0.32258064","369"
"419.8725","358.0833","0.24000001","0.32258064","385"
"401.9191","340.84808","0.23520002","0.32258064","402"
"390.76785","331.4286","0.2592","0.3548387","415"
"374.7766","310.5276","0.23040001","0.32258064","436"
"352.05984","281.75385","0.24000001","0.3548387","452"
"341.69955","268.6988","0.26880002","0.3548387","469"
"327.63968","251.48999","0.26880002","0.3548387","486"
"316.54163","238.61139","0.24000001","0.29032257","503"
"304.83777","221.72565","0.2592","0.29032257","519"
"292.3286","204.0332","0.264","0.32258064","536"
"286.75","196.0","0.28320003","0.3548387","550"
"276.96564","185.1159","0.264","0.32258064","570"
"261.57733","166.13495","0.24000001","0.2580645","586"
"248.7399","150.9389","0.264","0.29032257","603"
"240.34283","139.45325","0.26880002","0.32258064","620"
"234.30765","131.08392","0.28320003","0.3548387","636"
"225.90912","123.87848","0.24960001","0.32258064","653"
"219.02379","117.268555","0.264","0.3548387","670"
"216.2143","113.285736","0.2928","0.3548387","682"
"212.80847","109.587555","0.2784","0.32258064","703"
"208.5861","105.53409","0.2736","0.32258064","720"
"205.36028","102.30316","0.30240002","0.3548387","737"
"203.43701","100.59097","0.32160002","0.3548387","754"
"201.2823","98.52243","0.33600003","0.3548387","770"
"199.24338","96.565094","0.31680003","0.32258064","787"
"197.79906","96.57144","0.32160002","0.3548387","804"
"197.01785","96.57144","0.3072","0.3548387","815"
"198.57668","99.35358","0.3312","0.3548387","854"
"198.901","102.758514","0.312","0.32258064","871"
"200.87459","108.10742","0.30240002","0.32258064","888"
"205.84573","115.871124","0.2784","0.32258064","904"
"212.12538","125.82626","0.312","0.3548387","921"
"221.61363","139.32196","0.312","0.3548387","938"
"228.99118","149.72672","0.32160002","0.3548387","954"
"239.79053","166.556","0.3264","0.3548387","971"
"253.7073","186.13113","0.34080002","0.3548387","988"
"263.32114","204.15945","0.35520002","0.3548387","1005"
"277.86374","224.71112","0.33600003","0.3548387","1021"
"290.13788","242.40591","0.3312","0.3548387","1038"
"300.92035","260.93985","0.3312","0.3548387","1055"
"318.4464","283.4286","0.32160002","0.3548387","1071"
"324.2289","291.54108","0.3312","0.3548387","1088"
"341.74237","315.83997","0.3264","0.3548387","1105"
"359.2019","338.34357","0.2976","0.32258064","1122"
"376.35693","358.1516","0.2976","0.32258064","1139"
"391.3337","377.26587","0.34080002","0.3548387","1155"
"406.21313","394.68463","0.32160002","0.3548387","1172"
"424.482","414.3427","0.2736","0.29032257","1189"
"434.89163","425.52863","0.2592","0.29032257","1205"
"452.51013","443.5924","0.2976","0.3548387","1222"
"473.64468","464.56177","0.28800002","0.32258064","1239"
"491.18353","483.78723","0.32160002","0.3548387","1256"
"503.74304","499.46722","0.2928","0.3548387","1272"
"516.1195","512.69086","0.2928","0.3548387","1289"
"527.7259","526.9185","0.2976","0.3548387","1306"
"535.3899","534.98004","0.3072","0.3548387","1323"
"549.8462","550.5407","0.33600003","0.3548387","1339"
"565.9603","569.07886","0.312","0.3548387","1356"
"573.60065","578.5974","0.32160002","0.3548387","1373"
"579.92596","588.7959","0.32160002","0.3548387","1390"
"587.3693","599.64984","0.31680003","0.3548387","1406"
"593.0273","608.6152","0.312","0.32258064","1423"
"597.9107","615.1429","0.2784","0.29032257","1434"
"603.6549","621.88605","0.2592","0.32258064","1456"
"610.1332","629.0193","0.3072","0.3548387","1473"
"614.69104","635.66364","0.312","0.3548387","1489"
"619.2577","640.3503","0.33600003","0.3548387","1506"
"622.8134","644.6209","0.31680003","0.32258064","1523"
"627.20667","649.96246","0.3264","0.3548387","1539"
"629.03644","653.4757","0.36","0.3548387","1556"
"630.50146","656.2885","0.3792","0.3548387","1573"
"633.5941","660.51215","0.3456","0.32258064","1589"
"636.233","665.21796","0.35040003","0.3548387","1607"
"639.2373","669.63275","0.3648","0.3548387","1624"
"641.55884","672.3759","0.34080002","0.32258064","1640"
"643.80225","675.82605","0.312","0.32258064","1657"
"646.03937","680.12134","0.35040003","0.3548387","1674"
"648.0128","682.1961","0.35520002","0.3548387","1691"
"650.3152","686.6167","0.35040003","0.3548387","1707"
"652.6292","690.20233","0.33600003","0.3548387","1724"
"654.9272","692.59296","0.31680003","0.3548387","1741"
"657.23785","696.47955","0.30240002","0.3548387","1758"
"657.2857","698.2857","0.21120001","0.32258064","1764"
