"ChallengeX","ChallengeY","Tester Name","Device Name"
"461.0","576.0","lou","nexus-59"
"516.0","278.0","lou","nexus-59"
"191.0","503.0","lou","nexus-59"
"627.0","704.0","lou","nexus-59"
"X","Y","PRESSURE","SIZE","TIME"
"474.25","542.8572","0.1824","0.41935483","0"
"470.67856","531.09485","0.5952","0.41935483","84"
"470.67856","524.2161","0.6144","0.48387095","98"
"474.88538","507.15356","0.61920005","0.48387095","112"
"481.59674","475.74615","0.64320004","0.516129","125"
"488.32538","441.8667","0.64320004","0.516129","139"
"491.31464","423.8969","0.65760005","0.516129","158"
"496.12573","388.9945","0.67200005","0.516129","175"
"501.4104","354.45038","0.69600004","0.516129","192"
"504.6194","335.3344","0.72","0.516129","209"
"506.73267","323.8379","0.7152","0.516129","226"
"507.2857","317.68842","0.7152","0.516129","242"
"507.2857","313.63794","0.7296","0.516129","259"
"505.44464","311.37543","0.7152","0.516129","276"
"504.5069","310.47522","0.70080006","0.516129","293"
"498.563","311.07697","0.69600004","0.54838705","310"
"491.36737","313.2555","0.7152","0.54838705","327"
"478.34912","318.63196","0.71040004","0.54838705","344"
"448.03928","334.18213","0.72","0.54838705","361"
"415.99176","353.42816","0.72","0.58064514","378"
"381.0308","376.6151","0.7296","0.58064514","394"
"355.54718","394.5374","0.768","0.61290324","411"
"337.23117","407.4942","0.79200006","0.61290324","428"
"301.94083","432.3673","0.77760005","0.61290324","445"
"274.75644","451.85358","0.78720003","0.61290324","462"
"257.93985","465.78827","0.8112","0.61290324","479"
"243.4393","476.69116","0.80640006","0.61290324","496"
"235.2734","483.41754","0.7968","0.61290324","513"
"230.06915","488.41364","0.78720003","0.61290324","530"
"227.37497","492.28577","0.78720003","0.61290324","545"
"226.31055","494.32953","0.80160004","0.61290324","564"
"227.65881","498.98676","0.7968","0.61290324","581"
"233.79642","504.02173","0.768","0.61290324","597"
"246.64789","510.75098","0.7728","0.61290324","614"
"289.84625","530.1044","0.73440003","0.61290324","631"
"335.68246","552.1979","0.6672","0.61290324","648"
"392.12415","580.8015","0.49920002","0.58064514","665"
"425.53925","596.2467","0.4656","0.58064514","682"
"484.2846","629.01843","0.39360002","0.58064514","699"
"565.43005","676.57336","0.264","0.58064514","716"
"636.2441","706.6493","0.1632","0.4516129","733"
"679.2051","725.2356","0.10560001","0.38709676","750"
"679.6071","725.4286","0.0816","0.3548387","750"
