"ChallengeX","ChallengeY","Tester Name","Device Name"
"461.0","576.0","lou","nexus-59"
"516.0","278.0","lou","nexus-59"
"191.0","503.0","lou","nexus-59"
"627.0","704.0","lou","nexus-59"
"X","Y","PRESSURE","SIZE","TIME"
"468.0","542.0","0.19680001","0.41935483","0"
"463.5357","531.74225","0.63360006","0.41935483","81"
"463.5357","528.2601","0.624","0.41935483","95"
"464.42856","523.3823","0.6384","0.516129","109"
"465.01605","518.04456","0.64320004","0.54838705","123"
"467.86722","506.69226","0.6624","0.54838705","137"
"477.94095","465.57526","0.68160003","0.61290324","154"
"484.96198","431.44202","0.70080006","0.61290324","171"
"489.95117","402.39746","0.7152","0.61290324","188"
"494.74255","374.28992","0.7296","0.61290324","205"
"499.0478","347.40454","0.75360006","0.61290324","222"
"502.60242","321.66602","0.7728","0.61290324","239"
"504.56464","309.1018","0.77760005","0.61290324","256"
"507.5821","290.57996","0.80160004","0.61290324","273"
"508.1786","280.43787","0.8112","0.61290324","290"
"508.1786","275.31384","0.83040005","0.61290324","306"
"506.8615","272.44995","0.81600004","0.61290324","323"
"503.99402","271.14285","0.80160004","0.6451613","340"
"499.87524","271.2285","0.80160004","0.7419355","357"
"493.5999","273.2366","0.7968","0.6774193","374"
"488.31787","275.68365","0.81600004","0.6451613","391"
"468.04752","285.68976","0.80640006","0.6451613","408"
"439.90076","300.84064","0.8256","0.61290324","425"
"410.84225","317.80408","0.7968","0.61290324","442"
"374.85934","340.92523","0.81600004","0.61290324","459"
"349.90363","357.47766","0.8352","0.6774193","475"
"313.9064","382.0681","0.84000003","0.61290324","492"
"297.5928","393.62177","0.84480006","0.6451613","509"
"274.851","410.76453","0.87360007","0.6451613","526"
"239.81833","434.44403","0.85440004","0.61290324","543"
"219.07588","448.70563","0.8784","0.61290324","560"
"204.46544","460.5656","0.92160004","0.61290324","577"
"194.00328","469.03687","0.9168","0.61290324","594"
"188.0918","475.35352","0.91200006","0.61290324","611"
"185.06111","479.24268","0.91200006","0.61290324","628"
"183.625","482.0","0.92160004","0.61290324","642"
"183.61139","484.98694","0.89760005","0.61290324","661"
"190.18054","489.82715","0.88320005","0.61290324","678"
"203.5725","496.90417","0.8496","0.61290324","695"
"235.04141","512.4693","0.85440004","0.61290324","712"
"278.60678","536.1859","0.8112","0.61290324","729"
"324.18408","561.2488","0.73440003","0.61290324","746"
"377.74335","589.82385","0.6672","0.61290324","763"
"407.72974","603.9513","0.6528","0.61290324","780"
"476.84842","636.01526","0.49920002","0.61290324","797"
"548.1512","668.05225","0.40800002","0.61290324","813"
"596.1659","689.21954","0.3072","0.61290324","830"
"629.3565","701.36444","0.23520002","0.58064514","848"
"647.4643","704.0","0.1392","0.4516129","854"
