"ChallengeX","ChallengeY","Tester Name","Device Name"
"634.0","560.0","lou","nexus-59"
"360.0","281.0","lou","nexus-59"
"178.0","102.0","lou","nexus-59"
"649.0","664.0","lou","nexus-59"
"X","Y","PRESSURE","SIZE","TIME"
"645.6786","561.7143","0.16800001","0.41935483","0"
"635.7707","554.7742","0.5856","0.41935483","84"
"632.9961","549.88007","0.5856","0.41935483","99"
"628.7228","544.57965","0.5856","0.41935483","113"
"622.4219","537.02057","0.5856","0.41935483","128"
"613.4921","526.9512","0.6144","0.4516129","140"
"596.4859","508.58624","0.67200005","0.4516129","157"
"580.65265","493.36047","0.65760005","0.4516129","174"
"559.0714","474.71423","0.7056","0.4516129","190"
"548.1289","465.0675","0.744","0.4516129","208"
"517.7955","438.95746","0.768","0.4516129","225"
"485.52893","411.39917","0.80640006","0.4516129","241"
"464.3464","391.92114","0.80160004","0.48387095","258"
"444.5063","374.70142","0.79200006","0.48387095","275"
"423.94348","354.33972","0.82080007","0.48387095","292"
"406.1232","334.4621","0.81600004","0.516129","309"
"393.44644","320.85718","0.81600004","0.54838705","321"
"378.43216","303.03735","0.84480006","0.58064514","343"
"355.0146","269.7214","0.86880004","0.58064514","360"
"339.78073","248.78632","0.89760005","0.6451613","377"
"322.83734","227.44766","0.90720004","0.61290324","393"
"307.71213","206.39835","0.89760005","0.61290324","410"
"294.15002","186.51593","0.87360007","0.61290324","427"
"281.56818","169.99606","0.8496","0.61290324","444"
"269.3393","153.7143","0.84480006","0.6451613","459"
"262.68555","143.48596","0.84480006","0.61290324","478"
"246.09296","127.54068","0.90720004","0.6774193","495"
"234.34384","117.48184","0.9312","0.7419355","512"
"227.52753","113.287506","0.9552","0.80645156","529"
"221.42557","110.239044","0.96480006","0.83870965","546"
"217.55734","108.5018","0.98880005","0.87096775","562"
"213.95102","108.285706","1.0320001","0.9032258","579"
"211.95712","108.285706","1.0656","0.9354838","596"
"210.89442","109.107086","1.0752001","0.9354838","613"
"210.96281","114.69147","1.0416001","0.83870965","630"
"218.37689","132.49823","0.96480006","0.7741935","647"
"240.13608","170.17413","0.8784","0.80645156","664"
"261.5223","205.01108","0.8112","0.7419355","681"
"291.1703","247.4266","0.74880004","0.6774193","698"
"318.10498","288.17706","0.72","0.61290324","715"
"345.7081","326.7752","0.6528","0.61290324","732"
"362.43488","349.37762","0.64320004","0.61290324","748"
"400.6292","392.73108","0.5856","0.61290324","765"
"444.02505","441.82813","0.528","0.61290324","782"
"486.26837","483.23224","0.49440002","0.61290324","799"
"528.51013","516.59705","0.44160002","0.61290324","816"
"609.0714","551.4286","0.28800002","0.54838705","828"
"609.0714","551.4286","0.42240003","0.2580645","835"
"579.54614","571.9268","0.42240003","0.2580645","850"
"597.2997","589.84204","0.2928","0.3548387","867"
"608.2436","600.3482","0.30240002","0.3548387","884"
"627.24695","620.45105","0.2784","0.3548387","901"
"638.2257","633.03174","0.264","0.3548387","918"
"643.0395","640.6283","0.23040001","0.3548387","935"
"646.31586","644.3665","0.1632","0.32258064","952"
"646.5714","644.8572","0.124800004","0.29032257","953"
