"ChallengeX","ChallengeY","Tester Name","Device Name"
"508.0","672.0","lou","nexus-59"
"340.0","367.0","lou","nexus-59"
"439.0","650.0","lou","nexus-59"
"106.0","619.0","lou","nexus-59"
"X","Y","PRESSURE","SIZE","TIME"
"509.0714","638.0","0.1632","0.41935483","0"
"498.5459","632.27185","0.1632","0.41935483","96"
"496.78333","622.9348","0.528","0.4516129","110"
"492.4452","607.2592","0.5568","0.4516129","124"
"484.85956","584.1023","0.59040004","0.48387095","138"
"476.6189","556.1519","0.62880003","0.48387095","152"
"465.22562","521.344","0.68640006","0.48387095","173"
"459.07144","502.14282","0.72","0.48387095","186"
"450.1696","482.4735","0.72480005","0.516129","206"
"430.45313","447.62433","0.72480005","0.516129","223"
"418.1333","427.36682","0.73440003","0.516129","240"
"408.7672","413.534","0.73920006","0.516129","257"
"398.12128","399.2259","0.7152","0.58064514","274"
"387.41867","385.74176","0.68160003","0.58064514","291"
"376.458","373.54828","0.68640006","0.58064514","308"
"371.16772","368.4696","0.69600004","0.58064514","325"
"365.11154","362.6557","0.72","0.58064514","341"
"360.89145","359.01648","0.73920006","0.58064514","358"
"358.25256","357.7143","0.744","0.58064514","375"
"356.1738","358.78168","0.75360006","0.58064514","392"
"355.5","364.8617","0.74880004","0.61290324","409"
"357.18555","379.0384","0.7296","0.6451613","426"
"367.9283","418.8789","0.68640006","0.61290324","443"
"373.9496","441.8745","0.67200005","0.61290324","460"
"384.83966","489.17584","0.65760005","0.61290324","477"
"397.06146","542.18414","0.5856","0.61290324","493"
"405.58066","579.3218","0.49920002","0.61290324","510"
"409.39142","604.82916","0.46080002","0.61290324","527"
"410.85715","625.57983","0.44640002","0.61290324","544"
"410.85715","639.9316","0.4512","0.61290324","561"
"410.28842","646.7298","0.46080002","0.61290324","578"
"407.70798","654.3321","0.4848","0.61290324","595"
"405.28778","660.8969","0.5568","0.61290324","612"
"401.62277","665.7221","0.5568","0.61290324","629"
"396.4784","668.88696","0.55200005","0.61290324","645"
"386.0639","670.5714","0.58080006","0.61290324","662"
"369.57758","668.2754","0.61920005","0.61290324","679"
"328.94168","657.07263","0.67200005","0.61290324","696"
"305.2069","649.01996","0.6768","0.6451613","713"
"243.14789","631.8914","0.69600004","0.61290324","730"
"190.18216","617.5574","0.72480005","0.61290324","748"
"138.29918","603.7195","0.75360006","0.6451613","765"
"90.913635","590.1895","0.74880004","0.61290324","781"
"64.16105","583.50916","0.5712","0.61290324","798"
"59.964287","583.1429","0.43680003","0.54838705","801"
