"ChallengeX","ChallengeY","Tester Name","Device Name"
"461.0","576.0","lyle","nexus-59"
"516.0","278.0","lyle","nexus-59"
"191.0","503.0","lyle","nexus-59"
"627.0","704.0","lyle","nexus-59"
"X","Y","PRESSURE","SIZE","TIME"
"467.10715","590.0","0.3792","0.41935483","0"
"464.16095","579.62946","0.9696","0.41935483","88"
"464.42856","576.8027","0.97920007","0.54838705","104"
"465.3693","568.29553","0.984","0.58064514","119"
"471.1703","549.1552","0.984","0.58064514","134"
"478.41025","530.1096","0.97440004","0.61290324","146"
"492.6598","492.55994","0.95040005","0.61290324","162"
"501.8164","467.3499","0.93600005","0.6451613","179"
"513.12933","436.02753","0.9168","0.61290324","196"
"524.4368","405.17627","0.92640007","0.6451613","213"
"528.68304","394.01105","0.92640007","0.61290324","230"
"537.73413","366.4367","0.91200006","0.6451613","247"
"545.63885","342.80957","0.90720004","0.61290324","264"
"549.54144","329.735","0.92160004","0.61290324","281"
"553.5504","316.26495","0.89760005","0.61290324","298"
"555.7363","305.1513","0.86880004","0.61290324","315"
"557.9118","295.91125","0.87360007","0.61290324","331"
"559.0714","290.1867","0.88320005","0.61290324","348"
"559.0714","288.20142","0.89760005","0.61290324","365"
"559.0714","285.33618","0.90720004","0.61290324","382"
"558.43396","284.0","0.92640007","0.6451613","399"
"556.3794","284.0","0.94560003","0.61290324","416"
"552.94275","286.45502","0.9408001","0.61290324","433"
"548.08203","291.12128","0.9168","0.6774193","450"
"534.77954","303.8916","0.9024","0.61290324","467"
"512.33307","324.58313","0.9024","0.6451613","484"
"492.4425","342.1529","0.90720004","0.61290324","500"
"454.0283","373.49963","0.9312","0.61290324","517"
"429.02567","391.77582","0.93600005","0.6451613","534"
"397.3565","414.8125","0.96480006","0.6774193","551"
"369.85294","433.38556","0.98880005","0.61290324","568"
"346.86237","448.67096","0.98880005","0.6774193","585"
"324.8122","465.09528","0.94560003","0.6451613","602"
"300.87744","482.656","0.94560003","0.61290324","619"
"290.22815","489.61542","0.9408001","0.61290324","636"
"266.8543","504.20642","0.9024","0.61290324","653"
"250.27994","513.6391","0.89280003","0.6451613","669"
"238.80615","520.0728","0.9312","0.7419355","686"
"228.64429","524.89075","0.95040005","0.7419355","703"
"220.22112","528.1812","0.9696","0.7419355","720"
"214.76581","529.8921","0.9696","0.7419355","737"
"209.93741","531.7272","0.96000004","0.7419355","754"
"208.02408","532.64557","0.9552","0.7419355","771"
"203.63728","534.7513","0.95040005","0.7419355","788"
"201.48038","536.4303","0.9408001","0.7419355","805"
"199.70325","536.8572","0.9408001","0.7419355","822"
"204.22963","536.8572","0.88320005","0.6774193","855"
"210.4323","538.2552","0.88320005","0.7419355","872"
"221.86026","540.56934","0.864","0.7096774","889"
"231.43484","542.67566","0.8496","0.6774193","906"
"268.65985","552.51996","0.87360007","0.61290324","923"
"320.09006","571.6932","0.87360007","0.6774193","940"
"367.0139","593.1002","0.864","0.61290324","957"
"406.86014","611.6529","0.86880004","0.61290324","974"
"448.59943","631.25916","0.8496","0.6774193","991"
"501.93494","653.7523","0.84000003","0.61290324","1007"
"554.04315","671.8195","0.8112","0.61290324","1024"
"580.508","680.00244","0.7968","0.6451613","1041"
"644.1057","700.6644","0.78720003","0.61290324","1058"
"700.9123","717.9605","0.81600004","0.61290324","1075"
"735.4467","730.62616","0.82080007","0.61290324","1092"
"754.827","739.9982","0.79200006","0.61290324","1109"
"763.5357","744.2857","0.6624","0.6451613","1118"
