"ChallengeX","ChallengeY","Tester Name","Device Name"
"461.0","576.0","lyle","nexus-59"
"516.0","278.0","lyle","nexus-59"
"191.0","503.0","lyle","nexus-59"
"627.0","704.0","lyle","nexus-59"
"X","Y","PRESSURE","SIZE","TIME"
"466.2143","579.7143","0.432","0.41935483","0"
"467.24478","563.9554","0.8880001","0.6451613","75"
"468.72662","555.81464","0.89760005","0.61290324","91"
"470.41373","542.57385","0.9168","0.61290324","106"
"472.07278","524.2243","0.94560003","0.6774193","121"
"473.02524","513.2521","0.94560003","0.6451613","130"
"475.4683","490.09875","0.9312","0.6451613","147"
"481.5373","460.96228","0.9168","0.6451613","164"
"488.72906","424.88257","0.8880001","0.6451613","181"
"492.63367","401.31897","0.87360007","0.61290324","198"
"499.44177","374.5954","0.8496","0.61290324","214"
"506.7318","344.3828","0.85920006","0.61290324","231"
"511.29315","321.98358","0.864","0.61290324","248"
"513.684","303.7884","0.87360007","0.6774193","265"
"515.3214","291.4848","0.87360007","0.6451613","282"
"516.2143","284.55237","0.7056","0.61290324","299"
"516.2143","279.28223","0.624","0.61290324","316"
"518.0651","271.74988","0.6528","0.58064514","333"
"518.8928","267.78177","0.71040004","0.58064514","350"
"519.83704","265.90146","0.79200006","0.58064514","367"
"519.7857","264.17502","0.84480006","0.58064514","384"
"519.7857","263.00003","0.86880004","0.61290324","395"
"518.4425","265.1504","0.9168","0.6451613","417"
"515.1854","270.05298","0.9408001","0.61290324","434"
"503.78314","284.48334","0.93600005","0.6774193","451"
"475.03268","318.39148","0.9312","0.6451613","468"
"441.6023","350.48468","0.9312","0.7096774","485"
"426.53326","364.21515","0.93600005","0.6774193","502"
"400.21274","383.37823","0.93600005","0.6451613","519"
"361.08047","411.98206","0.97440004","0.61290324","536"
"329.3113","434.25092","0.99840003","0.61290324","553"
"308.98407","448.63855","1.008","0.6451613","570"
"293.09985","459.7329","1.0176","0.6774193","586"
"277.55026","470.30835","1.008","0.6774193","603"
"266.77936","478.3089","1.0176","0.61290324","620"
"256.77518","483.53076","1.0320001","0.61290324","637"
"250.59183","486.88428","1.0272001","0.61290324","654"
"241.81815","491.93787","1.008","0.61290324","671"
"233.86682","496.2411","1.008","0.61290324","688"
"226.9779","499.96844","1.0128001","0.61290324","705"
"222.12433","503.75494","1.0272001","0.61290324","722"
"218.22226","505.46478","1.0224","0.61290324","739"
"214.8143","507.344","1.0176","0.61290324","755"
"212.86417","509.21613","0.99840003","0.61290324","772"
"212.64285","510.71423","0.99840003","0.61290324","788"
"213.5116","512.8109","0.984","0.61290324","806"
"216.73315","517.807","0.95040005","0.6774193","823"
"225.95392","527.76556","0.92640007","0.61290324","840"
"242.68723","541.5884","0.92640007","0.61290324","857"
"263.93695","556.6957","0.9168","0.6451613","874"
"298.42996","578.2474","0.9168","0.61290324","891"
"346.06253","598.73895","0.9312","0.61290324","908"
"386.30356","614.4285","0.9408001","0.61290324","923"
"419.23337","626.1226","0.94560003","0.6774193","941"
"484.02753","648.797","0.91200006","0.61290324","958"
"536.5841","665.7155","0.88320005","0.61290324","975"
"578.78253","677.6196","0.8784","0.61290324","992"
"604.06976","685.54236","0.88320005","0.6774193","1009"
"629.18604","693.87897","0.85920006","0.6451613","1027"
"647.60596","700.87463","0.85920006","0.61290324","1043"
"654.81165","704.4607","0.85920006","0.61290324","1060"
"664.924","711.1969","0.74880004","0.61290324","1077"
"670.6786","715.1429","0.56640005","0.54838705","1083"
