"ChallengeX","ChallengeY","Tester Name","Device Name"
"287.0","592.0","lyle","nexus-59"
"274.0","724.0","lyle","nexus-59"
"356.0","105.0","lyle","nexus-59"
"454.0","391.0","lyle","nexus-59"
"X","Y","PRESSURE","SIZE","TIME"
"281.39285","743.4286","0.40320003","0.41935483","0"
"283.05472","719.047","0.85920006","0.41935483","91"
"287.4269","702.25793","0.86880004","0.48387095","105"
"289.46213","683.8992","0.89280003","0.516129","120"
"291.06107","664.5969","0.90720004","0.516129","134"
"291.2143","650.03174","0.9024","0.516129","149"
"291.2143","631.6325","0.86880004","0.58064514","166"
"291.2143","610.82385","0.8784","0.58064514","183"
"291.2143","601.41766","0.90720004","0.58064514","200"
"291.2143","590.17706","0.9168","0.61290324","217"
"291.2143","584.356","0.9408001","0.61290324","234"
"291.2143","581.41565","0.9696","0.61290324","250"
"291.2143","580.1428","0.984","0.61290324","261"
"289.7583","581.9692","0.94560003","0.6451613","284"
"287.80777","586.0965","0.90720004","0.61290324","301"
"285.73828","592.05664","0.9312","0.61290324","318"
"284.68655","596.476","0.9312","0.61290324","335"
"283.7377","613.26373","0.9408001","0.61290324","352"
"281.4731","637.5376","0.96480006","0.61290324","369"
"279.38614","655.33813","0.9168","0.61290324","386"
"278.1761","672.9906","0.89760005","0.61290324","403"
"276.98007","687.4176","0.90720004","0.61290324","419"
"276.92856","697.3857","0.93600005","0.61290324","436"
"276.92856","703.5714","0.9408001","0.61290324","452"
"276.0357","710.4858","0.9552","0.61290324","487"
"276.0357","712.5801","0.9024","0.61290324","504"
"276.0357","710.5931","0.864","0.61290324","521"
"278.72873","702.2303","0.85920006","0.61290324","538"
"285.21188","674.7634","0.84480006","0.61290324","555"
"295.45422","629.8619","0.83040005","0.61290324","572"
"302.66446","590.1975","0.85440004","0.61290324","588"
"304.68655","570.3426","0.8784","0.61290324","605"
"307.70822","528.88275","0.89280003","0.61290324","622"
"309.0714","482.1773","0.89760005","0.6451613","639"
"310.82504","442.331","0.90720004","0.61290324","656"
"313.99576","405.14166","0.9024","0.61290324","673"
"319.25684","360.9353","0.8784","0.6451613","690"
"324.65808","327.3108","0.85920006","0.61290324","707"
"332.3987","292.09406","0.85920006","0.61290324","724"
"336.21902","273.17053","0.8496","0.61290324","741"
"340.8547","241.38849","0.84000003","0.61290324","757"
"346.2845","209.22931","0.84480006","0.61290324","774"
"348.47684","192.73624","0.8352","0.6451613","791"
"350.64236","172.64334","0.84480006","0.61290324","808"
"351.92856","163.40454","0.85440004","0.61290324","825"
"353.54028","152.8353","0.8352","0.61290324","842"
"355.67484","142.58945","0.84480006","0.7096774","859"
"356.71863","137.57916","0.84480006","0.7419355","876"
"359.2015","130.81268","0.85920006","0.7419355","893"
"361.65125","125.618225","0.87360007","0.7419355","910"
"363.62848","123.62521","0.90720004","0.80645156","926"
"366.2648","124.167114","0.92640007","0.7419355","943"
"370.43454","126.9086","0.93600005","0.6774193","960"
"377.46536","136.19595","0.90720004","0.7096774","977"
"388.5357","155.0","0.89280003","0.6451613","992"
"394.71954","171.54913","0.86880004","0.6774193","1011"
"410.85187","216.80692","0.84480006","0.6451613","1028"
"426.97015","262.25266","0.84480006","0.61290324","1045"
"438.34378","295.40112","0.84480006","0.61290324","1062"
"450.07974","325.73383","0.85440004","0.6774193","1079"
"464.18298","359.59564","0.85440004","0.61290324","1096"
"472.72803","379.90247","0.87360007","0.6774193","1113"
"479.89902","395.70227","0.8784","0.6451613","1130"
"488.29333","413.54785","0.89760005","0.61290324","1147"
"493.89282","428.0","0.72","0.6451613","1156"
