"ChallengeX","ChallengeY","Tester Name","Device Name"
"634.0","560.0","lyle","nexus-59"
"360.0","281.0","lyle","nexus-59"
"178.0","102.0","lyle","nexus-59"
"649.0","664.0","lyle","nexus-59"
"X","Y","PRESSURE","SIZE","TIME"
"686.75","541.1429","0.35040003","0.41935483","0"
"674.86084","543.579","0.85440004","0.58064514","77"
"670.9272","540.4448","0.8784","0.58064514","91"
"664.7673","536.24384","0.9408001","0.58064514","106"
"654.48706","528.1935","0.96000004","0.58064514","121"
"645.1961","521.83246","0.96000004","0.61290324","132"
"631.26636","511.42346","0.97920007","0.6774193","149"
"612.8011","496.0224","0.97920007","0.6451613","165"
"593.4543","480.63458","0.9936001","0.61290324","182"
"582.5527","471.68787","0.984","0.6451613","199"
"555.2372","447.37598","0.97440004","0.6451613","216"
"523.4036","417.92737","0.94560003","0.6451613","233"
"503.64844","398.2155","0.9312","0.7096774","250"
"485.9807","382.42102","0.9312","0.6451613","267"
"467.42953","364.88098","0.92640007","0.6451613","284"
"436.53778","333.3736","0.93600005","0.6774193","301"
"418.44644","316.14282","0.91200006","0.61290324","318"
"408.32712","305.57123","0.89760005","0.6451613","334"
"379.0905","276.66696","0.91200006","0.6451613","351"
"346.4109","245.93692","0.91200006","0.6774193","368"
"322.93848","223.84988","0.92160004","0.6774193","385"
"305.3127","209.84018","0.9024","0.61290324","402"
"285.97717","194.7779","0.87360007","0.6451613","419"
"264.31668","177.97122","0.87360007","0.61290324","436"
"245.23215","162.2857","0.864","0.61290324","452"
"238.86136","158.11768","0.85440004","0.61290324","470"
"226.97784","148.61087","0.8352","0.61290324","487"
"217.18103","141.19016","0.8496","0.61290324","503"
"211.52391","137.74863","0.864","0.61290324","520"
"207.65378","135.89096","0.88320005","0.61290324","537"
"204.6677","134.85715","0.89280003","0.61290324","554"
"202.5504","135.11734","0.89760005","0.61290324","571"
"201.92857","137.0","0.89760005","0.6451613","586"
"202.70215","138.91385","0.89760005","0.6774193","605"
"208.21565","147.19034","0.8880001","0.6451613","622"
"226.0122","168.43008","0.8784","0.7096774","639"
"249.22394","198.89313","0.89280003","0.6451613","655"
"271.98193","228.5144","0.90720004","0.6451613","672"
"299.69443","263.06342","0.91200006","0.61290324","689"
"320.18375","288.6819","0.9024","0.61290324","706"
"343.89285","317.0","0.89760005","0.61290324","720"
"358.44806","335.57007","0.9024","0.61290324","741"
"389.06485","372.6773","0.92160004","0.6451613","757"
"420.00543","409.15338","0.93600005","0.6451613","774"
"441.52753","435.59204","0.96000004","0.6451613","791"
"465.49707","466.0246","0.9696","0.61290324","808"
"484.41315","489.54376","0.96480006","0.6451613","825"
"501.29895","513.23627","0.9552","0.61290324","842"
"512.1236","529.0941","0.96000004","0.61290324","859"
"525.6194","548.8513","0.96480006","0.6451613","876"
"544.297","576.47266","0.96000004","0.61290324","893"
"557.22473","595.4038","0.9408001","0.6451613","910"
"570.32184","610.6671","0.93600005","0.7096774","927"
"587.8202","628.7417","0.93600005","0.7096774","943"
"605.12823","643.6432","0.93600005","0.61290324","960"
"618.09656","654.79156","0.92160004","0.61290324","977"
"623.79956","659.8533","0.90720004","0.61290324","994"
"627.8214","663.7143","0.8112","0.6451613","1004"
