"ChallengeX","ChallengeY","Tester Name","Device Name"
"287.0","592.0","lyle","nexus-59"
"274.0","724.0","lyle","nexus-59"
"356.0","105.0","lyle","nexus-59"
"454.0","391.0","lyle","nexus-59"
"X","Y","PRESSURE","SIZE","TIME"
"288.5357","736.5714","0.44160002","0.41935483","0"
"281.39285","720.7202","0.80160004","0.41935483","60"
"281.39285","707.0337","0.82080007","0.41935483","74"
"282.75732","688.68567","0.83040005","0.41935483","92"
"285.00815","662.3521","0.86880004","0.41935483","109"
"285.9581","652.36255","0.864","0.41935483","126"
"290.3993","626.07355","0.87360007","0.48387095","142"
"294.6193","603.97546","0.9168","0.48387095","159"
"296.74466","587.81226","0.94560003","0.54838705","176"
"298.87155","574.6737","0.96480006","0.61290324","193"
"300.95883","565.4381","0.9936001","0.6774193","210"
"302.8214","559.4809","1.008","0.7419355","227"
"304.03833","555.9493","0.99840003","0.7419355","244"
"305.2175","555.12836","0.98880005","0.7419355","261"
"307.37387","555.79895","0.9696","0.6774193","278"
"308.17856","558.4545","0.97920007","0.61290324","295"
"308.17856","562.48804","0.97440004","0.6451613","312"
"308.17856","569.1313","0.98880005","0.7419355","329"
"308.17856","578.12805","0.98880005","0.6774193","346"
"306.3874","594.338","1.008","0.7096774","362"
"305.0536","612.2857","1.008","0.6774193","375"
"301.36362","638.4209","0.98880005","0.61290324","396"
"298.20624","674.02435","0.96480006","0.61290324","413"
"296.5714","688.69635","0.96480006","0.61290324","430"
"296.5714","699.06573","0.96480006","0.61290324","447"
"296.5714","706.1892","0.97920007","0.61290324","464"
"296.5714","711.97","0.97920007","0.61290324","481"
"296.5714","716.2482","0.97920007","0.61290324","498"
"295.67856","718.0023","0.96480006","0.61290324","515"
"294.7857","718.0422","0.9312","0.6451613","532"
"294.7857","712.5937","0.92160004","0.6451613","549"
"296.89612","684.753","0.89280003","0.61290324","565"
"300.39407","631.4622","0.86880004","0.61290324","585"
"301.92856","603.3846","0.9024","0.61290324","602"
"303.6589","568.83105","0.9168","0.61290324","619"
"305.0536","551.0","0.9408001","0.61290324","631"
"306.2953","514.5503","0.95040005","0.61290324","653"
"310.44135","465.16193","0.9552","0.6774193","669"
"314.64444","419.61676","0.9408001","0.7096774","686"
"319.6513","380.04596","0.9312","0.6451613","703"
"325.1034","343.10974","0.93600005","0.6451613","720"
"328.71536","313.98547","0.90720004","0.61290324","737"
"333.51654","280.10638","0.9168","0.61290324","754"
"335.51468","264.7084","0.9024","0.61290324","771"
"339.2296","240.76544","0.8880001","0.61290324","788"
"346.8423","201.86841","0.8784","0.6774193","805"
"351.0165","179.52078","0.86880004","0.61290324","822"
"354.3498","163.15039","0.864","0.61290324","839"
"356.49118","151.52798","0.85920006","0.6451613","855"
"358.6018","141.39703","0.864","0.7096774","872"
"360.53732","132.65671","0.86880004","0.7419355","889"
"360.85715","128.25635","0.8880001","0.7419355","906"
"362.63547","122.87842","0.8784","0.7419355","923"
"364.79105","116.67032","0.8784","0.6451613","940"
"366.84036","112.2265","0.8880001","0.61290324","957"
"369.03607","108.148224","0.9168","0.61290324","974"
"371.196","106.07468","0.9312","0.61290324","991"
"373.3085","104.04669","0.96480006","0.6774193","1008"
"375.37717","104.0","0.97440004","0.6451613","1025"
"376.41373","104.362915","0.97440004","0.61290324","1042"
"378.31418","107.51749","0.97440004","0.61290324","1058"
"380.52612","114.38605","0.9408001","0.6451613","1075"
"384.77148","127.5957","0.95040005","0.6451613","1092"
"391.44257","150.30515","0.9552","0.61290324","1109"
"399.70355","176.55789","0.9408001","0.61290324","1126"
"409.71405","203.956","0.9408001","0.6451613","1143"
"418.44644","227.42859","0.94560003","0.6451613","1157"
"430.0125","251.88385","0.95040005","0.61290324","1177"
"450.22537","293.11224","0.93600005","0.61290324","1194"
"467.23273","326.24115","0.93600005","0.6451613","1211"
"480.19464","353.07916","0.9552","0.61290324","1228"
"494.67334","384.33173","0.93600005","0.6451613","1245"
"509.48438","416.015","0.9552","0.61290324","1261"
"515.7331","432.19678","0.97440004","0.6774193","1278"
"520.9155","444.4889","0.97440004","0.7096774","1295"
"529.99585","463.03204","0.9552","0.6774193","1312"
"533.1786","468.2857","0.92160004","0.6451613","1318"
