"ChallengeX","ChallengeY","Tester Name","Device Name"
"162.0","352.0","tim","nexus-79"
"253.0","458.0","tim","nexus-79"
"617.0","205.0","tim","nexus-79"
"461.0","346.0","tim","nexus-79"
"X","Y","PRESSURE","SIZE","TIME"
"140.32143","316.85718","0.0912","0.22580644","0"
"143.29572","328.85168","0.1632","0.19354838","55"
"146.80418","335.80096","0.1728","0.19354838","69"
"152.37498","344.71423","0.1728","0.19354838","83"
"157.07462","353.30896","0.1728","0.19354838","103"
"169.93286","377.40186","0.16800001","0.19354838","120"
"181.32103","399.86212","0.15840001","0.19354838","137"
"188.56734","415.21368","0.1632","0.19354838","154"
"197.31995","433.82892","0.16800001","0.19354838","170"
"205.08966","447.0152","0.1632","0.19354838","187"
"211.0649","457.47528","0.1728","0.19354838","204"
"213.73021","461.2306","0.1728","0.19354838","221"
"218.25034","468.07477","0.1728","0.19354838","237"
"222.82947","474.06488","0.17760001","0.19354838","254"
"227.10541","478.1698","0.18720001","0.19354838","271"
"231.45837","481.03143","0.18720001","0.19354838","288"
"235.79172","483.11145","0.18720001","0.19354838","304"
"241.55887","482.7469","0.192","0.19354838","321"
"246.14542","481.53082","0.19680001","0.19354838","338"
"258.33447","473.85223","0.2064","0.19354838","355"
"282.75348","456.94287","0.2064","0.19354838","371"
"305.17075","441.37274","0.216","0.19354838","388"
"336.86478","418.06702","0.216","0.19354838","405"
"375.40555","390.71948","0.216","0.19354838","422"
"398.61978","374.95374","0.22080001","0.19354838","438"
"429.60712","353.28577","0.22080001","0.19354838","454"
"451.21777","340.75226","0.216","0.19354838","472"
"491.32355","315.54333","0.21120001","0.19354838","488"
"516.8139","299.02606","0.22080001","0.19354838","505"
"539.0123","285.94263","0.22080001","0.19354838","522"
"560.26294","273.7137","0.22080001","0.19354838","539"
"575.58716","265.3073","0.24960001","0.22580644","555"
"595.6707","252.7474","0.23520002","0.22580644","574"
"600.7042","250.15912","0.23520002","0.22580644","591"
"610.1503","245.19641","0.2592","0.2580645","608"
"617.1678","241.69489","0.24480002","0.2580645","624"
"623.8939","239.45663","0.23040001","0.2580645","641"
"628.2338","237.37347","0.24960001","0.29032257","658"
"630.666","237.14285","0.23520002","0.29032257","675"
"632.9605","237.14285","0.23040001","0.29032257","691"
"634.5178","237.14285","0.23040001","0.29032257","703"
"634.9643","239.14758","0.2256","0.29032257","725"
"634.0714","242.15216","0.22080001","0.29032257","742"
"629.99146","247.0596","0.2256","0.2580645","758"
"622.52246","255.64911","0.24000001","0.29032257","775"
"607.0009","270.84485","0.2256","0.29032257","792"
"585.6134","289.1015","0.21120001","0.29032257","809"
"564.4973","305.1867","0.2064","0.29032257","825"
"556.6912","310.6526","0.20160002","0.2580645","842"
"534.29816","327.1985","0.2064","0.2580645","859"
"510.39728","344.85193","0.21120001","0.2580645","875"
"496.98016","354.7718","0.21120001","0.2580645","892"
"485.59436","362.77997","0.216","0.2580645","909"
"477.08612","367.89917","0.21120001","0.22580644","926"
"470.355","372.2071","0.19680001","0.22580644","942"
"468.4464","375.14282","0.1536","0.22580644","954"
"468.0","376.4286","0.096","0.16129032","975"
