"ChallengeX","ChallengeY","Tester Name","Device Name"
"162.0","352.0","tim","nexus-79"
"253.0","458.0","tim","nexus-79"
"617.0","205.0","tim","nexus-79"
"461.0","346.0","tim","nexus-79"
"X","Y","PRESSURE","SIZE","TIME"
"136.75","341.7143","0.10560001","0.19354838","0"
"138.5357","351.14288","0.192","0.19354838","77"
"140.69019","355.27942","0.192","0.19354838","93"
"144.12459","361.01636","0.192","0.19354838","108"
"149.8964","370.17712","0.1824","0.19354838","123"
"158.86853","385.039","0.18720001","0.19354838","147"
"165.71696","395.7757","0.192","0.19354838","164"
"170.23215","401.7143","0.18720001","0.19354838","177"
"176.26103","408.64624","0.1824","0.19354838","198"
"183.23405","419.80304","0.1824","0.19354838","214"
"190.43742","430.4713","0.17760001","0.19354838","231"
"198.41017","439.17676","0.16800001","0.19354838","248"
"203.48183","445.09387","0.1632","0.19354838","264"
"208.35605","452.11273","0.1632","0.19354838","281"
"211.75","455.71436","0.1632","0.19354838","294"
"215.22906","458.2857","0.16800001","0.19354838","315"
"217.94655","461.6117","0.17760001","0.19354838","331"
"220.32378","463.94513","0.1824","0.19354838","348"
"222.93163","466.2243","0.1824","0.19354838","365"
"227.49887","466.85718","0.192","0.19354838","382"
"231.71838","466.85718","0.192","0.19354838","398"
"235.85718","466.85718","0.19680001","0.19354838","412"
"240.215","465.6225","0.18720001","0.19354838","432"
"251.28842","459.5116","0.18720001","0.19354838","449"
"267.24728","451.12598","0.192","0.19354838","465"
"282.463","444.48633","0.192","0.19354838","482"
"298.91547","435.35693","0.18720001","0.19354838","499"
"317.66907","424.71674","0.19680001","0.19354838","515"
"334.51785","412.4286","0.192","0.19354838","530"
"345.61298","404.57562","0.192","0.19354838","549"
"368.77298","389.62347","0.19680001","0.19354838","566"
"389.2823","376.37933","0.19680001","0.19354838","582"
"407.56018","361.73376","0.19680001","0.19354838","599"
"424.68875","348.5155","0.19680001","0.19354838","616"
"441.08188","337.27448","0.192","0.19354838","633"
"454.47375","328.6568","0.192","0.19354838","649"
"462.91214","323.5204","0.192","0.19354838","666"
"485.0913","308.20038","0.19680001","0.19354838","683"
"503.63525","296.57397","0.19680001","0.19354838","699"
"519.9188","286.76587","0.20160002","0.19354838","716"
"536.1676","276.56403","0.2064","0.22580644","733"
"550.32996","269.19592","0.192","0.22580644","750"
"562.7636","261.73584","0.192","0.22580644","767"
"569.83923","257.68494","0.19680001","0.22580644","783"
"584.0602","247.18985","0.192","0.22580644","800"
"596.2609","239.29501","0.192","0.22580644","817"
"603.78107","235.1001","0.192","0.22580644","834"
"610.58496","230.94424","0.19680001","0.22580644","850"
"615.9494","228.69861","0.19680001","0.22580644","867"
"620.0903","226.56479","0.18720001","0.22580644","884"
"621.4015","225.30597","0.18720001","0.22580644","901"
"623.5646","223.42859","0.18720001","0.22580644","917"
"625.6414","223.42859","0.18720001","0.22580644","934"
"626.9286","223.9288","0.23040001","0.2580645","951"
"626.9286","225.06177","0.21120001","0.22580644","968"
"626.53076","228.09622","0.2064","0.22580644","984"
"624.24677","232.00623","0.19680001","0.19354838","1001"
"622.1594","234.86407","0.19680001","0.19354838","1018"
"618.3058","238.56363","0.19680001","0.19354838","1035"
"612.7303","243.91605","0.19680001","0.22580644","1051"
"606.0452","251.87357","0.19680001","0.22580644","1068"
"597.7502","259.51407","0.19680001","0.22580644","1085"
"585.9895","271.30148","0.19680001","0.22580644","1102"
"575.47644","280.53683","0.19680001","0.22580644","1118"
"566.66064","287.7143","0.19680001","0.22580644","1132"
"559.7632","293.0116","0.18720001","0.22580644","1152"
"544.4172","305.84454","0.18720001","0.19354838","1168"
"530.6952","315.67865","0.17760001","0.19354838","1185"
"517.97125","327.4516","0.18720001","0.19354838","1202"
"506.15155","336.58533","0.18720001","0.19354838","1219"
"493.43262","347.38202","0.18720001","0.19354838","1235"
"484.51782","353.2857","0.19680001","0.19354838","1252"
"479.7052","357.0487","0.192","0.19354838","1269"
"471.16547","363.43518","0.1824","0.19354838","1286"
"462.27914","369.0899","0.1536","0.19354838","1302"
"456.4234","372.55676","0.10080001","0.16129032","1319"
"456.39285","372.5714","0.0768","0.12903225","1319"
