"ChallengeX","ChallengeY","Tester Name","Device Name"
"508.0","672.0","tim","nexus-79"
"340.0","367.0","tim","nexus-79"
"439.0","650.0","tim","nexus-79"
"106.0","619.0","tim","nexus-79"
"X","Y","PRESSURE","SIZE","TIME"
"526.0357","694.0","0.0816","0.19354838","0"
"518.71967","684.239","0.1632","0.19354838","105"
"515.1957","678.33","0.1728","0.19354838","120"
"510.25238","669.6038","0.1728","0.19354838","135"
"504.7574","658.33655","0.17760001","0.19354838","150"
"499.16083","646.68604","0.17760001","0.19354838","161"
"490.42365","631.8778","0.17760001","0.19354838","178"
"484.2165","617.79987","0.18720001","0.19354838","194"
"473.34955","596.98663","0.192","0.19354838","211"
"469.01642","587.15375","0.18720001","0.19354838","228"
"457.6406","567.8243","0.2064","0.19354838","245"
"444.89243","539.4459","0.19680001","0.19354838","261"
"434.26193","516.4877","0.19680001","0.19354838","278"
"425.54858","496.54523","0.192","0.19354838","295"
"419.36813","480.93103","0.18720001","0.19354838","312"
"409.81256","462.3092","0.18720001","0.19354838","328"
"401.76617","446.83112","0.1728","0.19354838","345"
"397.31644","436.5733","0.17760001","0.19354838","362"
"390.50665","420.7599","0.1824","0.19354838","379"
"384.7546","406.67322","0.1824","0.19354838","395"
"379.47522","395.39764","0.18720001","0.19354838","412"
"375.5543","386.8446","0.192","0.19354838","429"
"371.71298","379.33972","0.192","0.19354838","446"
"368.24802","371.57147","0.19680001","0.19354838","462"
"366.1","367.20917","0.20160002","0.19354838","479"
"365.25235","365.58173","0.20160002","0.19354838","496"
"363.0119","363.49713","0.20160002","0.19354838","513"
"361.75","361.4812","0.2064","0.19354838","529"
"361.75","361.0","0.21120001","0.19354838","533"
"361.75","362.7964","0.2064","0.19354838","580"
"362.4548","366.21033","0.20160002","0.19354838","596"
"364.47336","370.9862","0.20160002","0.19354838","613"
"365.4091","374.6223","0.19680001","0.19354838","630"
"371.6104","391.08423","0.19680001","0.19354838","646"
"380.9865","413.04297","0.192","0.19354838","663"
"389.5846","437.30658","0.192","0.19354838","680"
"397.33667","459.87732","0.192","0.19354838","697"
"403.33398","481.9563","0.192","0.19354838","713"
"409.7067","506.15375","0.18720001","0.19354838","730"
"413.84247","523.0395","0.18720001","0.19354838","747"
"418.01166","538.4678","0.1824","0.19354838","764"
"423.76944","565.232","0.1824","0.19354838","780"
"428.01788","586.75446","0.1824","0.19354838","797"
"432.10342","603.8947","0.18720001","0.19354838","814"
"434.32874","614.66364","0.19680001","0.19354838","831"
"436.45703","624.0223","0.19680001","0.19354838","847"
"439.6802","632.76886","0.192","0.19354838","864"
"442.3886","637.4053","0.192","0.19354838","881"
"444.33276","642.12415","0.192","0.19354838","898"
"446.4612","647.3969","0.192","0.19354838","914"
"448.7072","651.81506","0.18720001","0.19354838","931"
"450.14285","655.9993","0.18720001","0.19354838","948"
"451.0357","659.11346","0.1824","0.19354838","965"
"451.0357","661.1033","0.1824","0.19354838","981"
"451.0357","662.26263","0.18720001","0.19354838","998"
"449.98874","662.2857","0.18720001","0.19354838","1015"
"447.15582","662.2857","0.18720001","0.19354838","1032"
"442.83698","662.2857","0.1824","0.19354838","1048"
"438.00208","661.8292","0.1824","0.19354838","1065"
"431.44656","659.7315","0.18720001","0.19354838","1082"
"422.39813","657.6445","0.18720001","0.19354838","1099"
"412.0619","655.6599","0.18720001","0.19354838","1115"
"402.8214","652.8572","0.18720001","0.19354838","1128"
"392.77798","650.8371","0.18720001","0.19354838","1149"
"370.11417","645.28156","0.192","0.19354838","1165"
"349.66516","638.8982","0.18720001","0.19354838","1182"
"334.89835","636.2222","0.1728","0.19354838","1199"
"316.37067","634.6554","0.1728","0.19354838","1216"
"295.4687","628.95807","0.18720001","0.19354838","1232"
"281.0773","625.9664","0.18720001","0.19354838","1249"
"261.03085","622.74207","0.19680001","0.19354838","1266"
"249.48059","621.2627","0.19680001","0.19354838","1283"
"234.55753","619.6709","0.20160002","0.19354838","1299"
"214.812","616.8981","0.20160002","0.19354838","1316"
"198.76945","615.8352","0.2064","0.19354838","1333"
"185.53287","616.0","0.2064","0.19354838","1350"
"176.77174","616.88727","0.19680001","0.19354838","1366"
"167.06401","615.9931","0.20160002","0.19354838","1383"
"157.96353","614.24445","0.2064","0.19354838","1400"
"150.63696","614.2857","0.2064","0.19354838","1417"
"147.97539","614.2857","0.20160002","0.19354838","1433"
"143.19714","613.4286","0.14400001","0.19354838","1450"
"142.10715","613.4286","0.110400006","0.19354838","1455"
