"ChallengeX","ChallengeY","Tester Name","Device Name"
"287.0","592.0","tim","nexus-79"
"274.0","724.0","tim","nexus-79"
"356.0","105.0","tim","nexus-79"
"454.0","391.0","tim","nexus-79"
"X","Y","PRESSURE","SIZE","TIME"
"299.25","598.8572","0.10080001","0.19354838","0"
"290.0352","611.6979","0.1728","0.19354838","62"
"286.7711","618.4904","0.17760001","0.19354838","79"
"283.85382","626.26416","0.18720001","0.19354838","96"
"281.6122","633.1577","0.18720001","0.19354838","113"
"278.53806","649.7613","0.192","0.19354838","129"
"274.57336","663.9259","0.19680001","0.19354838","146"
"270.5307","678.9972","0.20160002","0.19354838","163"
"268.45724","698.6416","0.19680001","0.19354838","179"
"266.34027","711.2744","0.19680001","0.19354838","196"
"266.2143","722.06775","0.19680001","0.19354838","213"
"266.2143","732.1428","0.19680001","0.19354838","228"
"266.2143","737.69855","0.19680001","0.19354838","246"
"266.2143","746.38306","0.19680001","0.19354838","263"
"266.2143","753.8571","0.192","0.19354838","280"
"266.2143","759.18384","0.19680001","0.19354838","296"
"266.2143","763.4285","0.19680001","0.19354838","313"
"266.2143","765.0437","0.2064","0.19354838","330"
"268.41327","765.1429","0.2064","0.19354838","347"
"270.9328","759.26776","0.19680001","0.19354838","381"
"275.53427","749.1739","0.192","0.19354838","398"
"278.9781","734.43176","0.19680001","0.19354838","414"
"283.1979","711.0314","0.192","0.19354838","431"
"287.4744","685.54175","0.19680001","0.19354838","447"
"291.29465","660.8886","0.19680001","0.19354838","464"
"295.71918","632.0323","0.2064","0.19354838","481"
"296.64514","619.2949","0.2064","0.19354838","498"
"301.95523","569.43256","0.2064","0.19354838","514"
"305.3835","533.3418","0.20160002","0.19354838","531"
"307.54996","498.7022","0.20160002","0.19354838","548"
"309.47656","474.65814","0.20160002","0.19354838","564"
"312.54227","438.72815","0.2064","0.19354838","581"
"314.76837","411.51398","0.2064","0.19354838","598"
"316.66074","388.4286","0.21120001","0.19354838","614"
"318.56577","364.4964","0.2064","0.19354838","631"
"321.58557","320.84393","0.2064","0.19354838","648"
"322.4643","291.81415","0.2064","0.19354838","665"
"325.30432","267.25235","0.21120001","0.19354838","682"
"328.38324","237.62402","0.216","0.19354838","698"
"332.06873","207.72003","0.216","0.19354838","715"
"334.84958","190.0239","0.2256","0.19354838","732"
"337.67926","174.41412","0.216","0.19354838","749"
"338.63104","163.18747","0.21120001","0.19354838","765"
"341.9705","141.79895","0.21120001","0.19354838","782"
"343.44223","134.7344","0.2064","0.19354838","799"
"345.3682","127.46527","0.2064","0.19354838","816"
"347.33817","121.79181","0.20160002","0.19354838","832"
"349.40695","117.69864","0.20160002","0.19354838","849"
"350.47684","113.93021","0.20160002","0.19354838","866"
"351.0357","111.40271","0.20160002","0.19354838","883"
"351.0357","110.34805","0.20160002","0.19354838","899"
"352.77997","110.285706","0.19680001","0.19354838","916"
"354.8574","110.52594","0.19680001","0.19354838","933"
"356.9549","113.07913","0.19680001","0.19354838","949"
"358.90057","117.507996","0.192","0.19354838","966"
"360.81393","123.83411","0.18720001","0.19354838","983"
"363.26608","133.80841","0.18720001","0.19354838","1000"
"368.38705","149.4863","0.1824","0.19354838","1016"
"370.6188","157.22781","0.17760001","0.19354838","1033"
"379.2799","178.50891","0.17760001","0.19354838","1050"
"386.83252","201.20044","0.17760001","0.19354838","1067"
"392.66403","223.10315","0.17760001","0.19354838","1083"
"396.95328","239.46637","0.17760001","0.19354838","1100"
"402.32773","261.40506","0.17760001","0.19354838","1117"
"406.9192","279.44974","0.17760001","0.19354838","1134"
"411.11703","296.42657","0.1824","0.19354838","1150"
"413.29883","305.97675","0.1824","0.19354838","1167"
"419.22745","328.60632","0.17760001","0.19354838","1184"
"423.54092","342.2436","0.18720001","0.19354838","1201"
"426.60306","351.60724","0.192","0.19354838","1217"
"428.77548","361.781","0.192","0.19354838","1234"
"431.89194","375.44623","0.18720001","0.19354838","1251"
"434.0083","384.3291","0.1824","0.19354838","1268"
"435.41074","389.7143","0.1824","0.19354838","1279"
"438.0986","396.6073","0.16800001","0.19354838","1301"
"441.12836","402.48895","0.1296","0.19354838","1318"
"445.65356","409.3806","0.062400002","0.19354838","1334"
